isim,Parameter,DF,Estimate,StdErr,LowerWaldCL,UpperWaldCL,ChiSq,ProbChiSq
1073,x1,1,-0.5378,1.0945,-2.6830,1.6075,0.24,0.6232
1073,x2,1,0.9527,0.7477,-0.5128,2.4182,1.62,0.2026
1073,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1074,Intercept,1,-2.3019,0.2887,-2.8677,-1.7361,63.59,<.0001
1074,x1,1,-24.4200,109115.6,-213887,213838.3,0.00,0.9998
1074,x2,1,0.5370,0.4282,-0.3022,1.3762,1.57,0.2098
1074,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1075,Intercept,1,-2.6535,0.3337,-3.3075,-1.9994,63.23,<.0001
1075,x1,1,-0.9387,1.0457,-2.9882,1.1108,0.81,0.3694
1075,x2,1,0.6364,0.4791,-0.3025,1.5753,1.76,0.1840
1075,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1076,Intercept,1,-2.9093,0.4091,-3.7111,-2.1074,50.57,<.0001
1076,x1,1,-0.1380,0.7667,-1.6407,1.3646,0.03,0.8571
1076,x2,1,1.0227,0.5169,0.0096,2.0358,3.91,0.0479
1076,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1077,Intercept,1,-3.1075,0.4089,-3.9089,-2.3061,57.75,<.0001
1077,x1,1,-0.3817,1.0878,-2.5137,1.7502,0.12,0.7256
1077,x2,1,0.5993,0.6280,-0.6315,1.8302,0.91,0.3399
1077,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1078,Intercept,1,-2.4629,0.2935,-3.0381,-1.8877,70.43,<.0001
1078,x1,1,1.2002,0.4912,0.2374,2.1630,5.97,0.0146
1078,x2,1,0.2563,0.4465,-0.6189,1.1316,0.33,0.5659
1078,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1079,Intercept,1,-2.5124,0.3162,-3.1322,-1.8926,63.12,<.0001
1079,x1,1,-24.7419,125204.8,-245422,245372.3,0.00,0.9998
1079,x2,1,0.9731,0.4369,0.1168,1.8295,4.96,0.0259
1079,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1080,Intercept,1,-2.6865,0.3540,-3.3804,-1.9927,57.59,<.0001
1080,x1,1,-0.0810,0.5864,-1.2303,1.0682,0.02,0.8901
1080,x2,1,0.8265,0.4741,-0.1028,1.7557,3.04,0.0813
1080,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1081,Intercept,1,-3.2153,0.4492,-4.0957,-2.3350,51.25,<.0001
1081,x1,1,-0.0265,0.7701,-1.5358,1.4828,0.00,0.9725
1081,x2,1,1.3146,0.5553,0.2262,2.4030,5.60,0.0179
1081,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1082,Intercept,1,-2.3590,0.2887,-2.9248,-1.7933,66.78,<.0001
1082,x1,1,-25.0861,115346.2,-226099,226049.2,0.00,0.9998
1082,x2,1,1.0843,0.3934,0.3132,1.8553,7.60,0.0058
1082,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1083,Intercept,1,-2.7910,0.3538,-3.4845,-2.0976,62.22,<.0001
1083,x1,1,-1.2903,1.0391,-3.3270,0.7464,1.54,0.2143
1083,x2,1,1.3023,0.4700,0.3812,2.2234,7.68,0.0056
1083,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1084,Intercept,1,-3.4661,0.5005,-4.4471,-2.4851,47.96,<.0001
1084,x1,1,-0.1768,0.7615,-1.6693,1.3157,0.05,0.8164
1084,x2,1,1.8002,0.5784,0.6666,2.9338,9.69,0.0019
1084,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1085,Intercept,1,-3.1502,0.4472,-4.0267,-2.2736,49.62,<.0001
1085,x1,1,-24.2275,118204.4,-231701,231652.1,0.00,0.9998
1085,x2,1,0.9533,0.5855,-0.1944,2.1009,2.65,0.1035
1085,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1086,Intercept,1,-2.3346,0.2921,-2.9072,-1.7621,63.87,<.0001
1086,x1,1,0.1064,0.6161,-1.1011,1.3139,0.03,0.8628
1086,x2,1,0.6370,0.3896,-0.1267,1.4007,2.67,0.1021
1086,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1087,Intercept,1,-2.2546,0.2891,-2.8213,-1.6880,60.82,<.0001
1087,x1,1,0.1987,0.7581,-1.2872,1.6847,0.07,0.7932
1087,x2,1,0.3124,0.4191,-0.5090,1.1338,0.56,0.4560
1087,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1088,Intercept,1,-2.9071,0.3784,-3.6486,-2.1655,59.04,<.0001
1088,x1,1,-1.2673,1.0325,-3.2910,0.7564,1.51,0.2197
1088,x2,1,1.4787,0.4718,0.5540,2.4034,9.82,0.0017
1088,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1089,Intercept,1,-3.6014,0.5774,-4.7331,-2.4698,38.91,<.0001
1089,x1,1,0.1505,0.7992,-1.4158,1.7169,0.04,0.8506
1089,x2,1,1.4390,0.6878,0.0909,2.7871,4.38,0.0364
1089,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1090,Intercept,1,-2.2409,0.2887,-2.8067,-1.6751,60.26,<.0001
1090,x1,1,-23.3640,127185.9,-249303,249256.5,0.00,0.9999
1090,x2,1,-0.8237,0.6455,-2.0889,0.4414,1.63,0.2019
1090,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1091,Intercept,1,-2.3858,0.2887,-2.9516,-1.8200,68.30,<.0001
1091,x1,1,-24.0329,123014.9,-241129,241080.7,0.00,0.9998
1091,x2,1,0.0759,0.5000,-0.9041,1.0559,0.02,0.8794
1091,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1092,Intercept,1,-2.9173,0.3809,-3.6638,-2.1708,58.67,<.0001
1092,x1,1,-0.7579,1.0296,-2.7759,1.2601,0.54,0.4617
1092,x2,1,1.2367,0.4838,0.2885,2.1849,6.53,0.0106
1092,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1093,Intercept,1,-2.6350,0.3333,-3.2883,-1.9817,62.49,<.0001
1093,x1,1,-25.1146,124487.6,-244016,243966.1,0.00,0.9998
1093,x2,1,1.3344,0.4272,0.4970,2.1718,9.76,0.0018
1093,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1094,Intercept,1,-2.1554,0.2504,-2.6461,-1.6647,74.11,<.0001
1094,x1,1,0.0431,0.7984,-1.5217,1.6078,0.00,0.9570
1094,x2,1,-0.1728,0.4889,-1.1311,0.7854,0.12,0.7237
1094,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1095,Intercept,1,-2.9813,0.3784,-3.7229,-2.2397,62.09,<.0001
1095,x1,1,-1.0578,1.0325,-3.0814,0.9659,1.05,0.3056
1095,x2,1,1.5845,0.4718,0.6598,2.5092,11.28,0.0008
1095,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1096,Intercept,1,-2.5217,0.3162,-3.1415,-1.9019,63.59,<.0001
1096,x1,1,-24.4765,118894.7,-233054,233004.8,0.00,0.9998
1096,x2,1,0.6172,0.4743,-0.3125,1.5469,1.69,0.1932
1096,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1097,Intercept,1,-2.9728,0.4083,-3.7730,-2.1726,53.02,<.0001
1097,x1,1,-1.7758,1.0332,-3.8008,0.2492,2.95,0.0857
1097,x2,1,1.5053,0.4870,0.5507,2.4599,9.55,0.0020
1097,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1098,Intercept,1,-2.3257,0.3031,-2.9197,-1.7317,58.88,<.0001
1098,x1,1,-0.6872,0.7431,-2.1437,0.7692,0.86,0.3551
1098,x2,1,0.6825,0.4061,-0.1135,1.4785,2.82,0.0929
1098,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1099,Intercept,1,-2.6360,0.3336,-3.2899,-1.9820,62.42,<.0001
1099,x1,1,0.5350,0.6096,-0.6598,1.7297,0.77,0.3802
1099,x2,1,0.6160,0.4901,-0.3446,1.5766,1.58,0.2088
1099,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1100,Intercept,1,-2.9106,0.3786,-3.6527,-2.1685,59.09,<.0001
1100,x1,1,-0.4344,0.6389,-1.6867,0.8179,0.46,0.4966
1100,x2,1,1.4032,0.4743,0.4736,2.3327,8.75,0.0031
1100,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1101,Intercept,1,-2.4250,0.3015,-3.0159,-1.8340,64.68,<.0001
1101,x1,1,-24.6812,121839.8,-238826,238777.0,0.00,0.9998
1101,x2,1,0.8103,0.4264,-0.0255,1.6460,3.61,0.0574
1101,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1102,Intercept,1,-2.8632,0.3780,-3.6040,-2.1224,57.38,<.0001
1102,x1,1,-24.1273,119449.4,-234141,234092.3,0.00,0.9998
1102,x2,1,0.6100,0.5563,-0.4805,1.7004,1.20,0.2729
1102,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1103,Intercept,1,-2.7994,0.3781,-3.5406,-2.0583,54.81,<.0001
1103,x1,1,-0.2528,0.6392,-1.5057,1.0000,0.16,0.6924
1103,x2,1,1.1584,0.4710,0.2354,2.0815,6.05,0.0139
1103,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1104,Intercept,1,-2.2870,0.2673,-2.8109,-1.7632,73.23,<.0001
1104,x1,1,-24.1547,121822.2,-238791,238742.9,0.00,0.9998
1104,x2,1,-0.1324,0.5669,-1.2436,0.9788,0.05,0.8153
1104,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1105,Intercept,1,-2.7320,0.3536,-3.4250,-2.0390,59.70,<.0001
1105,x1,1,-1.0145,1.0461,-3.0649,1.0359,0.94,0.3322
1105,x2,1,0.8282,0.4731,-0.0991,1.7555,3.06,0.0800
1105,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1106,Intercept,1,-2.5829,0.3349,-3.2394,-1.9264,59.47,<.0001
1106,x1,1,-1.0398,1.0346,-3.0677,0.9880,1.01,0.3149
1106,x2,1,0.6225,0.4740,-0.3065,1.5515,1.72,0.1891
1106,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1107,Intercept,1,-2.7740,0.3780,-3.5148,-2.0332,53.87,<.0001
1107,x1,1,-24.3651,124592.3,-244221,244172.0,0.00,0.9998
1107,x2,1,0.7980,0.5175,-0.2164,1.8124,2.38,0.1231
1107,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1108,Intercept,1,-2.5028,0.3166,-3.1233,-1.8823,62.49,<.0001
1108,x1,1,0.5043,0.8087,-1.0808,2.0894,0.39,0.5329
1108,x2,1,-0.0670,0.5294,-1.1047,0.9707,0.02,0.8993
1108,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1109,Intercept,1,-2.6464,0.3364,-3.3058,-1.9870,61.88,<.0001
1109,x1,1,0.3107,0.6289,-0.9219,1.5433,0.24,0.6213
1109,x2,1,0.8170,0.4390,-0.0433,1.6774,3.46,0.0627
1109,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1110,Intercept,1,-2.3780,0.2887,-2.9438,-1.8122,67.86,<.0001
1110,x1,1,-24.5084,117716.7,-230745,230696.1,0.00,0.9998
1110,x2,1,0.6030,0.4564,-0.2915,1.4976,1.75,0.1864
1110,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1111,Intercept,1,-2.5255,0.3024,-3.1183,-1.9327,69.73,<.0001
1111,x1,1,-0.7953,1.0252,-2.8047,1.2141,0.60,0.4379
1111,x2,1,0.8969,0.4112,0.0910,1.7028,4.76,0.0292
1111,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1112,Intercept,1,-2.3743,0.2774,-2.9179,-1.8306,73.27,<.0001
1112,x1,1,-0.8010,0.6410,-2.0574,0.4554,1.56,0.2115
1112,x2,1,1.0973,0.3975,0.3182,1.8765,7.62,0.0058
1112,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1113,Intercept,1,-2.6736,0.3346,-3.3294,-2.0179,63.85,<.0001
1113,x1,1,0.4459,0.7714,-1.0660,1.9578,0.33,0.5632
1113,x2,1,0.5251,0.4849,-0.4252,1.4754,1.17,0.2788
1113,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1114,Intercept,1,-2.4720,0.2897,-3.0397,-1.9043,72.83,<.0001
1114,x1,1,-0.4137,0.7561,-1.8957,1.0683,0.30,0.5843
1114,x2,1,0.7888,0.4265,-0.0471,1.6248,3.42,0.0644
1114,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1115,Intercept,1,-2.3931,0.2905,-2.9625,-1.8237,67.86,<.0001
1115,x1,1,0.3277,0.7668,-1.1753,1.8306,0.18,0.6692
1115,x2,1,0.2651,0.4696,-0.6553,1.1854,0.32,0.5724
1115,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1116,Intercept,1,-2.0667,0.2510,-2.5586,-1.5748,67.81,<.0001
1116,x1,1,-0.2186,0.7616,-1.7114,1.2742,0.08,0.7741
1116,x2,1,-0.0022,0.4305,-0.8459,0.8415,0.00,0.9959
1116,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1117,Intercept,1,-2.4293,0.3162,-3.0491,-1.8095,59.02,<.0001
1117,x1,1,-24.2695,112105.0,-219746,219697.5,0.00,0.9998
1117,x2,1,0.7627,0.4282,-0.0765,1.6019,3.17,0.0749
1117,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1118,Intercept,1,-2.2427,0.2798,-2.7911,-1.6944,64.26,<.0001
1118,x1,1,0.0241,0.6389,-1.2281,1.2763,0.00,0.9699
1118,x2,1,0.4269,0.4340,-0.4238,1.2777,0.97,0.3253
1118,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1119,Intercept,1,-2.4345,0.3020,-3.0263,-1.8426,64.99,<.0001
1119,x1,1,-1.1930,1.0309,-3.2136,0.8276,1.34,0.2472
1119,x2,1,0.8002,0.4209,-0.0247,1.6251,3.61,0.0573
1119,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1120,Intercept,1,-3.1454,0.4475,-4.0225,-2.2683,49.41,<.0001
1120,x1,1,-1.2661,1.0382,-3.3010,0.7688,1.49,0.2227
1120,x2,1,1.5042,0.5361,0.4534,2.5550,7.87,0.0050
1120,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1121,Intercept,1,-3.4657,0.5000,-4.4457,-2.4858,48.05,<.0001
1121,x1,1,-24.5602,121107.5,-237391,237341.8,0.00,0.9998
1121,x2,1,1.7971,0.6124,0.5969,2.9973,8.61,0.0033
1121,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1122,Intercept,1,-2.7287,0.3356,-3.3864,-2.0710,66.12,<.0001
1122,x1,1,0.2880,0.5483,-0.7867,1.3626,0.28,0.5994
1122,x2,1,1.3849,0.4132,0.5750,2.1947,11.23,0.0008
1122,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1123,Intercept,1,-2.2557,0.2887,-2.8215,-1.6899,61.06,<.0001
1123,x1,1,-24.3598,120813.6,-236815,236765.9,0.00,0.9998
1123,x2,1,0.6632,0.3934,-0.1078,1.4343,2.84,0.0918
1123,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1124,Intercept,1,-2.4603,0.3162,-3.0801,-1.8405,60.53,<.0001
1124,x1,1,-24.3400,137241.8,-269013,268964.7,0.00,0.9999
1124,x2,1,0.5803,0.4595,-0.3202,1.4808,1.60,0.2066
1124,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1125,Intercept,1,-2.6340,0.3334,-3.2874,-1.9805,62.42,<.0001
1125,x1,1,-1.1005,1.0340,-3.1271,0.9262,1.13,0.2872
1125,x2,1,1.1203,0.4321,0.2735,1.9672,6.72,0.0095
1125,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1126,Intercept,1,-2.3148,0.2939,-2.8908,-1.7388,62.05,<.0001
1126,x1,1,0.1383,0.6421,-1.1201,1.3967,0.05,0.8295
1126,x2,1,-0.0156,0.4680,-0.9329,0.9016,0.00,0.9733
1126,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1127,Intercept,1,-2.8042,0.3547,-3.4993,-2.1090,62.51,<.0001
1127,x1,1,-0.2211,0.7490,-1.6891,1.2468,0.09,0.7678
1127,x2,1,1.2295,0.4476,0.3522,2.1067,7.54,0.0060
1127,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1128,Intercept,1,-2.4438,0.3162,-3.0636,-1.8240,59.72,<.0001
1128,x1,1,-24.3568,118462.7,-232207,232158.2,0.00,0.9998
1128,x2,1,0.7469,0.4369,-0.1095,1.6032,2.92,0.0874
1128,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1129,Intercept,1,-2.5631,0.3336,-3.2169,-1.9093,59.04,<.0001
1129,x1,1,-1.0524,1.0326,-3.0762,0.9714,1.04,0.3081
1129,x2,1,0.8892,0.4375,0.0318,1.7466,4.13,0.0421
1129,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1130,Intercept,1,-2.2747,0.2777,-2.8190,-1.7304,67.09,<.0001
1130,x1,1,-1.1305,1.0371,-3.1631,0.9022,1.19,0.2757
1130,x2,1,0.4493,0.4266,-0.3869,1.2855,1.11,0.2923
1130,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1131,Intercept,1,-2.7840,0.3544,-3.4785,-2.0894,61.72,<.0001
1131,x1,1,-0.2462,0.7890,-1.7925,1.3002,0.10,0.7550
1131,x2,1,0.6779,0.5218,-0.3449,1.7007,1.69,0.1940
1131,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1132,Intercept,1,-2.1287,0.2458,-2.6104,-1.6469,75.00,<.0001
1132,x1,1,0.1668,0.6245,-1.0571,1.3907,0.07,0.7894
1132,x2,1,0.3448,0.4064,-0.4517,1.1413,0.72,0.3962
1132,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1133,Intercept,1,-2.9070,0.3793,-3.6505,-2.1635,58.72,<.0001
1133,x1,1,-0.0471,0.6458,-1.3129,1.2187,0.01,0.9419
1133,x2,1,1.0589,0.4882,0.1021,2.0158,4.70,0.0301
1133,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1134,Intercept,1,-3.1371,0.4472,-4.0137,-2.2606,49.21,<.0001
1134,x1,1,-24.5173,127220.7,-249372,249323.4,0.00,0.9998
1134,x2,1,1.3847,0.5578,0.2914,2.4779,6.16,0.0130
1134,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1135,Intercept,1,-2.6694,0.3541,-3.3634,-1.9754,56.84,<.0001
1135,x1,1,-1.2973,1.0400,-3.3357,0.7410,1.56,0.2122
1135,x2,1,0.8566,0.4794,-0.0831,1.7962,3.19,0.0740
1135,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1136,Intercept,1,-2.5715,0.3336,-3.2253,-1.9177,59.43,<.0001
1136,x1,1,-1.0496,0.7418,-2.5034,0.4042,2.00,0.1571
1136,x2,1,1.2005,0.4090,0.3988,2.0022,8.61,0.0033
1136,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1137,Intercept,1,-2.8501,0.3368,-3.5102,-2.1901,71.63,<.0001
1137,x1,1,0.1036,0.7539,-1.3740,1.5811,0.02,0.8907
1137,x2,1,0.8905,0.4633,-0.0176,1.7986,3.69,0.0546
1137,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1138,Intercept,1,-2.5624,0.3015,-3.1533,-1.9714,72.22,<.0001
1138,x1,1,-24.5207,121629.9,-238415,238365.8,0.00,0.9998
1138,x2,1,1.0631,0.4264,0.2274,1.8989,6.22,0.0127
1138,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1139,Intercept,1,-2.5441,0.3022,-3.1363,-1.9519,70.89,<.0001
1139,x1,1,-0.2457,0.7613,-1.7379,1.2464,0.10,0.7469
1139,x2,1,0.6852,0.4377,-0.1728,1.5431,2.45,0.1175
1139,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1140,Intercept,1,-2.3583,0.2902,-2.9271,-1.7896,66.05,<.0001
1140,x1,1,-0.9806,1.0275,-2.9944,1.0333,0.91,0.3399
1140,x2,1,0.4516,0.4298,-0.3908,1.2941,1.10,0.2934
1140,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1141,Intercept,1,-2.3202,0.2900,-2.8886,-1.7518,64.01,<.0001
1141,x1,1,-1.2035,1.0395,-3.2410,0.8340,1.34,0.2470
1141,x2,1,0.3932,0.4812,-0.5500,1.3364,0.67,0.4139
1141,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1142,Intercept,1,-2.6102,0.3541,-3.3043,-1.9162,54.34,<.0001
1142,x1,1,-0.1295,0.7610,-1.6209,1.3620,0.03,0.8649
1142,x2,1,0.7728,0.4660,-0.1405,1.6861,2.75,0.0972
1142,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1143,Intercept,1,-2.8939,0.3780,-3.6347,-2.1531,58.62,<.0001
1143,x1,1,-24.1036,126082.1,-247141,247092.3,0.00,0.9998
1143,x2,1,0.8668,0.5175,-0.1476,1.8812,2.80,0.0940
1143,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1144,Intercept,1,-2.2502,0.2782,-2.7954,-1.7049,65.42,<.0001
1144,x1,1,-0.9160,1.0510,-2.9758,1.1439,0.76,0.3835
1144,x2,1,-0.0208,0.5049,-1.0103,0.9687,0.00,0.9672
1144,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1145,Intercept,1,-2.9179,0.4084,-3.7183,-2.1174,51.05,<.0001
1145,x1,1,0.1986,1.0833,-1.9246,2.3219,0.03,0.8545
1145,x2,1,0.3438,0.5988,-0.8298,1.5175,0.33,0.5658
1145,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1146,Intercept,1,-2.3889,0.2903,-2.9579,-1.8198,67.69,<.0001
1146,x1,1,-0.2639,0.6342,-1.5068,0.9791,0.17,0.6773
1146,x2,1,0.6088,0.4195,-0.2133,1.4310,2.11,0.1467
1146,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1147,Intercept,1,-3.4788,0.5017,-4.4620,-2.4956,48.09,<.0001
1147,x1,1,0.4502,0.8310,-1.1786,2.0790,0.29,0.5880
1147,x2,1,0.8940,0.6785,-0.4359,2.2239,1.74,0.1876
1147,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1148,Intercept,1,-3.6347,0.5777,-4.7669,-2.5025,39.59,<.0001
1148,x1,1,-1.0513,0.7469,-2.5151,0.4125,1.98,0.1592
1148,x2,1,2.2962,0.6265,1.0683,3.5242,13.43,0.0002
1148,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1149,Intercept,1,-2.6234,0.3162,-3.2432,-2.0036,68.82,<.0001
1149,x1,1,-23.3102,92288.44,-180905,180858.7,0.00,0.9998
1149,x2,1,0.8039,0.4472,-0.0726,1.6804,3.23,0.0722
1149,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1150,Intercept,1,-2.1023,0.2503,-2.5929,-1.6116,70.52,<.0001
1150,x1,1,-0.5803,0.7566,-2.0631,0.9025,0.59,0.4431
1150,x2,1,0.3603,0.3937,-0.4114,1.1320,0.84,0.3601
1150,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1151,Intercept,1,-3.0385,0.4082,-3.8386,-2.2383,55.39,<.0001
1151,x1,1,-23.8313,101977.4,-199896,199848.2,0.00,0.9998
1151,x2,1,1.1942,0.5075,0.1995,2.1889,5.54,0.0186
1151,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1152,Intercept,1,-2.6062,0.3165,-3.2264,-1.9859,67.82,<.0001
1152,x1,1,-0.9465,1.0424,-2.9894,1.0965,0.82,0.3639
1152,x2,1,1.0251,0.4544,0.1346,1.9156,5.09,0.0241
1152,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1153,Intercept,1,-2.5482,0.3022,-3.1404,-1.9560,71.12,<.0001
1153,x1,1,-0.3014,0.7674,-1.8055,1.2027,0.15,0.6945
1153,x2,1,0.6705,0.4510,-0.2135,1.5546,2.21,0.1371
1153,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1154,Intercept,1,-2.5244,0.3339,-3.1788,-1.8701,57.18,<.0001
1154,x1,1,-0.1066,0.7518,-1.5801,1.3670,0.02,0.8873
1154,x2,1,0.6528,0.4341,-0.1979,1.5036,2.26,0.1326
1154,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1155,Intercept,1,-2.5216,0.3097,-3.1286,-1.9145,66.27,<.0001
1155,x1,1,0.5072,0.5538,-0.5783,1.5928,0.84,0.3597
1155,x2,1,0.5146,0.4203,-0.3091,1.3382,1.50,0.2208
1155,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1156,Intercept,1,-2.2748,0.2696,-2.8032,-1.7464,71.21,<.0001
1156,x1,1,0.2162,0.6553,-1.0683,1.5006,0.11,0.7415
1156,x2,1,0.1763,0.4675,-0.7400,1.0926,0.14,0.7061
1156,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1157,Intercept,1,-2.2098,0.2791,-2.7569,-1.6627,62.67,<.0001
1157,x1,1,-0.5779,1.0301,-2.5968,1.4410,0.31,0.5748
1157,x2,1,0.0454,0.4517,-0.8399,0.9308,0.01,0.9199
1157,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1158,Intercept,1,-3.0057,0.4103,-3.8100,-2.2015,53.66,<.0001
1158,x1,1,-0.1958,0.6389,-1.4479,1.0564,0.09,0.7593
1158,x2,1,1.1469,0.5012,0.1647,2.1292,5.24,0.0221
1158,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1159,Intercept,1,-2.0724,0.2590,-2.5800,-1.5648,64.03,<.0001
1159,x1,1,-0.3471,0.6285,-1.5789,0.8847,0.30,0.5808
1159,x2,1,0.4922,0.3830,-0.2586,1.2429,1.65,0.1988
1159,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1160,Intercept,1,-2.1244,0.2674,-2.6485,-1.6003,63.11,<.0001
1160,x1,1,-1.3106,1.0256,-3.3208,0.6996,1.63,0.2013
1160,x2,1,0.6296,0.3690,-0.0937,1.3529,2.91,0.0880
1160,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1161,Intercept,1,-2.9369,0.3801,-3.6819,-2.1918,59.68,<.0001
1161,x1,1,-0.0223,0.7913,-1.5732,1.5285,0.00,0.9775
1161,x2,1,0.6634,0.5538,-0.4219,1.7488,1.44,0.2309
1161,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1162,Intercept,1,-2.6129,0.3021,-3.2050,-2.0209,74.83,<.0001
1162,x1,1,-0.8118,1.0361,-2.8425,1.2189,0.61,0.4333
1162,x2,1,0.8064,0.4418,-0.0595,1.6723,3.33,0.0680
1162,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1163,Intercept,1,-2.2559,0.2673,-2.7798,-1.7321,71.25,<.0001
1163,x1,1,-24.6038,113081.1,-221660,221610.3,0.00,0.9998
1163,x2,1,0.5359,0.3934,-0.2352,1.3069,1.86,0.1732
1163,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1164,Intercept,1,-3.0580,0.4083,-3.8583,-2.2577,56.08,<.0001
1164,x1,1,0.1860,0.5868,-0.9641,1.3361,0.10,0.7512
1164,x2,1,1.3552,0.5122,0.3513,2.3591,7.00,0.0081
1164,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1165,Intercept,1,-2.4740,0.3162,-3.0939,-1.8542,61.21,<.0001
1165,x1,1,-1.3202,1.0359,-3.3505,0.7102,1.62,0.2025
