isim,Parameter,DF,Estimate,StdErr,LowerLRCL,UpperLRCL,ChiSq,ProbChiSq
2580,Intercept,1,-3.7479,0.4996,-4.8843,-2.8894,56.28,<.0001
2580,x1,1,2.5162,0.5056,1.5571,3.5675,24.76,<.0001
2580,x2,1,0.9918,0.5653,-0.0511,2.2100,3.08,0.0794
2580,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2581,Intercept,1,-3.0757,0.3917,-3.9542,-2.3940,61.66,<.0001
2581,x1,1,2.0505,0.6328,0.7886,3.3158,10.50,0.0012
2581,x2,1,0.3013,0.6143,-0.9460,1.5029,0.24,0.6238
2581,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2582,Intercept,1,-4.0864,0.5850,-5.4393,-3.0961,48.80,<.0001
2582,x1,1,3.1894,0.6226,2.0578,4.5633,26.25,<.0001
2582,x2,1,0.5047,0.5716,-0.5575,1.7294,0.78,0.3773
2582,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2583,Intercept,1,-3.1087,0.3760,-3.9290,-2.4411,68.37,<.0001
2583,x1,1,2.4990,0.3961,1.7458,3.3122,39.80,<.0001
2583,x2,1,0.5705,0.4214,-0.2208,1.4487,1.83,0.1758
2583,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2584,Intercept,1,-3.1401,0.3905,-3.9997,-2.4514,64.65,<.0001
2584,x1,1,2.2671,0.4398,1.4232,3.1631,26.58,<.0001
2584,x2,1,0.6930,0.4662,-0.1891,1.6595,2.21,0.1372
2584,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2585,Intercept,1,-3.7230,0.5041,-4.8716,-2.8587,54.54,<.0001
2585,x1,1,3.0803,0.5312,2.1083,4.2122,33.62,<.0001
2585,x2,1,0.6089,0.5750,-0.4395,1.8472,1.12,0.2896
2585,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2586,Intercept,1,-4.1586,0.6389,-5.7126,-3.1087,42.36,<.0001
2586,x1,1,2.6043,0.5116,1.6774,3.7099,25.91,<.0001
2586,x2,1,1.4667,0.7190,0.2009,3.1218,4.16,0.0413
2586,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2587,Intercept,1,-4.0206,0.5475,-5.2672,-3.0837,53.93,<.0001
2587,x1,1,3.3609,0.5571,2.3379,4.5660,36.40,<.0001
2587,x2,1,0.7252,0.5571,-0.2977,1.9304,1.69,0.1929
2587,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2588,Intercept,1,-3.2831,0.4378,-4.2587,-2.5197,56.24,<.0001
2588,x1,1,2.4795,0.5272,1.4657,3.5618,22.12,<.0001
2588,x2,1,0.0212,0.5272,-0.9926,1.1035,0.00,0.9679
2588,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2589,Intercept,1,-3.5493,0.4800,-4.6495,-2.7279,54.67,<.0001
2589,x1,1,2.6390,0.5385,1.6461,3.7702,24.02,<.0001
2589,x2,1,0.6802,0.6153,-0.4682,1.9752,1.22,0.2689
2589,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2590,Intercept,1,-3.2025,0.4046,-4.1033,-2.4948,62.66,<.0001
2590,x1,1,3.6100,0.5073,2.6498,4.6632,50.64,<.0001
2590,x2,1,-0.4594,0.4630,-1.3501,0.4805,0.98,0.3211
2590,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2591,Intercept,1,-3.8772,0.5505,-5.1612,-2.9478,49.61,<.0001
2591,x1,1,3.3752,0.6564,2.1550,4.7962,26.44,<.0001
2591,x2,1,0.0784,0.5876,-1.0614,1.2845,0.02,0.8938
2591,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2592,Intercept,1,-4.0304,0.5891,-5.3918,-3.0326,46.81,<.0001
2592,x1,1,3.3201,0.6056,2.2388,4.6732,30.06,<.0001
2592,x2,1,0.4411,0.5481,-0.5548,1.6348,0.65,0.4210
2592,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2593,Intercept,1,-3.9801,0.5510,-5.2654,-3.0477,52.18,<.0001
2593,x1,1,2.1984,0.4439,1.3441,3.1081,24.53,<.0001
2593,x2,1,1.7998,0.5922,0.7467,3.1364,9.24,0.0024
2593,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2594,Intercept,1,-3.8873,0.5096,-5.0431,-3.0101,58.19,<.0001
2594,x1,1,2.6798,0.4733,1.8003,3.6814,32.06,<.0001
2594,x2,1,1.1971,0.5413,0.2160,2.3817,4.89,0.0270
2594,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2595,Intercept,1,-3.0634,0.3784,-3.8981,-2.3967,65.55,<.0001
2595,x1,1,2.1672,0.4540,1.2835,3.0788,22.79,<.0001
2595,x2,1,0.4676,0.4829,-0.4553,1.4593,0.94,0.3329
2595,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2596,Intercept,1,-3.4135,0.4387,-4.4019,-2.6528,60.54,<.0001
2596,x1,1,2.6628,0.4505,1.8245,3.6025,34.94,<.0001
2596,x2,1,0.8723,0.5284,-0.1066,1.9920,2.73,0.0988
2596,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2597,Intercept,1,-3.3025,0.4199,-4.2339,-2.5669,61.87,<.0001
2597,x1,1,2.5023,0.4654,1.6032,3.4495,28.90,<.0001
2597,x2,1,0.6659,0.4946,-0.2693,1.6979,1.81,0.1782
2597,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2598,Intercept,1,-4.2115,0.6388,-5.7637,-3.1619,43.47,<.0001
2598,x1,1,3.2332,0.5715,2.2203,4.4877,32.00,<.0001
2598,x2,1,1.2422,0.7484,-0.0905,2.9346,2.75,0.0970
2598,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2599,Intercept,1,-4.8407,0.8250,-6.9918,-3.5406,34.43,<.0001
2599,x1,1,2.2910,0.4761,1.4306,3.3286,23.15,<.0001
2599,x2,1,2.4469,0.8552,1.0491,4.6297,8.19,0.0042
2599,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2600,Intercept,1,-4.5619,0.8140,-6.7177,-3.2984,31.41,<.0001
2600,x1,1,2.6287,0.5804,1.5957,3.9284,20.52,<.0001
2600,x2,1,1.8290,0.9571,0.1069,4.1379,3.65,0.0560
2600,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2601,Intercept,1,-3.8525,0.5426,-5.1240,-2.9381,50.40,<.0001
2601,x1,1,2.0297,0.5388,0.9937,3.1378,14.19,0.0002
2601,x2,1,1.2560,0.6430,0.0737,2.6615,3.81,0.0508
2601,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2602,Intercept,1,-3.5195,0.4329,-4.4797,-2.7620,66.11,<.0001
2602,x1,1,2.8704,0.5097,1.8891,3.9215,31.71,<.0001
2602,x2,1,0.5176,0.4988,-0.4584,1.5282,1.08,0.2994
2602,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2603,Intercept,1,-3.9334,0.5442,-5.1737,-3.0025,52.24,<.0001
2603,x1,1,3.4604,0.5458,2.4755,4.6533,40.19,<.0001
2603,x2,1,0.8165,0.5458,-0.1684,2.0094,2.24,0.1347
2603,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2604,Intercept,1,-3.6085,0.4875,-4.7048,-2.7652,54.79,<.0001
2604,x1,1,3.1614,0.5173,2.2053,4.2634,37.35,<.0001
2604,x2,1,0.4256,0.5173,-0.5305,1.5276,0.68,0.4107
2604,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2605,Intercept,1,-2.6128,0.3086,-3.2771,-2.0582,71.66,<.0001
2605,x1,1,2.4711,0.4145,1.6674,3.3008,35.53,<.0001
2605,x2,1,-0.0976,0.4145,-0.9013,0.7321,0.06,0.8139
2605,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2606,Intercept,1,-3.2301,0.4259,-4.1973,-2.4958,57.52,<.0001
2606,x1,1,2.6545,0.5706,1.5848,3.8486,21.64,<.0001
2606,x2,1,0.4334,0.6298,-0.8187,1.6922,0.47,0.4914
2606,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2607,Intercept,1,-4.6087,0.7133,-6.2942,-3.4211,41.74,<.0001
2607,x1,1,3.7638,0.6793,2.5901,5.3583,30.70,<.0001
2607,x2,1,0.8319,0.5904,-0.2204,2.1586,1.99,0.1588
2607,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2608,Intercept,1,-4.2559,0.6409,-5.8120,-3.2015,44.10,<.0001
2608,x1,1,2.4783,0.5225,1.5152,3.5941,22.50,<.0001
2608,x2,1,1.6474,0.7155,0.3867,3.2964,5.30,0.0213
2608,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2609,Intercept,1,-3.7335,0.5037,-4.8781,-2.8673,54.94,<.0001
2609,x1,1,2.9161,0.4757,2.0367,3.9245,37.58,<.0001
2609,x2,1,0.9639,0.5471,-0.0276,2.1581,3.10,0.0781
2609,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2610,Intercept,1,-3.3879,0.4338,-4.3500,-2.6284,60.98,<.0001
2610,x1,1,2.3701,0.4697,1.4768,3.3413,25.46,<.0001
2610,x2,1,0.6139,0.4882,-0.3046,1.6367,1.58,0.2086
2610,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2611,Intercept,1,-3.9934,0.5354,-5.2156,-3.0785,55.64,<.0001
2611,x1,1,3.1469,0.5670,2.1102,4.3707,30.80,<.0001
2611,x2,1,0.6943,0.5670,-0.3424,1.9181,1.50,0.2208
2611,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2612,Intercept,1,-4.2285,0.6568,-5.8074,-3.1405,41.45,<.0001
2612,x1,1,2.8029,0.5233,1.8159,3.9065,28.69,<.0001
2612,x2,1,1.3591,0.6933,0.1479,2.9755,3.84,0.0500
2612,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2613,Intercept,1,-4.7558,0.7402,-6.5246,-3.5378,41.28,<.0001
2613,x1,1,3.5411,0.6883,2.3543,5.1444,26.47,<.0001
2613,x2,1,1.3796,0.6883,0.1928,2.9828,4.02,0.0450
2613,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2614,Intercept,1,-3.1807,0.4021,-4.0616,-2.4694,62.57,<.0001
2614,x1,1,2.2384,0.4272,1.3949,3.0922,27.46,<.0001
2614,x2,1,0.7359,0.4502,-0.1202,1.6723,2.67,0.1021
2614,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2615,Intercept,1,-4.5451,0.6500,-6.0440,-3.4458,48.90,<.0001
2615,x1,1,3.3308,0.5865,2.2906,4.6546,32.26,<.0001
2615,x2,1,1.2880,0.5865,0.2478,2.6118,4.82,0.0281
2615,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2616,Intercept,1,-4.6804,0.8153,-6.8263,-3.4066,32.96,<.0001
2616,x1,1,1.8975,0.4728,1.0172,2.8996,16.11,<.0001
2616,x2,1,2.6201,0.8720,1.1727,4.8279,9.03,0.0027
2616,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2617,Intercept,1,-3.4862,0.4580,-4.5152,-2.6922,57.93,<.0001
2617,x1,1,2.5786,0.5107,1.6216,3.6441,25.49,<.0001
2617,x2,1,0.4829,0.5389,-0.5208,1.6189,0.80,0.3702
2617,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2618,Intercept,1,-4.1324,0.6424,-5.6896,-3.0743,41.38,<.0001
2618,x1,1,1.9757,0.5441,0.9462,3.1172,13.18,0.0003
2618,x2,1,1.6923,0.7161,0.4238,3.3396,5.59,0.0181
2618,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2619,Intercept,1,-3.2608,0.4133,-4.1849,-2.5410,62.24,<.0001
2619,x1,1,2.6686,0.6339,1.4324,3.9272,17.72,<.0001
2619,x2,1,-0.3478,0.6339,-1.5841,0.9108,0.30,0.5832
2619,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2620,Intercept,1,-3.2435,0.3836,-4.0846,-2.5655,71.51,<.0001
2620,x1,1,2.4454,0.4651,1.5494,3.3925,27.64,<.0001
2620,x2,1,0.9841,0.4651,0.0881,1.9312,4.48,0.0344
2620,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2621,Intercept,1,-3.7976,0.5433,-5.0702,-2.8833,48.86,<.0001
2621,x1,1,3.0532,0.6497,1.8929,4.4430,22.09,<.0001
2621,x2,1,0.5269,0.7238,-0.8081,2.0523,0.53,0.4666
2621,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2622,Intercept,1,-2.7864,0.3477,-3.5499,-2.1712,64.22,<.0001
2622,x1,1,1.9112,0.5596,0.7500,2.9799,11.66,0.0006
2622,x2,1,0.0853,0.5227,-0.9605,1.1149,0.03,0.8703
2622,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2623,Intercept,1,-3.4238,0.4337,-4.4028,-2.6726,62.33,<.0001
2623,x1,1,1.8477,0.4792,0.9107,2.8109,14.87,0.0001
2623,x2,1,1.1530,0.5371,0.1403,2.2817,4.61,0.0318
2623,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2624,Intercept,1,-3.7658,0.4923,-4.8867,-2.9189,58.51,<.0001
2624,x1,1,2.7410,0.4677,1.8250,3.6860,34.34,<.0001
2624,x2,1,1.1738,0.5477,0.1684,2.3652,4.59,0.0321
2624,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2625,Intercept,1,-3.1506,0.3973,-4.0235,-2.4493,62.90,<.0001
2625,x1,1,2.8931,0.4435,2.0667,3.8252,42.55,<.0001
2625,x2,1,0.2533,0.4108,-0.5216,1.1030,0.38,0.5375
2625,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2626,Intercept,1,-4.0907,0.6307,-5.6356,-3.0601,42.07,<.0001
2626,x1,1,2.2649,0.5949,1.1367,3.5125,14.49,0.0001
2626,x2,1,1.5498,0.7679,0.1376,3.2663,4.07,0.0436
2626,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2627,Intercept,1,-3.8815,0.5499,-5.1651,-2.9526,49.83,<.0001
2627,x1,1,2.4121,0.5006,1.4691,3.4587,23.22,<.0001
2627,x2,1,1.3060,0.6197,0.1865,2.6803,4.44,0.0351
2627,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2628,Intercept,1,-4.5914,0.8207,-6.7314,-3.2996,31.30,<.0001
2628,x1,1,2.6382,0.5595,1.6071,3.8463,22.23,<.0001
2628,x2,1,1.7167,0.8796,0.2422,3.9201,3.81,0.0510
2628,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2629,Intercept,1,-3.8166,0.4859,-4.9014,-2.9711,61.68,<.0001
2629,x1,1,3.0055,0.4958,2.0935,4.0721,36.75,<.0001
2629,x2,1,0.7919,0.4687,-0.0820,1.7837,2.85,0.0911
2629,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2630,Intercept,1,-3.7831,0.5439,-5.0567,-2.8655,48.38,<.0001
2630,x1,1,2.0525,0.4919,1.0737,3.0340,17.41,<.0001
2630,x2,1,1.4335,0.6094,0.3322,2.7923,5.53,0.0186
2630,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2631,Intercept,1,-3.9689,0.5489,-5.2184,-3.0294,52.28,<.0001
2631,x1,1,3.1673,0.5529,2.1554,4.3668,32.81,<.0001
2631,x2,1,0.8030,0.5529,-0.2089,2.0025,2.11,0.1464
2631,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2632,Intercept,1,-3.4240,0.4186,-4.3421,-2.6849,66.91,<.0001
2632,x1,1,2.4302,0.4323,1.6043,3.3215,31.60,<.0001
2632,x2,1,1.1916,0.4461,0.3490,2.1232,7.13,0.0076
2632,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2633,Intercept,1,-3.5118,0.5029,-4.6579,-2.6497,48.77,<.0001
2633,x1,1,2.7047,0.5466,1.6891,3.8572,24.48,<.0001
2633,x2,1,0.4810,0.5858,-0.5995,1.7329,0.67,0.4116
2633,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2634,Intercept,1,-3.6356,0.4986,-4.7732,-2.7813,53.17,<.0001
2634,x1,1,3.6378,0.5890,2.5605,4.8979,38.14,<.0001
2634,x2,1,0.1279,0.5438,-0.8658,1.2835,0.06,0.8140
2634,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2635,Intercept,1,-3.2558,0.4514,-4.2665,-2.4701,52.03,<.0001
2635,x1,1,1.8455,0.4724,0.8965,2.7790,15.26,<.0001
2635,x2,1,0.8973,0.5121,-0.0638,1.9852,3.07,0.0797
2635,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2636,Intercept,1,-3.9178,0.6285,-5.4568,-2.8910,38.85,<.0001
2636,x1,1,3.8677,0.7751,2.5602,5.6134,24.90,<.0001
2636,x2,1,0.2550,0.9232,-1.5251,2.1619,0.08,0.7824
2636,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2637,Intercept,1,-3.3376,0.4311,-4.3123,-2.5921,59.94,<.0001
2637,x1,1,2.4351,0.5472,1.4231,3.5743,19.80,<.0001
2637,x2,1,0.6130,0.6052,-0.5435,1.8465,1.03,0.3112
2637,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2638,Intercept,1,-3.5998,0.4729,-4.6888,-2.7926,57.94,<.0001
2638,x1,1,1.4920,0.5165,0.4308,2.4925,8.34,0.0039
2638,x2,1,1.6585,0.5697,0.5959,2.8826,8.47,0.0036
2638,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2639,Intercept,1,-4.9872,0.8650,-7.1796,-3.6097,33.24,<.0001
2639,x1,1,3.3930,0.6812,2.2216,4.9799,24.81,<.0001
2639,x2,1,1.5464,0.8655,0.1145,3.7135,3.19,0.0740
2639,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2640,Intercept,1,-4.0868,0.6301,-5.6305,-3.0574,42.07,<.0001
2640,x1,1,1.7345,0.6345,0.4238,2.9798,7.47,0.0063
2640,x2,1,1.5868,0.7476,0.2204,3.2763,4.51,0.0338
2640,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2641,Intercept,1,-3.7253,0.5064,-4.8708,-2.8524,54.12,<.0001
2641,x1,1,3.0166,0.5721,1.9310,4.2347,27.80,<.0001
2641,x2,1,0.1139,0.5721,-1.1042,1.1994,0.04,0.8422
2641,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2642,Intercept,1,-4.6449,0.8177,-6.7649,-3.3574,32.27,<.0001
2642,x1,1,3.1008,0.7526,1.7978,4.8077,16.98,<.0001
2642,x2,1,1.1467,0.9604,-0.5240,3.4263,1.43,0.2325
2642,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2643,Intercept,1,-3.4311,0.4405,-4.4220,-2.6661,60.67,<.0001
2643,x1,1,3.2473,0.4981,2.3326,4.3193,42.51,<.0001
2643,x2,1,-0.1208,0.4078,-0.9022,0.7120,0.09,0.7671
2643,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2644,Intercept,1,-3.6210,0.4808,-4.7223,-2.7976,56.73,<.0001
2644,x1,1,2.1829,0.5074,1.2123,3.2246,18.51,<.0001
2644,x2,1,1.0989,0.5857,0.0075,2.3476,3.52,0.0606
2644,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2645,Intercept,1,-3.3797,0.4068,-4.2784,-2.6651,69.03,<.0001
2645,x1,1,2.3944,0.4935,1.4469,3.4038,23.54,<.0001
2645,x2,1,0.5680,0.4935,-0.3795,1.5775,1.32,0.2498
2645,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2646,Intercept,1,-2.9803,0.3569,-3.7564,-2.3447,69.72,<.0001
2646,x1,1,2.1019,0.4107,1.3171,2.9400,26.19,<.0001
2646,x2,1,0.6920,0.4213,-0.1089,1.5570,2.70,0.1005
2646,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2647,Intercept,1,-3.8191,0.5155,-4.9859,-2.9307,54.89,<.0001
2647,x1,1,2.5308,0.4805,1.6262,3.5395,27.75,<.0001
2647,x2,1,1.1499,0.5419,0.1617,2.3332,4.50,0.0338
2647,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2648,Intercept,1,-3.4741,0.4696,-4.5336,-2.6631,54.74,<.0001
2648,x1,1,2.9983,0.5479,1.9899,4.1554,29.94,<.0001
2648,x2,1,0.3117,0.5479,-0.6968,1.4687,0.32,0.5695
2648,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2649,Intercept,1,-2.8237,0.3479,-3.5802,-2.2040,65.86,<.0001
2649,x1,1,2.1848,0.4622,1.2481,3.0855,22.34,<.0001
2649,x2,1,0.1951,0.4575,-0.7084,1.1096,0.18,0.6698
2649,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2650,Intercept,1,-3.4945,0.4536,-4.5118,-2.7067,59.36,<.0001
2650,x1,1,3.3043,0.5293,2.3106,4.4209,38.98,<.0001
2650,x2,1,-0.0490,0.4905,-0.9937,0.9548,0.01,0.9205
2650,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2651,Intercept,1,-3.9155,0.6313,-5.4625,-2.8840,38.47,<.0001
2651,x1,1,1.5584,0.5321,0.4760,2.6041,8.58,0.0034
2651,x2,1,1.4852,0.7103,0.2274,3.1305,4.37,0.0365
2651,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2652,Intercept,1,-3.0910,0.3720,-3.9033,-2.4308,69.04,<.0001
2652,x1,1,3.1509,0.4323,2.3339,4.0462,53.13,<.0001
2652,x2,1,0.1127,0.4092,-0.6705,0.9474,0.08,0.7829
2652,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2653,Intercept,1,-3.7183,0.4756,-4.7900,-2.8967,61.14,<.0001
2653,x1,1,2.9461,0.5654,1.8643,4.1170,27.15,<.0001
2653,x2,1,0.6468,0.5654,-0.4351,1.8177,1.31,0.2527
2653,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2654,Intercept,1,-2.9392,0.3549,-3.7173,-2.3111,68.59,<.0001
2654,x1,1,1.6757,0.6213,0.3055,2.8136,7.27,0.0070
2654,x2,1,0.1703,0.5503,-0.9703,1.2326,0.10,0.7570
2654,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2655,Intercept,1,-4.9688,0.8590,-7.1498,-3.6019,33.46,<.0001
2655,x1,1,4.3112,0.8759,2.8460,6.4874,24.23,<.0001
2655,x2,1,0.6707,0.6959,-0.5431,2.2749,0.93,0.3352
2655,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2656,Intercept,1,-3.1651,0.3988,-4.0433,-2.4628,63.00,<.0001
2656,x1,1,2.1916,0.4838,1.2615,3.1830,20.52,<.0001
2656,x2,1,0.3114,0.4737,-0.6093,1.2702,0.43,0.5109
2656,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2657,Intercept,1,-3.2088,0.3992,-4.0879,-2.5057,64.62,<.0001
2657,x1,1,2.4033,0.4793,1.4655,3.3693,25.14,<.0001
2657,x2,1,0.4957,0.4877,-0.4467,1.4918,1.03,0.3094
2657,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2658,Intercept,1,-3.3902,0.4306,-4.3408,-2.6329,61.99,<.0001
2658,x1,1,3.1683,0.4556,2.3264,4.1408,48.35,<.0001
2658,x2,1,0.2484,0.4061,-0.5249,1.0852,0.37,0.5408
2658,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2659,Intercept,1,-3.8133,0.5356,-5.0357,-2.8979,50.69,<.0001
2659,x1,1,3.3418,0.5776,2.2716,4.5781,33.48,<.0001
2659,x2,1,0.2662,0.5776,-0.8041,1.5025,0.21,0.6449
2659,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2660,Intercept,1,-2.7723,0.3270,-3.4767,-2.1856,71.89,<.0001
2660,x1,1,2.1362,0.4167,1.3060,2.9584,26.28,<.0001
2660,x2,1,0.4091,0.4167,-0.4130,1.2394,0.96,0.3262
2660,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2661,Intercept,1,-3.9844,0.5269,-5.1892,-3.0846,57.18,<.0001
2661,x1,1,2.8446,0.5814,1.7805,4.0926,23.94,<.0001
2661,x2,1,0.8270,0.5814,-0.2371,2.0750,2.02,0.1549
2661,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2662,Intercept,1,-3.5786,0.4718,-4.6354,-2.7594,57.53,<.0001
2662,x1,1,2.5170,0.4996,1.5675,3.5560,25.38,<.0001
2662,x2,1,0.7443,0.5229,-0.2351,1.8509,2.03,0.1546
2662,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2663,Intercept,1,-3.4168,0.4769,-4.5108,-2.6008,51.32,<.0001
2663,x1,1,2.1805,0.5896,0.9802,3.3376,13.68,0.0002
2663,x2,1,0.5855,0.6128,-0.5885,1.8683,0.91,0.3393
2663,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2664,Intercept,1,-3.5056,0.4310,-4.4592,-2.7491,66.14,<.0001
2664,x1,1,2.4946,0.4347,1.6675,3.3920,32.94,<.0001
2664,x2,1,1.0001,0.4698,0.1248,1.9943,4.53,0.0332
2664,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2665,Intercept,1,-3.0880,0.3763,-3.9183,-2.4249,67.35,<.0001
2665,x1,1,2.4129,0.4435,1.5391,3.2953,29.60,<.0001
2665,x2,1,0.7171,0.4735,-0.1869,1.6928,2.29,0.1299
2665,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2666,Intercept,1,-5.5774,1.4075,-10.3714,-3.6725,15.70,<.0001
2666,x1,1,2.5496,0.5696,1.4777,3.7681,20.04,<.0001
2666,x2,1,2.8634,1.4738,0.6858,7.7040,3.77,0.0520
2666,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2667,Intercept,1,-4.0321,0.6354,-5.5789,-2.9894,40.27,<.0001
2667,x1,1,2.1933,0.6084,1.0847,3.5038,12.99,0.0003
2667,x2,1,1.0726,0.7683,-0.3213,2.7883,1.95,0.1627
2667,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2668,Intercept,1,-4.7925,0.8301,-6.9296,-3.4767,33.33,<.0001
2668,x1,1,2.5855,0.6798,1.2704,4.0220,14.46,0.0001
2668,x2,1,1.6870,0.8936,0.1476,3.8860,3.56,0.0590
2668,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2669,Intercept,1,-3.4794,0.4269,-4.4248,-2.7307,66.43,<.0001
2669,x1,1,3.0618,0.4730,2.1812,4.0619,41.90,<.0001
2669,x2,1,0.4040,0.4362,-0.4232,1.3058,0.86,0.3544
2669,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2670,Intercept,1,-3.8235,0.5407,-5.0935,-2.9133,50.00,<.0001
2670,x1,1,2.4879,0.4623,1.6293,3.4610,28.96,<.0001
2670,x2,1,1.3126,0.6211,0.1929,2.6913,4.47,0.0346
2670,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2671,Intercept,1,-3.2572,0.4341,-4.2372,-2.5056,56.30,<.0001
2671,x1,1,2.5813,0.4791,1.6809,3.5722,29.03,<.0001
2671,x2,1,0.7055,0.5504,-0.3289,1.8569,1.64,0.2000
2671,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2672,Intercept,1,-3.8652,0.5097,-5.0058,-2.9814,57.51,<.0001
2672,x1,1,2.5703,0.5242,1.5746,3.6732,24.04,<.0001
2672,x2,1,0.9154,0.5242,-0.0802,2.0184,3.05,0.0808
2672,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
