isim,Parameter,DF,Estimate,StdErr,LowerLRCL,UpperLRCL,ChiSq,ProbChiSq
17,Intercept,1,-2.2194,0.5289,-3.4693,-1.3340,17.60,<.0001
17,x1,1,0.5981,1.5432,-4.1419,3.1039,0.15,0.6983
17,x2,1,-0.1115,0.9557,-2.2967,1.6697,0.01,0.9071
17,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
18,Intercept,1,-2.5438,0.4990,-3.6886,-1.6932,25.99,<.0001
18,x1,1,2.1895,0.7985,0.4602,3.7135,7.52,0.0061
18,x2,1,0.3632,0.7985,-1.3660,1.8872,0.21,0.6492
18,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
19,Intercept,1,-3.1987,0.8165,-5.3645,-1.9327,15.35,<.0001
19,x1,1,1.9702,1.0328,-0.0470,4.3615,3.64,0.0564
19,x2,1,0.6079,1.1547,-1.9027,3.1185,0.28,0.5986
19,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
20,Intercept,1,-2.7966,0.6238,-4.3249,-1.7781,20.10,<.0001
20,x1,1,0.1112,1.4583,-4.6089,2.2957,0.01,0.9392
20,x2,1,1.1743,0.8102,-0.4119,2.9288,2.10,0.1472
20,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
21,Intercept,1,-2.6911,0.6325,-4.2488,-1.6626,18.11,<.0001
21,x1,1,1.1089,1.1547,-1.4017,3.6195,0.92,0.3369
21,x2,1,0.4149,1.0328,-1.9764,2.4321,0.16,0.6879
21,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
22,Intercept,1,-2.7289,0.6196,-4.2393,-1.7143,19.40,<.0001
22,x1,1,2.5072,0.9892,0.3126,4.4555,6.42,0.0113
22,x2,1,-1.8960,1.4835,-6.4651,0.4687,1.63,0.2012
22,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
23,Intercept,1,-2.6218,0.6236,-4.1492,-1.6036,17.68,<.0001
23,x1,1,-0.0143,1.4431,-4.7294,2.1062,0.00,0.9921
23,x2,1,0.7561,0.7722,-0.7102,2.4648,0.96,0.3275
23,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
24,Intercept,1,-2.4143,0.4850,-3.5238,-1.5844,24.78,<.0001
24,x1,1,2.2727,0.6823,0.9247,3.6537,11.09,0.0009
24,x2,1,-0.3613,0.6823,-1.7422,0.9868,0.28,0.5965
24,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
25,Intercept,1,-2.0927,0.4662,-3.1623,-1.2966,20.15,<.0001
25,x1,1,-0.0743,1.4163,-4.6761,2.0019,0.00,0.9582
25,x2,1,0.0335,0.7611,-1.6394,1.4873,0.00,0.9649
25,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
26,Intercept,1,-2.1841,0.4702,-3.2692,-1.3830,21.57,<.0001
26,x1,1,0.3413,0.6734,-1.1042,1.6182,0.26,0.6123
26,x2,1,0.9631,0.6310,-0.2679,2.2702,2.33,0.1269
26,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
27,Intercept,1,-4.2321,1.4142,-9.0656,-2.3224,8.96,0.0028
27,x1,1,0.3476,0.9428,-1.9520,2.0335,0.14,0.7123
27,x2,1,2.6147,1.4907,0.3777,7.5013,3.08,0.0794
27,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
28,Intercept,1,-2.6159,0.6325,-4.1736,-1.5875,17.11,<.0001
28,x1,1,1.5082,0.7888,-0.2383,3.0141,3.66,0.0559
28,x2,1,0.9802,0.7888,-0.5256,2.7267,1.54,0.2140
28,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
29,Intercept,1,-1.8427,0.3918,-2.7205,-1.1601,22.12,<.0001
29,x1,1,0.7639,0.7343,-0.7636,2.1823,1.08,0.2982
29,x2,1,0.4838,0.6651,-0.8910,1.7574,0.53,0.4669
29,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
30,Intercept,1,-1.8752,0.4257,-2.8434,-1.1425,19.41,<.0001
30,x1,1,0.4056,1.0120,-1.5916,2.6123,0.16,0.6886
30,x2,1,0.1279,0.9051,-1.9929,1.7252,0.02,0.8876
30,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
31,Intercept,1,-2.7048,0.6325,-4.2625,-1.6764,18.29,<.0001
31,x1,1,1.0698,0.8281,-0.5665,2.8618,1.67,0.1964
31,x2,1,0.8649,0.8944,-1.0022,2.7321,0.94,0.3335
31,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
32,Intercept,1,-2.3789,0.4692,-3.4630,-1.5804,25.70,<.0001
32,x1,1,0.2577,0.9403,-2.0229,1.9263,0.08,0.7840
32,x2,1,1.0438,0.6917,-0.3703,2.4290,2.28,0.1313
32,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
33,Intercept,1,-2.8402,0.6186,-4.3427,-1.8254,21.08,<.0001
33,x1,1,-0.1058,1.4525,-4.6017,2.1851,0.01,0.9419
33,x2,1,0.4738,0.9793,-1.7128,2.4016,0.23,0.6285
33,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
34,Intercept,1,-1.9392,0.3651,-2.7515,-1.2996,28.20,<.0001
34,x1,1,0.3257,0.7888,-1.4208,1.8316,0.17,0.6796
34,x2,1,0.9025,0.5963,-0.3592,2.0466,2.29,0.1301
34,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
35,Intercept,1,-2.4403,0.6321,-3.9930,-1.4118,14.90,0.0001
35,x1,1,0.6571,1.5442,-4.2559,3.1417,0.18,0.6705
35,x2,1,1.2085,0.7433,-0.1534,2.8956,2.64,0.1040
35,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
36,Intercept,1,-2.1567,0.4741,-3.2453,-1.3464,20.69,<.0001
36,x1,1,0.9680,0.7064,-0.5190,2.3259,1.88,0.1706
36,x2,1,0.3050,0.6761,-1.0390,1.6735,0.20,0.6519
36,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
37,Intercept,1,-2.0933,0.4699,-3.1772,-1.2925,19.84,<.0001
37,x1,1,1.1063,0.7451,-0.5796,2.4659,2.20,0.1376
37,x2,1,0.6802,0.6326,-0.5599,1.9881,1.16,0.2823
37,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
38,Intercept,1,-1.6126,0.3644,-2.4215,-0.9731,19.58,<.0001
38,x1,1,0.2812,0.8040,-1.4780,1.7836,0.12,0.7265
38,x2,1,0.0832,0.6655,-1.3259,1.3304,0.02,0.9005
38,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
39,Intercept,1,-2.4864,0.5342,-3.7527,-1.5942,21.66,<.0001
39,x1,1,0.7831,1.0298,-1.6040,2.7832,0.58,0.4470
39,x2,1,0.5948,0.8261,-1.1849,2.2289,0.52,0.4715
39,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
40,Intercept,1,-2.8180,0.6284,-4.3627,-1.7947,20.11,<.0001
40,x1,1,-0.0409,1.5199,-4.8747,2.3580,0.00,0.9785
40,x2,1,0.8710,0.8854,-0.9551,2.7220,0.97,0.3252
40,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
41,Intercept,1,-1.6756,0.3698,-2.4943,-1.0258,20.53,<.0001
41,x1,1,1.1441,0.7129,-0.3587,2.4861,2.58,0.1085
41,x2,1,-0.6162,0.6665,-2.0010,0.6452,0.85,0.3552
41,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
42,Intercept,1,-3.2482,0.8118,-5.3933,-1.9855,16.01,<.0001
42,x1,1,0.6051,0.6454,-0.6331,1.9666,0.88,0.3485
42,x2,1,1.8954,0.9424,0.2239,4.1815,4.04,0.0443
42,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
43,Intercept,1,-3.0228,0.8139,-5.1790,-1.7596,13.79,0.0002
43,x1,1,0.0709,0.7388,-1.6134,1.4175,0.01,0.9235
43,x2,1,1.8806,0.8986,0.3449,4.1276,4.38,0.0364
43,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
44,Intercept,1,-1.8614,0.4248,-2.8267,-1.1296,19.20,<.0001
44,x1,1,0.6006,0.9899,-1.7326,2.4199,0.37,0.5440
44,x2,1,-0.0612,0.7383,-1.6542,1.3339,0.01,0.9339
44,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
45,Intercept,1,-1.6649,0.3950,-2.5480,-0.9761,17.77,<.0001
45,x1,1,1.0455,0.7215,-0.3987,2.4503,2.10,0.1473
45,x2,1,0.0020,0.6990,-1.4172,1.3366,0.00,0.9977
45,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
46,Intercept,1,-3.2895,0.8187,-5.4124,-1.9979,16.14,<.0001
46,x1,1,1.4844,0.7153,0.0721,2.9713,4.31,0.0380
46,x2,1,1.2608,0.9152,-0.3411,3.4861,1.90,0.1683
46,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
47,Intercept,1,-2.7462,0.6325,-4.3039,-1.7178,18.85,<.0001
47,x1,1,3.3812,1.4606,1.2769,8.2470,5.36,0.0206
47,x2,1,-0.7399,1.5492,-5.6666,1.7689,0.23,0.6329
47,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
48,Intercept,1,-1.5616,0.3535,-2.3399,-0.9383,19.52,<.0001
48,x1,1,1.3920,0.8662,-0.7513,2.8662,2.58,0.1080
48,x2,1,-1.1568,0.8662,-3.3000,0.3175,1.78,0.1817
48,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
49,Intercept,1,-2.5292,0.5345,-3.7963,-1.6366,22.39,<.0001
49,x1,1,1.9132,1.5492,-0.5956,6.8399,1.53,0.2169
49,x2,1,-0.0343,1.5119,-4.9354,2.2988,0.00,0.9819
49,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
50,Intercept,1,-2.3914,0.5460,-3.6724,-1.4752,19.18,<.0001
50,x1,1,1.2419,1.0106,-1.0422,3.1137,1.51,0.2191
50,x2,1,-0.7610,1.0106,-3.0451,1.1107,0.57,0.4514
50,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
51,Intercept,1,-2.3257,0.5319,-3.5829,-1.4351,19.11,<.0001
51,x1,1,0.4950,0.7886,-1.2445,1.9823,0.39,0.5302
51,x2,1,0.7120,0.7218,-0.7085,2.2183,0.97,0.3240
51,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
52,Intercept,1,-4.0082,1.4132,-8.8359,-2.0994,8.04,0.0046
52,x1,1,0.8531,0.7122,-0.6431,2.2633,1.43,0.2310
52,x2,1,2.2714,1.4888,0.0405,7.1517,2.33,0.1271
52,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
53,Intercept,1,-3.1814,0.7981,-5.2743,-1.9340,15.89,<.0001
53,x1,1,1.1569,1.4743,-3.5025,3.4580,0.62,0.4326
53,x2,1,0.9244,0.9987,-0.9970,3.2312,0.86,0.3546
53,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
54,Intercept,1,-2.5665,0.6325,-4.1242,-1.5380,16.47,<.0001
54,x1,1,0.1415,0.9058,-2.1197,1.6989,0.02,0.8759
54,x2,1,1.5358,0.7442,0.1730,3.2297,4.26,0.0391
54,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
55,Intercept,1,-2.7839,0.6258,-4.3195,-1.7636,19.79,<.0001
55,x1,1,-1.0719,1.4553,-5.8315,1.0746,0.54,0.4614
55,x2,1,1.4567,0.7766,-0.0179,3.1762,3.52,0.0607
55,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
56,Intercept,1,-2.4444,0.5516,-3.7389,-1.5192,19.64,<.0001
56,x1,1,2.4953,0.8662,0.8283,4.2290,8.30,0.0040
56,x2,1,-0.7451,0.8662,-2.4121,0.9886,0.74,0.3897
56,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
57,Intercept,1,-2.4266,0.5324,-3.6790,-1.5327,20.78,<.0001
57,x1,1,1.5118,0.8884,-0.3454,3.2414,2.90,0.0888
57,x2,1,-0.1864,0.8469,-1.9185,1.4817,0.05,0.8258
57,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
58,Intercept,1,-2.0438,0.4193,-2.9808,-1.3136,23.76,<.0001
58,x1,1,1.6786,0.6442,0.3500,2.9282,6.79,0.0092
58,x2,1,-0.0425,0.6442,-1.3710,1.2072,0.00,0.9474
58,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
59,Intercept,1,-3.5039,0.8220,-5.5995,-2.2011,18.17,<.0001
59,x1,1,1.7966,0.9879,-0.4582,3.7119,3.31,0.0690
59,x2,1,0.9773,0.9879,-0.9380,3.2320,0.98,0.3225
59,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
60,Intercept,1,-1.8489,0.4251,-2.8153,-1.1167,18.92,<.0001
60,x1,1,0.2101,0.9501,-2.0863,1.9101,0.05,0.8250
60,x2,1,0.4876,0.6696,-0.9129,1.7927,0.53,0.4665
60,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
61,Intercept,1,-2.8389,0.6407,-4.3890,-1.7837,19.63,<.0001
61,x1,1,1.2248,0.6812,-0.1457,2.6010,3.23,0.0722
61,x2,1,1.0803,0.7627,-0.3316,2.7784,2.01,0.1566
61,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
62,Intercept,1,-2.0972,0.4656,-3.1688,-1.3029,20.29,<.0001
62,x1,1,-0.7558,1.4267,-5.4129,1.3260,0.28,0.5963
62,x2,1,0.3273,0.6931,-1.1158,1.7042,0.22,0.6367
62,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
63,Intercept,1,-2.2422,0.4930,-3.3676,-1.3986,20.68,<.0001
63,x1,1,0.9885,0.7519,-0.6840,2.3931,1.73,0.1886
63,x2,1,0.5014,0.7021,-0.9619,1.8904,0.51,0.4751
63,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
64,Intercept,1,-2.1715,0.4714,-3.2624,-1.3704,21.22,<.0001
64,x1,1,1.2767,1.0328,-0.7406,3.6679,1.53,0.2164
64,x2,1,-0.0607,0.9428,-2.3604,1.6251,0.00,0.9487
64,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
65,Intercept,1,-2.9299,0.6283,-4.4547,-1.8983,21.74,<.0001
65,x1,1,0.8601,0.9952,-1.4351,2.7165,0.75,0.3875
65,x2,1,0.9392,0.9069,-0.9230,2.8025,1.07,0.3004
65,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
66,Intercept,1,-2.7567,0.6320,-4.3131,-1.7289,19.03,<.0001
66,x1,1,-1.1985,1.5462,-6.1154,1.2975,0.60,0.4383
66,x2,1,1.1268,0.8935,-0.7353,2.9924,1.59,0.2073
66,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
67,Intercept,1,-2.1782,0.4567,-3.2021,-1.3862,22.75,<.0001
67,x1,1,0.6509,0.6341,-0.7303,1.8390,1.05,0.3047
67,x2,1,0.7074,0.5907,-0.4822,1.8978,1.43,0.2311
67,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
68,Intercept,1,-2.0136,0.4316,-2.9888,-1.2673,21.76,<.0001
68,x1,1,1.4563,0.7380,-0.0777,2.8719,3.89,0.0485
68,x2,1,-0.3876,0.7054,-1.8279,0.9809,0.30,0.5827
68,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
69,Intercept,1,-1.9985,0.4714,-3.0894,-1.1974,17.97,<.0001
69,x1,1,0.8515,0.8281,-0.7848,2.6435,1.06,0.3038
69,x2,1,0.1548,0.7888,-1.5917,1.6606,0.04,0.8445
69,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
70,Intercept,1,-2.3145,0.5345,-3.5817,-1.4220,18.75,<.0001
70,x1,1,0.1355,0.7628,-1.5804,1.5572,0.03,0.8590
70,x2,1,0.9517,0.6838,-0.3706,2.4127,1.94,0.1640
70,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
71,Intercept,1,-3.1135,0.7999,-5.2149,-1.8648,15.15,<.0001
71,x1,1,-0.1728,1.4826,-4.8619,2.1462,0.01,0.9072
71,x2,1,1.0204,1.0026,-0.9083,3.3375,1.04,0.3088
71,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
72,Intercept,1,-2.0460,0.5335,-3.3101,-1.1548,14.71,0.0001
72,x1,1,0.4007,0.9666,-1.9187,2.1657,0.17,0.6785
72,x2,1,0.2274,0.7499,-1.2960,1.7698,0.09,0.7617
72,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
73,Intercept,1,-2.3575,0.5283,-3.5934,-1.4696,19.91,<.0001
73,x1,1,0.5607,1.4312,-4.0917,2.6670,0.15,0.6952
73,x2,1,0.9567,0.7341,-0.5509,2.4491,1.70,0.1925
73,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
74,Intercept,1,-2.6066,0.5373,-3.8685,-1.7050,23.54,<.0001
74,x1,1,1.0003,1.1028,-1.4089,3.0190,0.82,0.3644
74,x2,1,0.3015,1.1028,-2.1077,2.3202,0.07,0.7845
74,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
75,Intercept,1,-2.2700,0.5335,-3.5236,-1.3735,18.10,<.0001
75,x1,1,0.1952,0.8722,-1.6413,1.8843,0.05,0.8229
75,x2,1,0.4574,0.8321,-1.2386,2.1065,0.30,0.5826
75,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
76,Intercept,1,-2.1870,0.5345,-3.4542,-1.2945,16.74,<.0001
76,x1,1,2.2539,0.8944,0.3868,4.1211,6.35,0.0117
76,x2,1,-0.3715,0.8281,-2.1634,1.2649,0.20,0.6537
76,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
77,Intercept,1,-2.7965,0.6288,-4.3405,-1.7713,19.78,<.0001
77,x1,1,0.9308,0.7937,-0.6662,2.5585,1.38,0.2409
77,x2,1,0.8074,0.8550,-0.8748,2.6271,0.89,0.3450
77,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
78,Intercept,1,-3.5589,0.8171,-5.6567,-2.2636,18.97,<.0001
78,x1,1,1.0115,0.9056,-1.1732,2.6332,1.25,0.2640
78,x2,1,2.2648,0.9056,0.6431,4.4495,6.25,0.0124
78,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
79,Intercept,1,-1.8622,0.4264,-2.8325,-1.1284,19.07,<.0001
79,x1,1,1.6170,1.1547,-0.8936,4.1276,1.96,0.1614
79,x2,1,-0.4999,0.9211,-2.7770,1.1102,0.29,0.5874
79,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
80,Intercept,1,-3.2264,0.8044,-5.3319,-1.9664,16.09,<.0001
80,x1,1,0.6218,0.9712,-1.6631,2.4223,0.41,0.5220
80,x2,1,1.4778,0.9712,-0.3227,3.7627,2.32,0.1281
80,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
81,Intercept,1,-2.7514,0.6573,-4.3263,-1.6667,17.52,<.0001
81,x1,1,1.7933,0.8114,0.0540,3.3897,4.88,0.0271
81,x2,1,0.2140,0.8114,-1.3825,1.9533,0.07,0.7920
81,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
82,Intercept,1,-2.3818,0.4870,-3.5006,-1.5515,23.92,<.0001
82,x1,1,1.2168,0.8581,-0.6049,2.8444,2.01,0.1562
82,x2,1,0.1629,0.8581,-1.6587,1.7905,0.04,0.8494
82,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
83,Intercept,1,-2.7360,0.6300,-4.2847,-1.7100,18.86,<.0001
83,x1,1,1.0279,0.6939,-0.3615,2.4452,2.19,0.1385
83,x2,1,1.2781,0.8041,-0.2588,3.0395,2.53,0.1120
83,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
84,Intercept,1,-2.2458,0.5258,-3.4812,-1.3627,18.24,<.0001
84,x1,1,0.5532,1.4460,-3.9633,2.7897,0.15,0.7021
84,x2,1,-0.0490,0.9308,-2.1918,1.6928,0.00,0.9580
84,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
85,Intercept,1,-4.2111,1.3732,-8.7694,-2.3171,9.40,0.0022
85,x1,1,1.5587,0.9940,-0.7349,3.4721,2.46,0.1168
85,x2,1,2.0075,1.4643,-0.2732,6.6308,1.88,0.1704
85,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
86,Intercept,1,-2.8145,0.6325,-4.3721,-1.7860,19.80,<.0001
86,x1,1,0.7390,0.9428,-1.5607,2.4248,0.61,0.4332
86,x2,1,1.7928,0.7888,0.2870,3.5393,5.17,0.0230
86,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
87,Intercept,1,-1.9699,0.4245,-2.9337,-1.2379,21.53,<.0001
87,x1,1,0.9782,0.9236,-1.2792,2.5915,1.12,0.2895
87,x2,1,0.4686,0.6547,-0.8837,1.7542,0.51,0.4741
87,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
88,Intercept,1,-2.7462,0.6325,-4.3039,-1.7178,18.85,<.0001
88,x1,1,-0.3505,1.5492,-5.2772,2.1583,0.05,0.8210
88,x2,1,0.7783,0.8944,-1.0888,2.6454,0.76,0.3842
88,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
89,Intercept,1,-3.3492,0.8334,-5.4903,-2.0263,16.15,<.0001
89,x1,1,1.9430,0.6775,0.6319,3.3753,8.23,0.0041
89,x2,1,1.1356,0.8898,-0.3947,3.3293,1.63,0.2019
89,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
90,Intercept,1,-2.4347,0.5382,-3.6958,-1.5282,20.47,<.0001
90,x1,1,0.5659,0.7221,-1.0811,1.8739,0.61,0.4332
90,x2,1,0.9708,0.6552,-0.2731,2.3831,2.20,0.1384
90,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
91,Intercept,1,-2.4810,0.5340,-3.7392,-1.5847,21.59,<.0001
91,x1,1,1.1272,0.6643,-0.3037,2.3832,2.88,0.0897
91,x2,1,0.9318,0.6643,-0.3242,2.3627,1.97,0.1607
91,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
92,Intercept,1,-2.6797,0.6295,-4.2279,-1.6551,18.12,<.0001
92,x1,1,-0.1609,1.5278,-5.0196,2.2649,0.01,0.9161
92,x2,1,0.7464,0.8878,-1.0894,2.6019,0.71,0.4005
92,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
93,Intercept,1,-3.5268,0.8087,-5.6553,-2.2649,19.02,<.0001
93,x1,1,1.0922,0.7902,-0.4978,2.7188,1.91,0.1669
93,x2,1,2.2933,0.9758,0.5137,4.6028,5.52,0.0188
93,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
94,Intercept,1,-2.0049,0.4707,-3.0877,-1.2030,18.14,<.0001
94,x1,1,0.4185,1.3866,-3.8978,2.5473,0.09,0.7628
94,x2,1,-1.7297,1.3866,-6.0459,0.3991,1.56,0.2122
94,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
95,Intercept,1,-2.6505,0.6287,-4.1807,-1.6197,17.78,<.0001
