isim,Parameter,DF,Estimate,StdErr,LowerWaldCL,UpperWaldCL,ChiSq,ProbChiSq
1819,x1,1,-24.9065,118280.0,-231849,231799.6,0.00,0.9998
1819,x2,1,0.9557,0.4495,0.0747,1.8366,4.52,0.0335
1819,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1820,Intercept,1,-2.1424,0.2500,-2.6324,-1.6524,73.44,<.0001
1820,x1,1,-23.5055,99526.43,-195092,195044.7,0.00,0.9998
1820,x2,1,0.4563,0.3819,-0.2921,1.2048,1.43,0.2321
1820,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1821,Intercept,1,-3.0068,0.4085,-3.8074,-2.2062,54.18,<.0001
1821,x1,1,-0.4919,1.0674,-2.5841,1.6002,0.21,0.6449
1821,x2,1,0.7389,0.5706,-0.3794,1.8572,1.68,0.1953
1821,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1822,Intercept,1,-2.7972,0.3536,-3.4902,-2.1043,62.59,<.0001
1822,x1,1,-24.5465,147021.6,-288182,288132.4,0.00,0.9999
1822,x2,1,0.9099,0.5000,-0.0700,1.8899,3.31,0.0688
1822,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1823,Intercept,1,-2.3406,0.2892,-2.9074,-1.7737,65.50,<.0001
1823,x1,1,-1.0448,1.0392,-3.0817,0.9920,1.01,0.3147
1823,x2,1,0.4192,0.4472,-0.4573,1.2957,0.88,0.3486
1823,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1824,Intercept,1,-2.0732,0.2582,-2.5792,-1.5671,64.47,<.0001
1824,x1,1,-24.5160,100997.0,-197975,197926.0,0.00,0.9998
1824,x2,1,0.4404,0.4082,-0.3597,1.2406,1.16,0.2807
1824,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1825,Intercept,1,-2.6476,0.3357,-3.3056,-1.9896,62.19,<.0001
1825,x1,1,0.0228,1.0393,-2.0142,2.0598,0.00,0.9825
1825,x2,1,0.3426,0.5071,-0.6513,1.3366,0.46,0.4993
1825,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1826,Intercept,1,-2.3685,0.3162,-2.9883,-1.7487,56.10,<.0001
1826,x1,1,-24.2740,114194.2,-223841,223792.2,0.00,0.9998
1826,x2,1,0.3739,0.4472,-0.5026,1.2504,0.70,0.4031
1826,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1827,Intercept,1,-2.5197,0.3333,-3.1730,-1.8663,57.14,<.0001
1827,x1,1,-24.5663,114035.8,-223531,223481.4,0.00,0.9998
1827,x2,1,0.6060,0.4595,-0.2946,1.5065,1.74,0.1872
1827,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1828,Intercept,1,-2.4890,0.3162,-3.1088,-1.8692,61.95,<.0001
1828,x1,1,-24.3773,104507.1,-204855,204805.8,0.00,0.9998
1828,x2,1,0.8777,0.4369,0.0214,1.7341,4.04,0.0446
1828,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1829,Intercept,1,-2.7196,0.3536,-3.4126,-2.0267,59.17,<.0001
1829,x1,1,-24.1363,100405.7,-196816,196767.4,0.00,0.9998
1829,x2,1,0.7627,0.5000,-0.2173,1.7427,2.33,0.1271
1829,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1830,Intercept,1,-2.3934,0.3162,-3.0132,-1.7736,57.29,<.0001
1830,x1,1,-24.6118,132482.4,-259685,259636.2,0.00,0.9999
1830,x2,1,0.7750,0.4206,-0.0494,1.5994,3.39,0.0654
1830,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1831,Intercept,1,-2.8124,0.3536,-3.5054,-2.1195,63.28,<.0001
1831,x1,1,-24.4672,116213.2,-227798,227749.2,0.00,0.9998
1831,x2,1,1.4247,0.4564,0.5301,2.3193,9.74,0.0018
1831,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1832,Intercept,1,-2.7787,0.3536,-3.4716,-2.0857,61.77,<.0001
1832,x1,1,-23.8848,115856.6,-227099,227050.8,0.00,0.9998
1832,x2,1,0.3715,0.5701,-0.7458,1.4889,0.42,0.5146
1832,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1833,Intercept,1,-2.9850,0.3780,-3.7258,-2.2442,62.37,<.0001
1833,x1,1,-24.4665,140042.5,-274503,274453.8,0.00,0.9999
1833,x2,1,1.2216,0.5040,0.2339,2.2094,5.88,0.0153
1833,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1834,Intercept,1,-2.4096,0.3162,-3.0294,-1.7898,58.06,<.0001
1834,x1,1,-24.6067,134325.2,-263297,263248.0,0.00,0.9999
1834,x2,1,0.4762,0.4595,-0.4243,1.3767,1.07,0.3000
1834,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1835,Intercept,1,-2.4223,0.2887,-2.9881,-1.8565,70.41,<.0001
1835,x1,1,-23.6179,87400.90,-171326,171279.0,0.00,0.9998
1835,x2,1,0.6548,0.4174,-0.1634,1.4729,2.46,0.1167
1835,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1836,Intercept,1,-2.8286,0.3780,-3.5694,-2.0878,56.01,<.0001
1836,x1,1,-24.3609,105154.3,-206123,206074.2,0.00,0.9998
1836,x2,1,1.0372,0.5040,0.0495,2.0249,4.24,0.0396
1836,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1837,Intercept,1,-1.9284,0.2246,-2.3686,-1.4882,73.73,<.0001
1837,x1,1,-1.2421,1.0272,-3.2554,0.7711,1.46,0.2266
1837,x2,1,0.0735,0.4220,-0.7535,0.9005,0.03,0.8617
1837,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1838,Intercept,1,-2.5220,0.3162,-3.1418,-1.9022,63.60,<.0001
1838,x1,1,-24.8112,113634.9,-222745,222695.4,0.00,0.9998
1838,x2,1,0.9204,0.4369,0.0640,1.7767,4.44,0.0352
1838,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1839,Intercept,1,-2.7237,0.3536,-3.4166,-2.0307,59.35,<.0001
1839,x1,1,-24.9881,120215.1,-235642,235592.2,0.00,0.9998
1839,x2,1,1.2917,0.4432,0.4230,2.1603,8.49,0.0036
1839,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1840,Intercept,1,-2.7329,0.3780,-3.4737,-1.9921,52.28,<.0001
1840,x1,1,-23.9374,100690.5,-197374,197325.9,0.00,0.9998
1840,x2,1,0.5232,0.5345,-0.5244,1.5708,0.96,0.3277
1840,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1841,Intercept,1,-2.8806,0.3780,-3.6214,-2.1398,58.09,<.0001
1841,x1,1,-24.8366,122780.8,-240671,240621.0,0.00,0.9998
1841,x2,1,1.4723,0.4688,0.5534,2.3911,9.86,0.0017
1841,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1842,Intercept,1,-2.5458,0.3333,-3.1991,-1.8925,58.33,<.0001
1842,x1,1,-24.2712,97704.74,-191522,191473.5,0.00,0.9998
1842,x2,1,0.6533,0.5040,-0.3344,1.6411,1.68,0.1948
1842,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1843,Intercept,1,-2.1485,0.2500,-2.6385,-1.6585,73.86,<.0001
1843,x1,1,-24.0528,127092.8,-249121,249073.3,0.00,0.9998
1843,x2,1,-0.2171,0.5590,-1.3127,0.8786,0.15,0.6978
1843,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1844,Intercept,1,-2.6002,0.3536,-3.2931,-1.9072,54.09,<.0001
1844,x1,1,-23.6576,121083.9,-237344,237296.3,0.00,0.9998
1844,x2,1,0.0886,0.5701,-1.0287,1.2060,0.02,0.8764
1844,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1845,Intercept,1,-2.3312,0.3015,-2.9221,-1.7402,59.78,<.0001
1845,x1,1,-24.3908,107599.3,-210915,210866.4,0.00,0.9998
1845,x2,1,0.5443,0.4369,-0.3121,1.4006,1.55,0.2129
1845,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1846,Intercept,1,-3.4199,0.5000,-4.3999,-2.4400,46.78,<.0001
1846,x1,1,-24.4597,195931.8,-384044,383994.8,0.00,0.9999
1846,x2,1,0.5072,0.7638,-0.9897,2.0042,0.44,0.5066
1846,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1847,Intercept,1,-2.4273,0.3015,-3.0182,-1.8363,64.81,<.0001
1847,x1,1,-24.6404,122285.6,-239700,239650.8,0.00,0.9998
1847,x2,1,0.6168,0.4647,-0.2940,1.5275,1.76,0.1844
1847,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1848,Intercept,1,-2.1842,0.2774,-2.7278,-1.6406,62.02,<.0001
1848,x1,1,-24.2596,116051.8,-227482,227433.1,0.00,0.9998
1848,x2,1,0.2407,0.4336,-0.6092,1.0906,0.31,0.5788
1848,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1849,Intercept,1,-2.2710,0.2907,-2.8407,-1.7013,61.04,<.0001
1849,x1,1,-0.9373,1.0394,-2.9745,1.0999,0.81,0.3672
1849,x2,1,0.0072,0.5051,-0.9827,0.9971,0.00,0.9886
1849,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1850,Intercept,1,-2.6679,0.3536,-3.3609,-1.9750,56.94,<.0001
1850,x1,1,-24.4313,124752.3,-244534,244485.6,0.00,0.9998
1850,x2,1,0.9393,0.4494,0.0585,1.8200,4.37,0.0366
1850,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1851,Intercept,1,-2.7268,0.3536,-3.4198,-2.0339,59.48,<.0001
1851,x1,1,-0.9232,1.0517,-2.9845,1.1380,0.77,0.3800
1851,x2,1,0.7906,0.4848,-0.1596,1.7408,2.66,0.1029
1851,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1852,Intercept,1,-2.3494,0.2887,-2.9152,-1.7836,66.24,<.0001
1852,x1,1,-24.1285,85733.17,-168058,168009.8,0.00,0.9998
1852,x2,1,0.9285,0.3873,0.1694,1.6876,5.75,0.0165
1852,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1853,Intercept,1,-2.4886,0.3015,-3.0796,-1.8977,68.13,<.0001
1853,x1,1,-24.9202,108418.5,-212521,212471.4,0.00,0.9998
1853,x2,1,1.0918,0.4097,0.2889,1.8947,7.10,0.0077
1853,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1854,Intercept,1,-2.3828,0.3015,-2.9738,-1.7919,62.46,<.0001
1854,x1,1,-24.1978,117212.9,-229757,229708.9,0.00,0.9998
1854,x2,1,-0.0306,0.5839,-1.1750,1.1137,0.00,0.9582
1854,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1855,Intercept,1,-2.5859,0.3333,-3.2392,-1.9326,60.18,<.0001
1855,x1,1,-24.2028,113278.1,-222045,221996.9,0.00,0.9998
1855,x2,1,0.3870,0.5270,-0.6460,1.4200,0.54,0.4627
1855,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1856,Intercept,1,-2.1131,0.2774,-2.6567,-1.5695,58.05,<.0001
1856,x1,1,-24.5223,107404.0,-210533,210483.5,0.00,0.9998
1856,x2,1,0.1139,0.4688,-0.8049,1.0328,0.06,0.8080
1856,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1857,Intercept,1,-2.2695,0.2887,-2.8353,-1.7038,61.81,<.0001
1857,x1,1,-23.9435,131417.4,-257597,257549.3,0.00,0.9999
1857,x2,1,0.3388,0.4410,-0.5254,1.2031,0.59,0.4423
1857,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1858,Intercept,1,-2.4212,0.3162,-3.0410,-1.8014,58.62,<.0001
1858,x1,1,-24.2577,137847.3,-270200,270151.6,0.00,0.9999
1858,x2,1,-0.0056,0.5164,-1.0177,1.0066,0.00,0.9914
1858,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1859,Intercept,1,-2.2186,0.2774,-2.7622,-1.6750,63.99,<.0001
1859,x1,1,-24.8013,112318.3,-220165,220115.1,0.00,0.9998
1859,x2,1,0.8580,0.3789,0.1153,1.6007,5.13,0.0236
1859,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1860,Intercept,1,-2.2837,0.3015,-2.8746,-1.6927,57.37,<.0001
1860,x1,1,-24.0374,114955.6,-225333,225284.8,0.00,0.9998
1860,x2,1,0.0650,0.5075,-0.9297,1.0597,0.02,0.8981
1860,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1861,Intercept,1,-3.0874,0.4472,-3.9639,-2.2109,47.66,<.0001
1861,x1,1,-24.3959,187951.3,-368402,368353.3,0.00,0.9999
1861,x2,1,0.2515,0.6708,-1.0632,1.5663,0.14,0.7077
1861,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1862,Intercept,1,-2.2134,0.3015,-2.8043,-1.6224,53.89,<.0001
1862,x1,1,-24.0166,103663.8,-203201,203153.4,0.00,0.9998
1862,x2,1,-0.5336,0.5839,-1.6780,0.6108,0.84,0.3608
1862,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1863,Intercept,1,-2.2842,0.2887,-2.8500,-1.7184,62.61,<.0001
1863,x1,1,-24.5258,125363.8,-245733,245684.0,0.00,0.9998
1863,x2,1,0.3352,0.4564,-0.5594,1.2298,0.54,0.4627
1863,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1864,Intercept,1,-2.4389,0.3015,-3.0299,-1.8480,65.43,<.0001
1864,x1,1,-23.6975,84889.46,-166404,166356.6,0.00,0.9998
1864,x2,1,1.0678,0.4029,0.2781,1.8575,7.02,0.0080
1864,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1865,Intercept,1,-2.4825,0.3335,-3.1363,-1.8288,55.39,<.0001
1865,x1,1,-1.7373,1.0213,-3.7390,0.2644,2.89,0.0889
1865,x2,1,1.2081,0.4028,0.4187,1.9976,9.00,0.0027
1865,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1866,Intercept,1,-2.5544,0.3162,-3.1742,-1.9346,65.25,<.0001
1866,x1,1,-24.2786,114985.3,-225391,225342.7,0.00,0.9998
1866,x2,1,0.8032,0.4595,-0.0973,1.7038,3.06,0.0804
1866,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1867,Intercept,1,-2.2438,0.2637,-2.7606,-1.7270,72.40,<.0001
1867,x1,1,-0.0523,0.7496,-1.5214,1.4168,0.00,0.9443
1867,x2,1,-0.2015,0.4871,-1.1561,0.7531,0.17,0.6791
1867,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1868,Intercept,1,-2.6976,0.3333,-3.3509,-2.0443,65.49,<.0001
1868,x1,1,-24.0764,127428.7,-249780,249731.7,0.00,0.9998
1868,x2,1,0.6077,0.5040,-0.3800,1.5954,1.45,0.2279
1868,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1869,Intercept,1,-2.5190,0.3162,-3.1388,-1.8992,63.45,<.0001
1869,x1,1,-23.9827,136494.9,-267549,267501.1,0.00,0.9999
1869,x2,1,0.4838,0.4743,-0.4459,1.4135,1.04,0.3078
1869,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1870,Intercept,1,-2.4310,0.3015,-3.0219,-1.8400,65.01,<.0001
1870,x1,1,-24.2435,107161.6,-210057,210008.7,0.00,0.9998
1870,x2,1,0.5384,0.4495,-0.3426,1.4193,1.43,0.2310
1870,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1871,Intercept,1,-2.5089,0.3015,-3.0999,-1.9180,69.24,<.0001
1871,x1,1,-23.4045,94084.91,-184426,184379.6,0.00,0.9998
1871,x2,1,0.7162,0.4835,-0.2314,1.6639,2.19,0.1385
1871,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1872,Intercept,1,-1.9544,0.2357,-2.4163,-1.4924,68.75,<.0001
1872,x1,1,-24.2969,108289.7,-212268,212219.6,0.00,0.9998
1872,x2,1,0.0889,0.4249,-0.7439,0.9218,0.04,0.8342
1872,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1873,Intercept,1,-2.8927,0.3780,-3.6335,-2.1519,58.57,<.0001
1873,x1,1,-24.5922,109568.4,-214775,214725.6,0.00,0.9998
1873,x2,1,1.2790,0.5040,0.2913,2.2667,6.44,0.0111
1873,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1874,Intercept,1,-2.7611,0.3536,-3.4541,-2.0682,60.99,<.0001
1874,x1,1,-24.3238,110184.6,-215982,215933.6,0.00,0.9998
1874,x2,1,1.2134,0.4564,0.3188,2.1080,7.07,0.0079
1874,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1875,Intercept,1,-2.1024,0.2582,-2.6085,-1.5964,66.30,<.0001
1875,x1,1,-24.3171,116425.7,-228214,228165.8,0.00,0.9998
1875,x2,1,-0.1229,0.4830,-1.0697,0.8238,0.06,0.7991
1875,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1876,Intercept,1,-2.7843,0.3536,-3.4773,-2.0914,62.02,<.0001
1876,x1,1,-24.2331,129369.7,-253584,253535.8,0.00,0.9999
1876,x2,1,1.2420,0.4494,0.3613,2.1227,7.64,0.0057
1876,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1877,Intercept,1,-2.3689,0.2887,-2.9347,-1.8031,67.34,<.0001
1877,x1,1,-24.0969,143578.7,-281433,281384.9,0.00,0.9999
1877,x2,1,0.2963,0.4756,-0.6359,1.2284,0.39,0.5333
1877,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1878,Intercept,1,-2.3436,0.2887,-2.9094,-1.7778,65.91,<.0001
1878,x1,1,-23.8251,100785.4,-197560,197512.0,0.00,0.9998
1878,x2,1,0.0791,0.5323,-0.9642,1.1224,0.02,0.8819
1878,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1879,Intercept,1,-2.5378,0.3333,-3.1912,-1.8845,57.97,<.0001
1879,x1,1,-24.3416,125535.6,-246070,246021.0,0.00,0.9998
1879,x2,1,0.7489,0.4595,-0.1516,1.6495,2.66,0.1031
1879,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1880,Intercept,1,-2.3940,0.2887,-2.9598,-1.8282,68.78,<.0001
1880,x1,1,-25.0517,122492.4,-240106,240055.7,0.00,0.9998
1880,x2,1,1.0203,0.3819,0.2718,1.7688,7.14,0.0075
1880,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1881,Intercept,1,-2.6304,0.3338,-3.2846,-1.9762,62.10,<.0001
1881,x1,1,-0.8118,1.0500,-2.8697,1.2461,0.60,0.4394
1881,x2,1,0.5730,0.4950,-0.3971,1.5431,1.34,0.2470
1881,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1882,Intercept,1,-2.3178,0.2774,-2.8614,-1.7742,69.84,<.0001
1882,x1,1,-23.8554,87995.15,-172491,172443.5,0.00,0.9998
1882,x2,1,0.7772,0.3789,0.0345,1.5199,4.21,0.0403
1882,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1883,Intercept,1,-2.4557,0.3015,-3.0466,-1.8647,66.33,<.0001
1883,x1,1,-24.3974,114116.2,-223688,223639.2,0.00,0.9998
1883,x2,1,0.8529,0.4369,-0.0035,1.7093,3.81,0.0509
1883,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1884,Intercept,1,-2.2733,0.2774,-2.8169,-1.7297,67.18,<.0001
1884,x1,1,-24.5832,119342.0,-233931,233881.5,0.00,0.9998
1884,x2,1,0.3082,0.4688,-0.6106,1.2270,0.43,0.5109
1884,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1885,Intercept,1,-3.0072,0.4082,-3.8074,-2.2071,54.26,<.0001
1885,x1,1,-24.4922,110928.7,-217441,217391.8,0.00,0.9998
1885,x2,1,1.5072,0.5075,0.5125,2.5019,8.82,0.0030
1885,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1886,Intercept,1,-1.9909,0.2425,-2.4662,-1.5155,67.38,<.0001
1886,x1,1,-24.5226,108846.6,-213360,213310.9,0.00,0.9998
1886,x2,1,0.3597,0.3870,-0.3988,1.1181,0.86,0.3527
1886,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1887,Intercept,1,-2.3486,0.3162,-2.9684,-1.7288,55.16,<.0001
1887,x1,1,-24.6445,127180.4,-249294,249244.4,0.00,0.9998
1887,x2,1,0.3346,0.4595,-0.5659,1.2351,0.53,0.4665
1887,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1888,Intercept,1,-3.0377,0.4082,-3.8378,-2.2375,55.36,<.0001
1888,x1,1,-24.3003,118699.6,-232671,232622.7,0.00,0.9998
1888,x2,1,1.1440,0.5401,0.0855,2.2025,4.49,0.0342
1888,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1889,Intercept,1,-2.5406,0.3015,-3.1316,-1.9496,71.00,<.0001
1889,x1,1,-24.3555,131781.7,-258312,258263.1,0.00,0.9999
1889,x2,1,0.6113,0.4647,-0.2995,1.5220,1.73,0.1883
1889,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1890,Intercept,1,-2.4855,0.3015,-3.0765,-1.8946,67.96,<.0001
1890,x1,1,-24.0564,103503.9,-202888,202839.9,0.00,0.9998
1890,x2,1,0.9700,0.4097,0.1671,1.7730,5.61,0.0179
1890,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1891,Intercept,1,-2.2741,0.2887,-2.8399,-1.7083,62.06,<.0001
1891,x1,1,-24.3235,128441.4,-251765,251716.1,0.00,0.9998
1891,x2,1,0.2792,0.4410,-0.5850,1.1435,0.40,0.5266
1891,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1892,Intercept,1,-3.1548,0.4472,-4.0313,-2.2783,49.76,<.0001
1892,x1,1,-24.0501,118875.3,-233015,232967.2,0.00,0.9998
1892,x2,1,1.2296,0.5578,0.1363,2.3228,4.86,0.0275
1892,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1893,Intercept,1,-3.0445,0.4082,-3.8447,-2.2444,55.61,<.0001
1893,x1,1,-24.9069,121571.6,-238301,238251.1,0.00,0.9998
1893,x2,1,1.3555,0.5164,0.3434,2.3677,6.89,0.0087
1893,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1894,Intercept,1,-2.5453,0.3338,-3.1996,-1.8911,58.14,<.0001
1894,x1,1,-1.1691,1.0497,-3.2264,0.8883,1.24,0.2654
1894,x2,1,0.3234,0.4948,-0.6465,1.2932,0.43,0.5134
1894,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1895,Intercept,1,-2.3700,0.2887,-2.9358,-1.8042,67.40,<.0001
1895,x1,1,-24.6858,107183.5,-210101,210051.1,0.00,0.9998
1895,x2,1,0.9038,0.4174,0.0857,1.7219,4.69,0.0304
1895,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1896,Intercept,1,-2.2573,0.2887,-2.8231,-1.6915,61.15,<.0001
1896,x1,1,-23.8366,114398.4,-224241,224192.9,0.00,0.9998
1896,x2,1,-0.5185,0.5774,-1.6501,0.6130,0.81,0.3691
1896,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1897,Intercept,1,-2.2792,0.2889,-2.8455,-1.7129,62.23,<.0001
1897,x1,1,-1.1857,1.0209,-3.1866,0.8153,1.35,0.2455
1897,x2,1,0.8374,0.3703,0.1116,1.5633,5.11,0.0237
1897,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1898,Intercept,1,-2.0929,0.2500,-2.5829,-1.6029,70.08,<.0001
1898,x1,1,-24.6542,120134.9,-235485,235435.4,0.00,0.9998
1898,x2,1,0.6517,0.3917,-0.1159,1.4194,2.77,0.0961
1898,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1899,Intercept,1,-3.4684,0.5000,-4.4484,-2.4884,48.12,<.0001
1899,x1,1,-25.1142,140915.4,-276214,276163.9,0.00,0.9999
1899,x2,1,2.1692,0.5590,1.0736,3.2649,15.06,0.0001
1899,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1900,Intercept,1,-2.6033,0.3333,-3.2566,-1.9499,60.99,<.0001
1900,x1,1,-23.9772,85514.61,-167630,167581.6,0.00,0.9998
1900,x2,1,1.1367,0.4167,0.3200,1.9533,7.44,0.0064
1900,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1901,Intercept,1,-2.7484,0.3793,-3.4919,-2.0049,52.49,<.0001
1901,x1,1,-0.7898,1.0396,-2.8274,1.2479,0.58,0.4475
1901,x2,1,0.7030,0.5073,-0.2913,1.6973,1.92,0.1658
1901,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1902,Intercept,1,-2.2835,0.2887,-2.8493,-1.7177,62.57,<.0001
1902,x1,1,-24.2891,118802.2,-232872,232823.8,0.00,0.9998
1902,x2,1,0.2410,0.4564,-0.6536,1.1356,0.28,0.5975
1902,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1903,Intercept,1,-2.7061,0.3333,-3.3594,-2.0528,65.91,<.0001
1903,x1,1,-24.8347,140109.6,-274635,274585.0,0.00,0.9999
1903,x2,1,1.3330,0.4410,0.4688,2.1973,9.14,0.0025
1903,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1904,Intercept,1,-2.5238,0.3015,-3.1147,-1.9328,70.06,<.0001
1904,x1,1,-23.7386,108212.0,-212115,212067.8,0.00,0.9998
1904,x2,1,-0.0307,0.5839,-1.1751,1.1136,0.00,0.9580
1904,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1905,Intercept,1,-2.3782,0.2887,-2.9440,-1.8124,67.87,<.0001
1905,x1,1,-24.4840,104513.2,-204867,204817.6,0.00,0.9998
1905,x2,1,0.5782,0.4410,-0.2861,1.4424,1.72,0.1898
1905,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1906,Intercept,1,-2.5720,0.3162,-3.1918,-1.9522,66.15,<.0001
1906,x1,1,-24.3506,129450.6,-253743,253694.1,0.00,0.9998
1906,x2,1,0.4838,0.4928,-0.4820,1.4497,0.96,0.3262
1906,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1907,Intercept,1,-2.4624,0.3017,-3.0536,-1.8711,66.62,<.0001
1907,x1,1,-0.7208,1.0634,-2.8051,1.3635,0.46,0.4979
1907,x2,1,0.3650,0.4997,-0.6143,1.3444,0.53,0.4651
1907,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1908,Intercept,1,-2.3686,0.2887,-2.9344,-1.8028,67.32,<.0001
1908,x1,1,-24.4315,128343.6,-251573,251524.4,0.00,0.9998
1908,x2,1,0.2624,0.5000,-0.7175,1.2424,0.28,0.5997
1908,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1909,Intercept,1,-2.0840,0.2590,-2.5916,-1.5764,64.75,<.0001
1909,x1,1,-1.0085,1.0587,-3.0834,1.0665,0.91,0.3408
1909,x2,1,-0.4729,0.5329,-1.5172,0.5715,0.79,0.3749
1909,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1910,Intercept,1,-2.5268,0.3162,-3.1466,-1.9071,63.85,<.0001
1910,x1,1,-23.3653,87897.88,-172300,172253.3,0.00,0.9998
1910,x2,1,0.8776,0.4140,0.0661,1.6891,4.49,0.0340
1910,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1911,Intercept,1,-2.4385,0.3162,-3.0583,-1.8187,59.46,<.0001
1911,x1,1,-24.2571,120972.1,-237125,237076.6,0.00,0.9998
1911,x2,1,0.0496,0.5164,-0.9625,1.0617,0.01,0.9235
1911,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
