isim,Parameter,DF,Estimate,StdErr,LowerWaldCL,UpperWaldCL,ChiSq,ProbChiSq
1323,x1,1,-24.3589,122094.4,-239325,239276.4,0.00,0.9998
1323,x2,1,0.1924,0.4564,-0.7022,1.0870,0.18,0.6733
1323,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1324,Intercept,1,-2.9229,0.4082,-3.7231,-2.1228,51.26,<.0001
1324,x1,1,-24.3894,120535.7,-236270,236221.3,0.00,0.9998
1324,x2,1,1.2174,0.5075,0.2227,2.2121,5.75,0.0165
1324,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1325,Intercept,1,-2.9098,0.4082,-3.7100,-2.1097,50.80,<.0001
1325,x1,1,-23.5617,141874.4,-278092,278045.2,0.00,0.9999
1325,x2,1,0.5373,0.5563,-0.5531,1.6277,0.93,0.3342
1325,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1326,Intercept,1,-2.3856,0.2779,-2.9302,-1.8410,73.72,<.0001
1326,x1,1,-1.1674,1.0436,-3.2128,0.8779,1.25,0.2633
1326,x2,1,0.4397,0.4576,-0.4573,1.3366,0.92,0.3367
1326,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1327,Intercept,1,-2.5773,0.3333,-3.2307,-1.9240,59.78,<.0001
1327,x1,1,-25.3122,156652.8,-307059,307008.6,0.00,0.9999
1327,x2,1,0.7103,0.4859,-0.2421,1.6627,2.14,0.1438
1327,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1328,Intercept,1,-2.4265,0.3015,-3.0174,-1.8355,64.77,<.0001
1328,x1,1,-24.1988,130118.5,-255052,255003.4,0.00,0.9999
1328,x2,1,0.7595,0.4097,-0.0435,1.5624,3.44,0.0638
1328,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1329,Intercept,1,-2.8029,0.3780,-3.5437,-2.0621,54.99,<.0001
1329,x1,1,-24.7257,102841.6,-201591,201541.1,0.00,0.9998
1329,x2,1,1.5239,0.4454,0.6508,2.3969,11.70,0.0006
1329,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1330,Intercept,1,-2.7462,0.3536,-3.4391,-2.0532,60.33,<.0001
1330,x1,1,-24.3635,107745.7,-211202,211153.3,0.00,0.9998
1330,x2,1,1.1124,0.4432,0.2438,1.9811,6.30,0.0121
1330,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1331,Intercept,1,-2.1999,0.2673,-2.7238,-1.6761,67.76,<.0001
1331,x1,1,-23.5556,100492.1,-196984,196937.3,0.00,0.9998
1331,x2,1,0.2644,0.4272,-0.5730,1.1018,0.38,0.5360
1331,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1332,Intercept,1,-2.1938,0.2887,-2.7596,-1.6280,57.75,<.0001
1332,x1,1,-24.2267,123765.7,-242601,242552.1,0.00,0.9998
1332,x2,1,-0.2059,0.5000,-1.1859,0.7741,0.17,0.6804
1332,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1333,Intercept,1,-3.1667,0.4472,-4.0432,-2.2902,50.14,<.0001
1333,x1,1,-24.9258,132288.7,-259306,259256.2,0.00,0.9998
1333,x2,1,1.6006,0.5210,0.5795,2.6217,9.44,0.0021
1333,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1334,Intercept,1,-2.9089,0.4082,-3.7091,-2.1088,50.77,<.0001
1334,x1,1,-24.5482,106534.9,-208829,208780.0,0.00,0.9998
1334,x2,1,1.0932,0.5164,0.0811,2.1054,4.48,0.0343
1334,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1335,Intercept,1,-2.5364,0.3162,-3.1562,-1.9166,64.33,<.0001
1335,x1,1,-23.7808,102362.0,-200650,200602.0,0.00,0.9998
1335,x2,1,0.5423,0.4928,-0.4236,1.5082,1.21,0.2711
1335,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1336,Intercept,1,-2.1244,0.2673,-2.6483,-1.6006,63.19,<.0001
1336,x1,1,-24.5906,118328.5,-231944,231895.1,0.00,0.9998
1336,x2,1,0.0437,0.4432,-0.8250,0.9124,0.01,0.9215
1336,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1337,Intercept,1,-2.7651,0.3536,-3.4580,-2.0721,61.16,<.0001
1337,x1,1,-24.4226,146365.5,-286896,286846.7,0.00,0.9999
1337,x2,1,0.8490,0.4859,-0.1033,1.8014,3.05,0.0806
1337,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1338,Intercept,1,-2.4958,0.3162,-3.1156,-1.8760,62.29,<.0001
1338,x1,1,-24.3513,105547.4,-206893,206844.7,0.00,0.9998
1338,x2,1,0.3416,0.5477,-0.7319,1.4151,0.39,0.5328
1338,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1339,Intercept,1,-2.9466,0.3780,-3.6874,-2.2058,60.78,<.0001
1339,x1,1,-24.5192,108696.3,-213065,213016.4,0.00,0.9998
1339,x2,1,1.2140,0.5040,0.2262,2.2017,5.80,0.0160
1339,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1340,Intercept,1,-2.7166,0.3536,-3.4096,-2.0237,59.04,<.0001
1340,x1,1,-24.4385,126310.6,-247589,247539.8,0.00,0.9998
1340,x2,1,0.4872,0.5401,-0.5713,1.5457,0.81,0.3670
1340,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1341,Intercept,1,-2.3626,0.2774,-2.9062,-1.8190,72.57,<.0001
1341,x1,1,-23.8966,82753.39,-162218,162169.8,0.00,0.9998
1341,x2,1,0.7195,0.4206,-0.1049,1.5439,2.93,0.0872
1341,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1342,Intercept,1,-2.3721,0.2887,-2.9379,-1.8063,67.52,<.0001
1342,x1,1,-24.4958,121859.1,-238864,238815.0,0.00,0.9998
1342,x2,1,0.8519,0.3934,0.0808,1.6229,4.69,0.0304
1342,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1343,Intercept,1,-2.4793,0.3015,-3.0702,-1.8883,67.61,<.0001
1343,x1,1,-24.2879,136678.2,-267909,267860.1,0.00,0.9999
1343,x2,1,0.3185,0.5075,-0.6762,1.3132,0.39,0.5303
1343,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1344,Intercept,1,-2.9667,0.4082,-3.7668,-2.1665,52.81,<.0001
1344,x1,1,-24.5889,107029.6,-209799,209749.6,0.00,0.9998
1344,x2,1,1.1731,0.5270,0.1401,2.2061,4.95,0.0260
1344,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1345,Intercept,1,-2.3764,0.2774,-2.9200,-1.8328,73.42,<.0001
1345,x1,1,-23.3044,89110.76,-174677,174630.6,0.00,0.9998
1345,x2,1,0.3644,0.4935,-0.6029,1.3317,0.55,0.4603
1345,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1346,Intercept,1,-2.3571,0.3162,-2.9769,-1.7373,55.56,<.0001
1346,x1,1,-24.9670,122652.7,-240420,240370.0,0.00,0.9998
1346,x2,1,0.9600,0.4031,0.1699,1.7501,5.67,0.0172
1346,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1347,Intercept,1,-2.1492,0.2582,-2.6552,-1.6431,69.28,<.0001
1347,x1,1,-24.1225,109540.4,-214719,214671.2,0.00,0.9998
1347,x2,1,-0.0753,0.4830,-1.0220,0.8715,0.02,0.8762
1347,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1348,Intercept,1,-2.3916,0.2774,-2.9352,-1.8480,74.35,<.0001
1348,x1,1,-25.1857,109121.4,-213899,213848.8,0.00,0.9998
1348,x2,1,1.3154,0.3852,0.5605,2.0703,11.66,0.0006
1348,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1349,Intercept,1,-2.6279,0.3536,-3.3209,-1.9350,55.25,<.0001
1349,x1,1,-24.7278,103793.7,-203457,203407.2,0.00,0.9998
1349,x2,1,1.0522,0.4494,0.1715,1.9330,5.48,0.0192
1349,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1350,Intercept,1,-3.0723,0.4082,-3.8725,-2.2722,56.64,<.0001
1350,x1,1,-24.1483,168931.2,-331123,331074.9,0.00,0.9999
1350,x2,1,0.5601,0.6455,-0.7050,1.8253,0.75,0.3855
1350,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1351,Intercept,1,-2.7020,0.3333,-3.3553,-2.0487,65.71,<.0001
1351,x1,1,-24.9144,105858.9,-207505,207454.7,0.00,0.9998
1351,x2,1,1.5368,0.4216,0.7104,2.3632,13.28,0.0003
1351,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1352,Intercept,1,-2.3192,0.2774,-2.8628,-1.7756,69.92,<.0001
1352,x1,1,-24.0395,124197.3,-243446,243398.3,0.00,0.9998
1352,x2,1,0.0704,0.5262,-0.9610,1.1018,0.02,0.8935
1352,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1353,Intercept,1,-2.0447,0.2582,-2.5508,-1.5387,62.71,<.0001
1353,x1,1,-24.6359,124516.7,-244073,244023.7,0.00,0.9998
1353,x2,1,0.1960,0.4082,-0.6041,0.9962,0.23,0.6311
1353,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1354,Intercept,1,-2.4446,0.3015,-3.0356,-1.8537,65.74,<.0001
1354,x1,1,-23.4657,100831.8,-197650,197603.3,0.00,0.9998
1354,x2,1,0.3066,0.5075,-0.6881,1.3013,0.36,0.5458
1354,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1355,Intercept,1,-2.8176,0.3780,-3.5584,-2.0768,55.57,<.0001
1355,x1,1,-23.9228,115629.3,-226653,226605.4,0.00,0.9998
1355,x2,1,0.5956,0.5563,-0.4948,1.6860,1.15,0.2844
1355,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1356,Intercept,1,-2.3049,0.2887,-2.8707,-1.7391,63.75,<.0001
1356,x1,1,-24.1790,116255.0,-227880,227831.5,0.00,0.9998
1356,x2,1,0.2262,0.4756,-0.7059,1.1584,0.23,0.6343
1356,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1357,Intercept,1,-2.8486,0.3780,-3.5894,-2.1078,56.80,<.0001
1357,x1,1,-24.2507,126968.1,-248877,248828.7,0.00,0.9998
1357,x2,1,0.8016,0.5040,-0.1862,1.7893,2.53,0.1117
1357,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1358,Intercept,1,-2.1462,0.2774,-2.6898,-1.6026,59.88,<.0001
1358,x1,1,-25.0559,129500.7,-253842,253791.7,0.00,0.9998
1358,x2,1,0.5678,0.3922,-0.2009,1.3366,2.10,0.1477
1358,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1359,Intercept,1,-2.3393,0.3015,-2.9302,-1.7483,60.19,<.0001
1359,x1,1,-24.2240,88104.89,-172707,172658.2,0.00,0.9998
1359,x2,1,0.6161,0.4369,-0.2403,1.4724,1.99,0.1585
1359,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1360,Intercept,1,-2.6382,0.3536,-3.3311,-1.9452,55.68,<.0001
1360,x1,1,-24.7608,106015.2,-207811,207761.2,0.00,0.9998
1360,x2,1,1.2576,0.4378,0.3996,2.1157,8.25,0.0041
1360,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1361,Intercept,1,-2.1162,0.2673,-2.6400,-1.5924,62.70,<.0001
1361,x1,1,-24.3802,119999.6,-235219,235170.5,0.00,0.9998
1361,x2,1,0.1644,0.4272,-0.6730,1.0018,0.15,0.7003
1361,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1362,Intercept,1,-2.6741,0.3536,-3.3671,-1.9812,57.21,<.0001
1362,x1,1,-24.7018,111310.2,-218189,218139.2,0.00,0.9998
1362,x2,1,1.1903,0.4378,0.3323,2.0484,7.39,0.0065
1362,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1363,Intercept,1,-2.4186,0.3015,-3.0095,-1.8276,64.34,<.0001
1363,x1,1,-23.9468,113766.7,-223003,222954.7,0.00,0.9998
1363,x2,1,-0.1158,0.5839,-1.2602,1.0286,0.04,0.8428
1363,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1364,Intercept,1,-2.5804,0.3333,-3.2337,-1.9271,59.93,<.0001
1364,x1,1,-24.3967,118152.3,-231599,231549.9,0.00,0.9998
1364,x2,1,0.5835,0.5270,-0.4495,1.6164,1.23,0.2683
1364,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1365,Intercept,1,-2.3926,0.2887,-2.9584,-1.8268,68.70,<.0001
1365,x1,1,-24.0782,86699.62,-169952,169904.0,0.00,0.9998
1365,x2,1,0.8356,0.3934,0.0645,1.6066,4.51,0.0337
1365,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1366,Intercept,1,-2.2762,0.2887,-2.8420,-1.7104,62.17,<.0001
1366,x1,1,-24.5778,125454.9,-245912,245862.5,0.00,0.9998
1366,x2,1,0.4118,0.4282,-0.4274,1.2510,0.93,0.3362
1366,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1367,Intercept,1,-2.2267,0.2774,-2.7703,-1.6831,64.45,<.0001
1367,x1,1,-24.3047,131170.1,-257113,257064.4,0.00,0.9999
1367,x2,1,-0.0216,0.4688,-0.9404,0.8972,0.00,0.9632
1367,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1368,Intercept,1,-2.6069,0.3536,-3.2998,-1.9139,54.37,<.0001
1368,x1,1,-24.4021,126025.2,-247029,246980.5,0.00,0.9998
1368,x2,1,0.6903,0.4743,-0.2394,1.6200,2.12,0.1456
1368,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1369,Intercept,1,-2.1520,0.2673,-2.6758,-1.6282,64.83,<.0001
1369,x1,1,-24.1819,105144.5,-206104,206055.2,0.00,0.9998
1369,x2,1,-0.0450,0.4880,-1.0014,0.9114,0.01,0.9265
1369,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1370,Intercept,1,-2.4644,0.3015,-3.0553,-1.8734,66.80,<.0001
1370,x1,1,-24.4162,132662.5,-260038,259989.3,0.00,0.9999
1370,x2,1,0.5446,0.4495,-0.3364,1.4255,1.47,0.2257
1370,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1371,Intercept,1,-2.0382,0.2357,-2.5002,-1.5762,74.78,<.0001
1371,x1,1,-23.6269,86358.97,-169284,169236.8,0.00,0.9998
1371,x2,1,0.0943,0.4249,-0.7385,0.9272,0.05,0.8243
1371,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1372,Intercept,1,-2.0552,0.2582,-2.5613,-1.5492,63.36,<.0001
1372,x1,1,-23.7973,122071.8,-239280,239232.6,0.00,0.9998
1372,x2,1,-0.0284,0.4577,-0.9256,0.8687,0.00,0.9505
1372,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1373,Intercept,1,-2.5675,0.3162,-3.1873,-1.9477,65.92,<.0001
1373,x1,1,-24.1146,148134.9,-290363,290314.9,0.00,0.9999
1373,x2,1,0.3705,0.5477,-0.7031,1.4440,0.46,0.4988
1373,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1374,Intercept,1,-2.1217,0.2673,-2.6455,-1.5979,63.02,<.0001
1374,x1,1,-24.5476,129601.1,-254038,253989.0,0.00,0.9998
1374,x2,1,0.2061,0.4272,-0.6313,1.0435,0.23,0.6295
1374,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1375,Intercept,1,-2.8360,0.3536,-3.5289,-2.1430,64.34,<.0001
1375,x1,1,-24.3628,147538.0,-289193,289144.8,0.00,0.9999
1375,x2,1,1.1027,0.4743,0.1730,2.0324,5.40,0.0201
1375,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1376,Intercept,1,-2.2728,0.3015,-2.8637,-1.6818,56.82,<.0001
1376,x1,1,-24.5436,131587.0,-257930,257881.3,0.00,0.9999
1376,x2,1,0.4205,0.4264,-0.4152,1.2562,0.97,0.3240
1376,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1377,Intercept,1,-2.1573,0.2673,-2.6811,-1.6335,65.16,<.0001
1377,x1,1,-24.3711,123592.6,-242261,242212.7,0.00,0.9998
1377,x2,1,0.5186,0.3852,-0.2363,1.2735,1.81,0.1781
1377,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1378,Intercept,1,-2.4196,0.3015,-3.0106,-1.8287,64.40,<.0001
1378,x1,1,-24.4463,114214.0,-223880,223830.9,0.00,0.9998
1378,x2,1,0.3041,0.5075,-0.6906,1.2989,0.36,0.5490
1378,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1379,Intercept,1,-2.0766,0.2587,-2.5836,-1.5697,64.46,<.0001
1379,x1,1,-0.2676,1.0700,-2.3648,1.8295,0.06,0.8025
1379,x2,1,-0.5417,0.5386,-1.5972,0.5138,1.01,0.3145
1379,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1380,Intercept,1,-2.2279,0.2774,-2.7715,-1.6844,64.53,<.0001
1380,x1,1,-24.2702,119877.0,-234979,234930.4,0.00,0.9998
1380,x2,1,0.5909,0.3852,-0.1640,1.3458,2.35,0.1250
1380,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1381,Intercept,1,-2.9740,0.4089,-3.7754,-2.1726,52.91,<.0001
1381,x1,1,-0.8302,1.0721,-2.9314,1.2711,0.60,0.4387
1381,x2,1,0.6517,0.5926,-0.5098,1.8133,1.21,0.2714
1381,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1382,Intercept,1,-2.8914,0.3780,-3.6322,-2.1506,58.52,<.0001
1382,x1,1,-23.9971,128503.5,-251886,251838.3,0.00,0.9999
1382,x2,1,1.5556,0.4454,0.6825,2.4286,12.20,0.0005
1382,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1383,Intercept,1,-2.5323,0.3162,-3.1521,-1.9125,64.12,<.0001
1383,x1,1,-23.9974,86467.86,-169498,169449.9,0.00,0.9998
1383,x2,1,1.2141,0.4031,0.4240,2.0042,9.07,0.0026
1383,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1384,Intercept,1,-2.4530,0.2887,-3.0188,-1.8872,72.20,<.0001
1384,x1,1,-23.9169,114385.1,-224215,224166.7,0.00,0.9998
1384,x2,1,0.0732,0.5774,-1.0584,1.2048,0.02,0.8991
1384,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1385,Intercept,1,-2.6754,0.3333,-3.3287,-2.0220,64.42,<.0001
1385,x1,1,-24.5569,122546.3,-240211,240161.9,0.00,0.9998
1385,x2,1,1.0291,0.4410,0.1648,1.8934,5.45,0.0196
1385,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1386,Intercept,1,-2.7101,0.3536,-3.4030,-2.0171,58.76,<.0001
1386,x1,1,-24.6875,126116.0,-247207,247158.1,0.00,0.9998
1386,x2,1,1.2074,0.4494,0.3267,2.0881,7.22,0.0072
1386,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1387,Intercept,1,-2.4185,0.3015,-3.0094,-1.8275,64.34,<.0001
1387,x1,1,-24.5830,118496.6,-232274,232224.6,0.00,0.9998
1387,x2,1,0.9415,0.4174,0.1234,1.7596,5.09,0.0241
1387,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1388,Intercept,1,-2.7175,0.3344,-3.3729,-2.0620,66.03,<.0001
1388,x1,1,-0.5691,1.0266,-2.5811,1.4430,0.31,0.5793
1388,x2,1,1.0232,0.4349,0.1708,1.8756,5.53,0.0186
1388,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1389,Intercept,1,-3.3808,0.5000,-4.3607,-2.4008,45.72,<.0001
1389,x1,1,-23.7903,122421.5,-239965,239917.9,0.00,0.9998
1389,x2,1,1.3340,0.6124,0.1338,2.5342,4.75,0.0294
1389,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1390,Intercept,1,-2.5763,0.3162,-3.1961,-1.9565,66.37,<.0001
1390,x1,1,-25.2974,121788.5,-238726,238675.7,0.00,0.9998
1390,x2,1,1.4981,0.3985,0.7170,2.2792,14.13,0.0002
1390,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1391,Intercept,1,-2.9350,0.4082,-3.7351,-2.1348,51.68,<.0001
1391,x1,1,-24.9275,155890.2,-305564,305514.2,0.00,0.9999
1391,x2,1,1.0156,0.5270,-0.0174,2.0486,3.71,0.0540
1391,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1392,Intercept,1,-2.3520,0.2887,-2.9178,-1.7862,66.38,<.0001
1392,x1,1,-22.9871,95817.41,-187822,187775.7,0.00,0.9998
1392,x2,1,-0.2165,0.5323,-1.2597,0.8268,0.17,0.6843
1392,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1393,Intercept,1,-2.1121,0.2500,-2.6021,-1.6221,71.37,<.0001
1393,x1,1,-23.3936,80828.01,-158443,158396.6,0.00,0.9998
1393,x2,1,0.4608,0.3917,-0.3069,1.2285,1.38,0.2394
1393,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1394,Intercept,1,-2.0888,0.2582,-2.5949,-1.5827,65.45,<.0001
1394,x1,1,-24.5928,117782.0,-230873,230823.9,0.00,0.9998
1394,x2,1,0.2636,0.4378,-0.5944,1.1217,0.36,0.5471
1394,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1395,Intercept,1,-2.2357,0.2887,-2.8015,-1.6699,59.98,<.0001
1395,x1,1,-23.7379,86452.36,-169467,169419.8,0.00,0.9998
1395,x2,1,0.6719,0.4003,-0.1127,1.4565,2.82,0.0933
1395,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1396,Intercept,1,-2.6883,0.3536,-3.3812,-1.9953,57.82,<.0001
1396,x1,1,-24.7753,109111.0,-213878,213828.9,0.00,0.9998
1396,x2,1,1.1953,0.4432,0.3267,2.0640,7.27,0.0070
1396,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1397,Intercept,1,-2.6919,0.3336,-3.3458,-2.0380,65.10,<.0001
1397,x1,1,-1.1879,1.0616,-3.2687,0.8928,1.25,0.2631
1397,x2,1,0.6341,0.5180,-0.3812,1.6494,1.50,0.2209
1397,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1398,Intercept,1,-2.4486,0.3015,-3.0396,-1.8577,65.95,<.0001
1398,x1,1,-24.5877,134740.5,-264111,264061.9,0.00,0.9999
1398,x2,1,0.5616,0.4369,-0.2947,1.4180,1.65,0.1986
1398,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1399,Intercept,1,-2.6075,0.3162,-3.2273,-1.9877,67.99,<.0001
1399,x1,1,-24.0337,137745.1,-269999,269951.4,0.00,0.9999
1399,x2,1,0.5520,0.4595,-0.3485,1.4526,1.44,0.2296
1399,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1400,Intercept,1,-2.5351,0.3162,-3.1549,-1.9153,64.27,<.0001
1400,x1,1,-24.3914,128728.4,-252327,252278.6,0.00,0.9998
1400,x2,1,0.5445,0.4928,-0.4214,1.5104,1.22,0.2692
1400,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1401,Intercept,1,-2.6980,0.3536,-3.3910,-2.0051,58.23,<.0001
1401,x1,1,-24.4972,121593.2,-238343,238293.8,0.00,0.9998
1401,x2,1,0.7484,0.5175,-0.2660,1.7628,2.09,0.1482
1401,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1402,Intercept,1,-3.2504,0.4473,-4.1270,-2.3738,52.81,<.0001
1402,x1,1,-1.4479,1.0353,-3.4770,0.5812,1.96,0.1619
1402,x2,1,1.8191,0.5250,0.7902,2.8481,12.01,0.0005
1402,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1403,Intercept,1,-2.8668,0.4082,-3.6670,-2.0667,49.31,<.0001
1403,x1,1,-24.5217,116851.3,-229049,228999.8,0.00,0.9998
1403,x2,1,1.2372,0.5000,0.2572,2.2172,6.12,0.0133
1403,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1404,Intercept,1,-2.4518,0.3015,-3.0427,-1.8608,66.12,<.0001
1404,x1,1,-24.4528,125486.5,-245973,245924.5,0.00,0.9998
1404,x2,1,0.4522,0.4835,-0.4954,1.3998,0.87,0.3496
1404,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1405,Intercept,1,-1.9464,0.2582,-2.4525,-1.4403,56.83,<.0001
1405,x1,1,-23.4270,80456.32,-157715,157668.1,0.00,0.9998
1405,x2,1,0.0717,0.3970,-0.7064,0.8497,0.03,0.8567
1405,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1406,Intercept,1,-2.6090,0.3333,-3.2623,-1.9557,61.26,<.0001
1406,x1,1,-24.7840,127050.9,-249040,248990.4,0.00,0.9998
1406,x2,1,0.9969,0.4495,0.1160,1.8778,4.92,0.0266
1406,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1407,Intercept,1,-2.8633,0.3780,-3.6041,-2.1225,57.39,<.0001
1407,x1,1,-24.7497,121601.2,-238359,238309.2,0.00,0.9998
1407,x2,1,1.2481,0.4835,0.3005,2.1958,6.66,0.0098
1407,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1408,Intercept,1,-2.4985,0.3162,-3.1183,-1.8787,62.42,<.0001
1408,x1,1,-24.6323,107841.3,-211390,211340.5,0.00,0.9998
1408,x2,1,0.9026,0.4369,0.0462,1.7590,4.27,0.0389
1408,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1409,Intercept,1,-2.3093,0.2923,-2.8821,-1.7365,62.43,<.0001
1409,x1,1,-0.7824,1.0537,-2.8475,1.2827,0.55,0.4577
1409,x2,1,-0.5803,0.6571,-1.8681,0.7076,0.78,0.3772
1409,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1410,Intercept,1,-2.9206,0.3780,-3.6614,-2.1798,59.71,<.0001
1410,x1,1,-23.9034,133990.7,-262641,262593.0,0.00,0.9999
1410,x2,1,1.1395,0.4928,0.1736,2.1054,5.35,0.0208
1410,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1411,Intercept,1,-2.4326,0.3015,-3.0236,-1.8417,65.09,<.0001
1411,x1,1,-24.1002,140063.3,-274543,274494.8,0.00,0.9999
1411,x2,1,0.2437,0.5075,-0.7510,1.2384,0.23,0.6311
1411,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1412,Intercept,1,-2.8881,0.3780,-3.6289,-2.1473,58.39,<.0001
1412,x1,1,-24.5642,136723.6,-267998,267948.8,0.00,0.9999
1412,x2,1,1.4064,0.4688,0.4876,2.3252,9.00,0.0027
1412,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1413,Intercept,1,-2.0547,0.2425,-2.5300,-1.5793,71.77,<.0001
1413,x1,1,-24.7200,120098.0,-235412,235362.9,0.00,0.9998
1413,x2,1,0.4719,0.3870,-0.2865,1.2303,1.49,0.2226
1413,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1414,Intercept,1,-2.5368,0.3333,-3.1901,-1.8835,57.92,<.0001
1414,x1,1,-24.3652,101796.1,-199541,199492.3,0.00,0.9998
1414,x2,1,0.6302,0.4859,-0.3221,1.5826,1.68,0.1946
1414,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1415,Intercept,1,-2.2955,0.2774,-2.8391,-1.7519,68.50,<.0001
1415,x1,1,-23.9068,112371.2,-220267,220219.6,0.00,0.9998
1415,x2,1,0.1739,0.4688,-0.7450,1.0927,0.14,0.7107
1415,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1416,Intercept,1,-3.0046,0.4082,-3.8047,-2.2044,54.17,<.0001
