isim,Parameter,DF,Estimate,StdErr,LowerLRCL,UpperLRCL,ChiSq,ProbChiSq
22,Intercept,1,-1.8598,0.3887,-2.7296,-1.1824,22.90,<.0001
22,x1,1,-0.2724,1.4232,-4.8975,1.8072,0.04,0.8482
22,x2,1,-0.0961,0.7214,-1.7119,1.2346,0.02,0.8940
22,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
23,Intercept,1,-2.4096,0.5269,-3.6508,-1.5257,20.91,<.0001
23,x1,1,-0.5527,1.4222,-5.2361,1.4942,0.15,0.6975
23,x2,1,1.0157,0.6677,-0.2722,2.4406,2.31,0.1282
23,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
24,Intercept,1,-1.6487,0.3406,-2.3982,-1.0472,23.43,<.0001
24,x1,1,-0.5694,1.4230,-5.1081,1.5385,0.16,0.6891
24,x2,1,-0.4247,0.8515,-2.5007,1.0317,0.25,0.6179
24,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
25,Intercept,1,-4.2997,1.4142,-9.1332,-2.3900,9.24,0.0024
25,x1,1,-0.4293,1.4907,-5.3160,1.8076,0.08,0.7733
25,x2,1,2.8151,1.4907,0.5782,7.7018,3.57,0.0590
25,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
26,Intercept,1,-2.1732,0.4656,-3.2424,-1.3782,21.79,<.0001
26,x1,1,-0.7351,1.4168,-5.3699,1.3205,0.27,0.6039
26,x2,1,0.4799,0.6912,-0.9655,1.8488,0.48,0.4875
26,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
27,Intercept,1,-2.3661,0.5302,-3.6199,-1.4792,19.92,<.0001
27,x1,1,-0.6707,1.4990,-5.4504,1.6521,0.20,0.6546
27,x2,1,0.6345,0.8154,-1.1001,2.2516,0.61,0.4365
27,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
28,Intercept,1,-2.3491,0.4662,-3.4191,-1.5531,25.39,<.0001
28,x1,1,1.0622,1.4126,-3.4423,3.1798,0.57,0.4521
28,x2,1,0.3172,0.8979,-1.8225,1.9378,0.12,0.7239
28,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
29,Intercept,1,-3.2421,0.8165,-5.4079,-1.9761,15.77,<.0001
29,x1,1,0.2985,1.5119,-4.6027,2.6315,0.04,0.8435
29,x2,1,1.2102,0.9759,-0.5944,3.5439,1.54,0.2150
29,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
30,Intercept,1,-2.6794,0.6286,-4.2250,-1.6559,18.17,<.0001
30,x1,1,-0.8069,1.5977,-5.6855,1.9224,0.26,0.6135
30,x2,1,0.5937,1.0233,-1.7108,2.5973,0.34,0.5618
30,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
31,Intercept,1,-1.6503,0.4245,-2.6142,-0.9184,15.11,0.0001
31,x1,1,-0.1804,0.9255,-2.4406,1.4386,0.04,0.8454
31,x2,1,0.0028,0.6557,-1.3527,1.2898,0.00,0.9966
31,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
32,Intercept,1,-3.1044,0.8146,-5.2634,-1.8408,14.52,0.0001
32,x1,1,-1.5210,1.5420,-6.4215,0.9612,0.97,0.3239
32,x2,1,1.4358,1.0296,-0.5681,3.8195,1.94,0.1632
32,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
33,Intercept,1,-3.1087,0.7916,-5.1314,-1.8570,15.42,<.0001
33,x1,1,0.7312,1.4195,-3.7500,2.8970,0.27,0.6065
33,x2,1,1.4784,0.9251,-0.2459,3.6354,2.55,0.1100
33,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
34,Intercept,1,-2.3321,0.5287,-3.5809,-1.4467,19.45,<.0001
34,x1,1,-1.3612,1.4269,-6.0995,0.6698,0.91,0.3401
34,x2,1,1.3675,0.6372,0.1762,2.7590,4.61,0.0319
34,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
35,Intercept,1,-1.7724,0.4226,-2.7314,-1.0434,17.59,<.0001
35,x1,1,-1.2807,1.4438,-5.9928,0.8364,0.79,0.3751
35,x2,1,0.1400,0.6698,-1.2750,1.4407,0.04,0.8344
35,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
36,Intercept,1,-2.5598,0.6222,-4.0817,-1.5427,16.92,<.0001
36,x1,1,-0.3864,1.4474,-5.0692,1.7737,0.07,0.7895
36,x2,1,0.7543,0.8064,-0.8249,2.4997,0.88,0.3496
36,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
37,Intercept,1,-2.0101,0.4219,-2.9651,-1.2814,22.70,<.0001
37,x1,1,-0.9828,1.4167,-5.6569,1.0447,0.48,0.4879
37,x2,1,0.6243,0.6203,-0.6528,1.8541,1.01,0.3142
37,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
38,Intercept,1,-2.5708,0.5295,-3.8223,-1.6847,23.58,<.0001
38,x1,1,-0.3757,1.4900,-5.1300,1.9200,0.06,0.8009
38,x2,1,0.9683,0.8131,-0.7593,2.5815,1.42,0.2337
38,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
39,Intercept,1,-2.9954,0.8104,-5.1389,-1.7365,13.66,0.0002
39,x1,1,-1.3434,1.4404,-6.1384,0.7124,0.87,0.3510
39,x2,1,2.1758,0.8779,0.7000,4.3921,6.14,0.0132
39,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
40,Intercept,1,-2.2857,0.5260,-3.5217,-1.4022,18.88,<.0001
40,x1,1,-0.7563,1.4294,-5.3485,1.3801,0.28,0.5967
40,x2,1,0.3702,0.7971,-1.3301,1.9512,0.22,0.6423
40,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
41,Intercept,1,-2.0645,0.4657,-3.1337,-1.2693,19.65,<.0001
41,x1,1,-0.2109,1.4167,-4.8046,1.8710,0.02,0.8817
41,x2,1,-0.1836,0.7603,-1.8500,1.2719,0.06,0.8092
41,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
42,Intercept,1,-2.0997,0.4224,-3.0550,-1.3701,24.71,<.0001
42,x1,1,0.9856,1.4111,-3.5286,3.0832,0.49,0.4849
42,x2,1,-0.1380,0.8798,-2.2574,1.4180,0.02,0.8753
42,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
43,Intercept,1,-1.8583,0.4258,-2.8268,-1.1254,19.05,<.0001
43,x1,1,-0.5915,1.4820,-5.4521,1.6163,0.16,0.6898
43,x2,1,0.5466,0.6339,-0.7600,1.8036,0.74,0.3885
43,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
44,Intercept,1,-2.6347,0.6186,-4.1381,-1.6201,18.14,<.0001
44,x1,1,0.4571,1.4565,-4.0479,2.7573,0.10,0.7537
44,x2,1,-0.1328,0.9806,-2.3198,1.7979,0.02,0.8923
44,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
45,Intercept,1,-2.4669,0.5267,-3.7081,-1.5836,21.94,<.0001
45,x1,1,0.0166,1.4906,-4.5951,2.3678,0.00,0.9911
45,x2,1,0.3385,0.9424,-1.8137,2.1011,0.13,0.7194
45,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
46,Intercept,1,-2.3165,0.5345,-3.5836,-1.4240,18.78,<.0001
46,x1,1,-0.4429,1.4676,-5.3136,1.6918,0.09,0.7628
46,x2,1,1.1742,0.6630,-0.0849,2.6091,3.14,0.0765
46,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
47,Intercept,1,-2.8075,0.8117,-4.9559,-1.5472,11.96,0.0005
47,x1,1,-0.9256,1.4637,-5.7469,1.2223,0.40,0.5271
47,x2,1,1.2355,0.9145,-0.3603,3.4939,1.83,0.1767
47,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
48,Intercept,1,-1.9755,0.4257,-2.9438,-1.2427,21.53,<.0001
48,x1,1,-0.1476,1.5005,-5.0161,2.1430,0.01,0.9217
48,x2,1,0.1916,0.6815,-1.2586,1.5107,0.08,0.7786
48,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
49,Intercept,1,-2.5484,0.6244,-4.0789,-1.5293,16.66,<.0001
49,x1,1,-0.1673,1.4387,-4.8991,1.9221,0.01,0.9074
49,x2,1,1.4284,0.7490,0.0369,3.1115,3.64,0.0565
49,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
50,Intercept,1,-2.8065,0.6263,-4.3444,-1.7857,20.08,<.0001
50,x1,1,-0.3503,1.5744,-5.1621,2.2831,0.05,0.8239
50,x2,1,1.0246,1.0168,-1.2441,3.0186,1.02,0.3136
50,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
51,Intercept,1,-2.9556,0.8063,-5.0731,-1.6955,13.44,0.0002
51,x1,1,0.4025,0.9081,-1.8245,1.9933,0.20,0.6576
51,x2,1,1.2468,0.9081,-0.3440,3.4738,1.89,0.1698
51,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
52,Intercept,1,-1.9782,0.4657,-3.0503,-1.1839,18.04,<.0001
52,x1,1,-1.2996,1.4291,-5.9628,0.7880,0.83,0.3632
52,x2,1,0.5537,0.6936,-0.8899,1.9319,0.64,0.4247
52,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
53,Intercept,1,-3.1661,0.8135,-5.3211,-1.9037,15.15,<.0001
53,x1,1,-0.3437,1.5019,-5.2069,1.9613,0.05,0.8190
53,x2,1,1.4680,0.9713,-0.3228,3.7898,2.28,0.1307
53,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
54,Intercept,1,-2.9923,0.8081,-5.1272,-1.7358,13.71,0.0002
54,x1,1,-0.5432,1.4655,-5.3280,1.6368,0.14,0.7109
54,x2,1,1.5540,0.9306,-0.1040,3.8198,2.79,0.0949
54,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
55,Intercept,1,-2.2477,0.5306,-3.5029,-1.3602,17.94,<.0001
55,x1,1,-1.4317,1.4377,-6.2123,0.6203,0.99,0.3194
55,x2,1,1.1623,0.6406,-0.0348,2.5624,3.29,0.0696
55,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
56,Intercept,1,-2.0632,0.4665,-3.1334,-1.2666,19.56,<.0001
56,x1,1,-0.1996,1.4176,-4.8106,1.8770,0.02,0.8880
56,x2,1,-0.2126,0.7619,-1.8898,1.2413,0.08,0.7803
56,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
57,Intercept,1,-2.9402,0.8100,-5.0821,-1.6818,13.18,0.0003
57,x1,1,-1.0068,1.4901,-5.8249,1.2680,0.46,0.4992
57,x2,1,1.5618,0.9657,-0.2146,3.8691,2.62,0.1058
57,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
58,Intercept,1,-2.7189,0.6187,-4.2228,-1.7043,19.31,<.0001
58,x1,1,0.5010,1.4587,-4.0088,2.8062,0.12,0.7313
58,x2,1,0.2148,0.9813,-1.9726,2.1469,0.05,0.8268
58,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
59,Intercept,1,-2.1027,0.4249,-3.0688,-1.3710,24.49,<.0001
59,x1,1,-1.3354,1.4513,-6.1536,0.7537,0.85,0.3575
59,x2,1,1.2599,0.5759,0.1220,2.4385,4.79,0.0287
59,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
60,Intercept,1,-1.4244,0.3079,-2.0943,-0.8754,21.40,<.0001
60,x1,1,-0.3658,1.3528,-4.5282,1.6440,0.07,0.7869
60,x2,1,-1.7644,1.3528,-5.9269,0.2454,1.70,0.1921
60,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
61,Intercept,1,-3.2022,0.8045,-5.3227,-1.9492,15.84,<.0001
61,x1,1,-0.7273,1.4436,-5.4622,1.3841,0.25,0.6144
61,x2,1,1.9188,0.9043,0.3413,4.1466,4.50,0.0338
61,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
62,Intercept,1,-3.1390,0.8151,-5.3000,-1.8747,14.83,0.0001
62,x1,1,-1.6914,1.4733,-6.5531,0.4766,1.32,0.2510
62,x2,1,2.2601,0.9193,0.6542,4.5321,6.04,0.0140
62,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
63,Intercept,1,-2.4532,0.5280,-3.6996,-1.5686,21.59,<.0001
63,x1,1,-0.9604,1.4700,-5.6588,1.2791,0.43,0.5136
63,x2,1,0.6110,0.8078,-1.1035,2.2151,0.57,0.4494
63,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
64,Intercept,1,-2.2518,0.5315,-3.5099,-1.3633,17.95,<.0001
64,x1,1,-1.0175,1.4842,-5.8322,1.2251,0.47,0.4930
64,x2,1,0.6510,0.7486,-0.8723,2.1887,0.76,0.3845
64,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
65,Intercept,1,-2.8677,0.6243,-4.3983,-1.8491,21.10,<.0001
65,x1,1,0.0688,1.5519,-4.6800,2.6238,0.00,0.9647
65,x2,1,0.6185,1.0102,-1.6240,2.6025,0.37,0.5404
65,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
66,Intercept,1,-2.0184,0.4221,-2.9757,-1.2900,22.86,<.0001
66,x1,1,-0.1180,1.4813,-4.7341,2.1759,0.01,0.9365
66,x2,1,-0.2438,0.8928,-2.3481,1.3393,0.07,0.7848
66,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
67,Intercept,1,-2.6995,0.6265,-4.2376,-1.6784,18.57,<.0001
67,x1,1,-1.3143,1.4756,-6.0928,0.9122,0.79,0.3731
67,x2,1,1.3165,0.8161,-0.2827,3.0841,2.60,0.1067
67,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
68,Intercept,1,-2.0987,0.4677,-3.1788,-1.3025,20.13,<.0001
68,x1,1,-0.9903,1.4263,-5.7568,1.0185,0.48,0.4875
68,x2,1,1.2447,0.5658,0.1829,2.4601,4.84,0.0278
68,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
69,Intercept,1,-4.2877,1.3898,-8.9845,-2.3987,9.52,0.0020
69,x1,1,-0.0241,1.4405,-4.7567,2.0759,0.00,0.9867
69,x2,1,3.1179,1.4405,1.0179,7.8505,4.68,0.0304
69,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
70,Intercept,1,-2.1306,0.5326,-3.3920,-1.2408,16.01,<.0001
70,x1,1,-1.6045,1.4491,-6.4281,0.4723,1.23,0.2682
70,x2,1,1.1841,0.6440,-0.0202,2.5919,3.38,0.0660
70,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
71,Intercept,1,-1.5053,0.3643,-2.3133,-0.8662,17.08,<.0001
71,x1,1,0.3518,1.3591,-3.8458,2.3924,0.07,0.7958
71,x2,1,-2.0991,1.3591,-6.2967,-0.0585,2.39,0.1225
71,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
72,Intercept,1,-2.1301,0.4714,-3.2210,-1.3290,20.42,<.0001
72,x1,1,-2.0814,1.4771,-6.9587,0.0949,1.99,0.1588
72,x2,1,1.0786,0.6356,-0.1811,2.3921,2.88,0.0897
72,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
73,Intercept,1,-1.8682,0.4224,-2.8263,-1.1394,19.56,<.0001
73,x1,1,-0.6454,1.4260,-5.3650,1.3922,0.20,0.6508
73,x2,1,0.5508,0.5921,-0.6384,1.7468,0.87,0.3522
73,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
74,Intercept,1,-1.9266,0.4670,-2.9982,-1.1293,17.02,<.0001
74,x1,1,-0.4939,1.4119,-5.0231,1.6108,0.12,0.7265
74,x2,1,-0.4615,0.9002,-2.6207,1.1573,0.26,0.6082
74,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
75,Intercept,1,-2.2842,0.5320,-3.5439,-1.3950,18.43,<.0001
75,x1,1,-1.7587,1.4597,-6.5760,0.3707,1.45,0.2283
75,x2,1,1.2159,0.6789,-0.0928,2.6673,3.21,0.0733
75,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
76,Intercept,1,-2.6268,0.6256,-4.1618,-1.6065,17.63,<.0001
76,x1,1,-0.8437,1.4545,-5.6005,1.3010,0.34,0.5619
76,x2,1,1.2658,0.7763,-0.2083,2.9846,2.66,0.1030
76,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
77,Intercept,1,-1.6593,0.3629,-2.4654,-1.0228,20.90,<.0001
77,x1,1,-1.0352,1.4515,-5.7773,1.0940,0.51,0.4757
77,x2,1,0.1635,0.6368,-1.2117,1.3616,0.07,0.7974
77,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
78,Intercept,1,-1.9398,0.4671,-3.0177,-1.1443,17.25,<.0001
78,x1,1,-1.4675,1.4426,-6.2052,0.6320,1.03,0.3090
78,x2,1,0.4171,0.6553,-0.9042,1.7503,0.41,0.5244
78,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
79,Intercept,1,-1.8553,0.4223,-2.8134,-1.1268,19.30,<.0001
79,x1,1,-0.2257,1.4932,-4.8668,2.1019,0.02,0.8799
79,x2,1,-0.5112,0.8953,-2.6195,1.0753,0.33,0.5680
79,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
80,Intercept,1,-3.0692,0.8064,-5.1975,-1.8144,14.48,0.0001
80,x1,1,-2.0182,1.4603,-6.7819,0.1516,1.91,0.1670
80,x2,1,2.1697,0.9280,0.5166,4.4283,5.47,0.0194
80,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
81,Intercept,1,-2.0380,0.4678,-3.1183,-1.2417,18.98,<.0001
81,x1,1,0.0132,1.4511,-4.7504,2.1342,0.00,0.9927
81,x2,1,0.6423,0.6573,-0.6833,1.9795,0.95,0.3285
81,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
82,Intercept,1,-2.1932,0.5329,-3.4557,-1.3028,16.94,<.0001
82,x1,1,-2.4469,1.4465,-7.2762,-0.3858,2.86,0.0907
82,x2,1,1.3607,0.6325,0.1905,2.7544,4.63,0.0315
82,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
83,Intercept,1,-3.9971,1.3943,-8.7196,-2.1046,8.22,0.0041
83,x1,1,-1.0094,1.4262,-5.7545,1.0146,0.50,0.4791
83,x2,1,3.4501,1.4262,1.4261,8.1952,5.85,0.0156
83,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
84,Intercept,1,-2.1971,0.5267,-3.4376,-1.3136,17.40,<.0001
84,x1,1,0.1158,1.4471,-4.5210,2.2960,0.01,0.9362
84,x2,1,-0.0386,0.8018,-1.7426,1.5535,0.00,0.9616
84,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
85,Intercept,1,-2.9931,0.8060,-5.1044,-1.7307,13.79,0.0002
85,x1,1,0.1303,0.9030,-2.0849,1.7108,0.02,0.8852
85,x2,1,1.3866,0.9030,-0.1939,3.6019,2.36,0.1247
85,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
86,Intercept,1,-2.3981,0.5297,-3.6502,-1.5116,20.50,<.0001
86,x1,1,-0.2676,1.4323,-5.0273,1.7735,0.03,0.8518
86,x2,1,1.3501,0.6389,0.1560,2.7461,4.47,0.0346
86,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
87,Intercept,1,-2.0696,0.4653,-3.1391,-1.2753,19.78,<.0001
87,x1,1,0.3189,1.4308,-4.1932,2.4918,0.05,0.8236
87,x2,1,-0.4244,0.9001,-2.5441,1.2070,0.22,0.6373
87,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
88,Intercept,1,-3.1094,0.8135,-5.2644,-1.8471,14.61,0.0001
88,x1,1,-1.3569,1.4405,-6.1813,0.6798,0.89,0.3462
88,x2,1,2.5149,0.8692,1.0742,4.7298,8.37,0.0038
88,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
89,Intercept,1,-2.5434,0.5274,-3.7876,-1.6596,23.26,<.0001
89,x1,1,-0.8842,1.5096,-5.5407,1.5193,0.34,0.5581
89,x2,1,0.5270,0.9473,-1.6345,2.2969,0.31,0.5780
89,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
90,Intercept,1,-2.2750,0.5271,-3.5172,-1.3909,18.63,<.0001
90,x1,1,-0.3973,1.4241,-5.0877,1.6530,0.08,0.7803
90,x2,1,0.9364,0.6683,-0.3522,2.3631,1.96,0.1612
90,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
91,Intercept,1,-3.1294,0.8165,-5.2952,-1.8634,14.69,0.0001
91,x1,1,0.8760,1.5492,-4.0507,3.3848,0.32,0.5718
91,x2,1,1.0535,1.0328,-0.9638,3.4447,1.04,0.3077
91,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
92,Intercept,1,-2.0340,0.4671,-3.1119,-1.2386,18.96,<.0001
92,x1,1,-0.7235,1.4757,-5.4482,1.5206,0.24,0.6240
92,x2,1,0.0816,0.7726,-1.5950,1.5649,0.01,0.9159
92,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
93,Intercept,1,-2.5141,0.5268,-3.7477,-1.6284,22.78,<.0001
93,x1,1,0.0483,1.4186,-4.5272,2.1546,0.00,0.9728
93,x2,1,0.5823,0.7953,-1.1271,2.1514,0.54,0.4640
93,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
94,Intercept,1,-2.6491,0.6233,-4.1755,-1.6311,18.06,<.0001
94,x1,1,-0.3036,1.4549,-5.0121,1.8730,0.04,0.8347
94,x2,1,0.9343,0.8090,-0.6496,2.6860,1.33,0.2482
94,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
