isim,Parameter,DF,Estimate,StdErr,LowerWaldCL,UpperWaldCL,ChiSq,ProbChiSq
2954,x2,1,1.6519,0.8096,0.0651,3.2388,4.16,0.0413
2954,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2955,Intercept,1,-3.5513,1.0000,-5.5113,-1.5914,12.61,0.0004
2955,x1,1,-23.9776,229456.5,-449750,449702.5,0.00,0.9999
2955,x2,1,1.5598,1.1547,-0.7034,3.8230,1.82,0.1767
2955,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2956,Intercept,1,-3.7218,1.0007,-5.6831,-1.7604,13.83,0.0002
2956,x1,1,0.5210,0.9012,-1.2454,2.2874,0.33,0.5632
2956,x2,1,1.8540,1.1400,-0.3803,4.0884,2.65,0.1039
2956,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2957,Intercept,1,-3.0851,0.7071,-4.4710,-1.6992,19.04,<.0001
2957,x1,1,-24.9487,276747.6,-542440,542390.3,0.00,0.9999
2957,x2,1,1.1870,0.9129,-0.6022,2.9762,1.69,0.1935
2957,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2958,Intercept,1,-1.8480,0.3855,-2.6035,-1.0925,22.98,<.0001
2958,x1,1,-0.0380,1.0954,-2.1851,2.1090,0.00,0.9723
2958,x2,1,-0.2431,0.8281,-1.8661,1.3799,0.09,0.7691
2958,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2959,Intercept,1,-2.4968,0.5774,-3.6284,-1.3652,18.70,<.0001
2959,x1,1,-23.7485,680615.9,-1334006,1333959,0.00,1.0000
2959,x2,1,-26.0395,341036.6,-668446,668393.4,0.00,0.9999
2959,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2960,Intercept,1,-3.0967,0.7108,-4.4899,-1.7035,18.98,<.0001
2960,x1,1,-0.0350,1.2911,-2.5654,2.4955,0.00,0.9784
2960,x2,1,1.2561,1.1181,-0.9353,3.4475,1.26,0.2613
2960,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2961,Intercept,1,-3.1340,0.7071,-4.5199,-1.7481,19.64,<.0001
2961,x1,1,-24.6017,251968.7,-493874,493824.9,0.00,0.9999
2961,x2,1,1.4786,0.8660,-0.2188,3.1760,2.92,0.0878
2961,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2962,Intercept,1,-2.9671,0.7071,-4.3530,-1.5812,17.61,<.0001
2962,x1,1,-23.8384,237191.6,-464911,464863.1,0.00,0.9999
2962,x2,1,0.9147,0.9129,-0.8745,2.7039,1.00,0.3164
2962,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2963,Intercept,1,-2.4675,0.5000,-3.4474,-1.4875,24.35,<.0001
2963,x1,1,-23.6823,232445.9,-455609,455561.9,0.00,0.9999
2963,x2,1,-0.3151,1.1180,-2.5064,1.8762,0.08,0.7781
2963,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2964,Intercept,1,-3.5041,1.0000,-5.4640,-1.5441,12.28,0.0005
2964,x1,1,-24.3993,263117.4,-515725,515676.2,0.00,0.9999
2964,x2,1,1.9549,1.1180,-0.2364,4.1462,3.06,0.0804
2964,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2965,Intercept,1,-2.6709,0.5786,-3.8048,-1.5369,21.31,<.0001
2965,x1,1,-0.0148,1.0941,-2.1592,2.1297,0.00,0.9892
2965,x2,1,1.2375,0.7474,-0.2274,2.7025,2.74,0.0978
2965,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2966,Intercept,1,-2.4539,0.5774,-3.5855,-1.3223,18.06,<.0001
2966,x1,1,-24.5834,211030.0,-413636,413586.6,0.00,0.9999
2966,x2,1,1.1827,0.7638,-0.3142,2.6797,2.40,0.1215
2966,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2967,Intercept,1,-3.7559,1.0003,-5.7164,-1.7954,14.10,0.0002
2967,x1,1,0.0137,1.0765,-2.0962,2.1235,0.00,0.9899
2967,x2,1,2.5913,1.0765,0.4815,4.7011,5.79,0.0161
2967,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2968,Intercept,1,-3.3649,1.0001,-5.3252,-1.4047,11.32,0.0008
2968,x1,1,-0.4615,1.0923,-2.6023,1.6794,0.18,0.6727
2968,x2,1,1.9015,1.0923,-0.2394,4.0423,3.03,0.0817
2968,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2969,Intercept,1,-2.7321,0.7071,-4.1180,-1.3462,14.93,0.0001
2969,x1,1,-22.9939,252264.0,-494451,494405.4,0.00,0.9999
2969,x2,1,0.8260,0.9129,-0.9632,2.6152,0.82,0.3655
2969,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2970,Intercept,1,-3.6254,1.0000,-5.5854,-1.6654,13.14,0.0003
2970,x1,1,-23.1791,260166.6,-509940,509894.0,0.00,0.9999
2970,x2,1,1.3642,1.2247,-1.0363,3.7646,1.24,0.2653
2970,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2971,Intercept,1,-2.2849,0.5000,-3.2649,-1.3049,20.88,<.0001
2971,x1,1,-24.5254,245125.4,-480461,480412.4,0.00,0.9999
2971,x2,1,0.3438,0.7638,-1.1532,1.8407,0.20,0.6526
2971,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2972,Intercept,1,-2.5779,0.5847,-3.7239,-1.4319,19.44,<.0001
2972,x1,1,0.1579,1.0915,-1.9813,2.2971,0.02,0.8850
2972,x2,1,0.7916,0.7718,-0.7211,2.3043,1.05,0.3050
2972,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2973,Intercept,1,-2.9832,0.7071,-4.3691,-1.5972,17.80,<.0001
2973,x1,1,-23.1341,239942.5,-470302,470255.4,0.00,0.9999
2973,x2,1,0.1365,1.2247,-2.2640,2.5370,0.01,0.9113
2973,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2974,Intercept,1,-2.3643,0.5774,-3.4959,-1.2327,16.77,<.0001
2974,x1,1,-23.8581,223591.9,-438256,438208.2,0.00,0.9999
2974,x2,1,1.4133,0.7071,0.0274,2.7992,3.99,0.0456
2974,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2975,Intercept,1,-2.9360,0.7071,-4.3219,-1.5501,17.24,<.0001
2975,x1,1,-23.9622,199338.9,-390721,390673.2,0.00,0.9999
2975,x2,1,0.8941,1.0000,-1.0659,2.8541,0.80,0.3713
2975,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2976,Intercept,1,-2.8691,0.7161,-4.2726,-1.4655,16.05,<.0001
2976,x1,1,0.0088,1.1426,-2.2306,2.2482,0.00,0.9938
2976,x2,1,0.7196,0.9329,-1.1088,2.5480,0.60,0.4405
2976,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2977,Intercept,1,-2.6173,0.5774,-3.7489,-1.4857,20.55,<.0001
2977,x1,1,-0.0302,1.0673,-2.1220,2.0616,0.00,0.9774
2977,x2,1,1.5104,0.6889,0.1602,2.8607,4.81,0.0283
2977,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2978,Intercept,1,-2.1333,0.5000,-3.1133,-1.1533,18.20,<.0001
2978,x1,1,-24.7185,263315.8,-516114,516064.8,0.00,0.9999
2978,x2,1,-0.5491,1.1180,-2.7404,1.6422,0.24,0.6233
2978,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2979,Intercept,1,-2.6969,0.5774,-3.8285,-1.5653,21.82,<.0001
2979,x1,1,-24.4460,207539.7,-406795,406746.0,0.00,0.9999
2979,x2,1,1.5648,0.7303,0.1335,2.9962,4.59,0.0321
2979,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2980,Intercept,1,-3.4791,1.0000,-5.4390,-1.5191,12.10,0.0005
2980,x1,1,-26.0376,290680.8,-569750,569697.8,0.00,0.9999
2980,x2,1,2.4167,1.0801,0.2997,4.5337,5.01,0.0253
2980,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2981,Intercept,1,-2.7441,0.7071,-4.1300,-1.3582,15.06,0.0001
2981,x1,1,-23.8747,230038.1,-450890,450842.5,0.00,0.9999
2981,x2,1,1.0858,0.9129,-0.7034,2.8750,1.41,0.2343
2981,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2982,Intercept,1,-2.5125,0.5027,-3.4978,-1.5272,24.98,<.0001
2982,x1,1,0.3386,1.0997,-1.8168,2.4939,0.09,0.7582
2982,x2,1,1.3590,0.7274,-0.0666,2.7846,3.49,0.0617
2982,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2983,Intercept,1,-2.9386,0.7071,-4.3245,-1.5527,17.27,<.0001
2983,x1,1,-23.8406,234632.0,-459894,459846.5,0.00,0.9999
2983,x2,1,0.5633,1.0000,-1.3967,2.5232,0.32,0.5733
2983,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2984,Intercept,1,-2.1756,0.5001,-3.1557,-1.1955,18.93,<.0001
2984,x1,1,-0.5418,1.1108,-2.7189,1.6352,0.24,0.6257
2984,x2,1,0.7383,0.7025,-0.6386,2.1152,1.10,0.2933
2984,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2985,Intercept,1,-2.7552,0.6070,-3.9450,-1.5654,20.60,<.0001
2985,x1,1,1.2834,0.8979,-0.4765,3.0432,2.04,0.1529
2985,x2,1,0.3806,0.8465,-1.2786,2.0398,0.20,0.6530
2985,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2986,Intercept,1,-3.5002,1.0026,-5.4654,-1.5351,12.19,0.0005
2986,x1,1,-0.2379,1.1035,-2.4008,1.9250,0.05,0.8293
2986,x2,1,2.1309,1.1035,-0.0320,4.2938,3.73,0.0535
2986,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2987,Intercept,1,-3.8624,1.0000,-5.8224,-1.9024,14.92,0.0001
2987,x1,1,-24.5791,210111.6,-411836,411786.6,0.00,0.9999
2987,x2,1,2.2205,1.2247,-0.1799,4.6210,3.29,0.0698
2987,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2988,Intercept,1,-3.1166,0.7071,-4.5025,-1.7307,19.43,<.0001
2988,x1,1,-23.7748,280368.4,-549536,549488.2,0.00,0.9999
2988,x2,1,1.2198,1.0000,-0.7402,3.1797,1.49,0.2226
2988,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2989,Intercept,1,-2.6186,0.5774,-3.7502,-1.4870,20.57,<.0001
2989,x1,1,-22.9228,208078.7,-407850,407803.9,0.00,0.9999
2989,x2,1,-0.0325,1.1547,-2.2957,2.2307,0.00,0.9775
2989,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2990,Intercept,1,-2.9137,0.7071,-4.2996,-1.5278,16.98,<.0001
2990,x1,1,-24.0226,310919.2,-609414,609366.4,0.00,0.9999
2990,x2,1,0.0261,1.2247,-2.3743,2.4266,0.00,0.9830
2990,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2991,Intercept,1,-3.7705,1.0000,-5.7304,-1.8105,14.22,0.0002
2991,x1,1,-23.2629,226051.9,-443077,443030.3,0.00,0.9999
2991,x2,1,1.5589,1.2247,-0.8416,3.9593,1.62,0.2031
2991,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2992,Intercept,1,-2.3814,0.5000,-3.3614,-1.4014,22.68,<.0001
2992,x1,1,-24.3629,229620.3,-450072,450023.1,0.00,0.9999
2992,x2,1,0.3698,0.8660,-1.3275,2.0672,0.18,0.6693
2992,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2993,Intercept,1,-1.5389,0.3904,-2.3040,-0.7738,15.54,<.0001
2993,x1,1,0.5416,1.1223,-1.6581,2.7413,0.23,0.6294
2993,x2,1,-1.7766,1.1223,-3.9763,0.4231,2.51,0.1134
2993,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2994,Intercept,1,-2.4183,0.5774,-3.5499,-1.2867,17.54,<.0001
2994,x1,1,-24.3579,191153.8,-374679,374630.2,0.00,0.9999
2994,x2,1,0.4414,0.8165,-1.1589,2.0417,0.29,0.5888
2994,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2995,Intercept,1,-2.2225,0.5774,-3.3540,-1.0909,14.82,0.0001
2995,x1,1,-25.2983,498788.7,-977633,977582.6,0.00,1.0000
2995,x2,1,-25.8070,286625.2,-561801,561749.2,0.00,0.9999
2995,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2996,Intercept,1,-2.4605,0.5775,-3.5924,-1.3286,18.15,<.0001
2996,x1,1,-0.6525,1.0741,-2.7577,1.4527,0.37,0.5435
2996,x2,1,1.6925,0.7032,0.3144,3.0707,5.79,0.0161
2996,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2997,Intercept,1,-3.0038,0.7135,-4.4021,-1.6054,17.73,<.0001
2997,x1,1,0.4417,1.1086,-1.7312,2.6145,0.16,0.6903
2997,x2,1,1.1803,0.8764,-0.5375,2.8981,1.81,0.1781
2997,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2998,Intercept,1,-1.6877,0.3780,-2.4285,-0.9469,19.94,<.0001
2998,x1,1,-24.4477,206603.3,-404959,404910.5,0.00,0.9999
2998,x2,1,0.0038,0.6901,-1.3487,1.3563,0.00,0.9956
2998,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2999,Intercept,1,-2.1844,0.5000,-3.1643,-1.2044,19.09,<.0001
2999,x1,1,-24.2204,262725.9,-514958,514909.1,0.00,0.9999
2999,x2,1,-0.5976,1.1180,-2.7889,1.5938,0.29,0.5930
2999,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3000,Intercept,1,-2.4570,0.5774,-3.5886,-1.3254,18.11,<.0001
3000,x1,1,-24.2535,244214.8,-478676,478627.9,0.00,0.9999
3000,x2,1,0.6537,0.8165,-0.9466,2.2540,0.64,0.4234
3000,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3001,Intercept,1,-2.1008,0.5058,-3.0921,-1.1094,17.25,<.0001
3001,x1,1,-0.0857,1.1142,-2.2694,2.0980,0.01,0.9387
3001,x2,1,0.0862,0.7878,-1.4580,1.6303,0.01,0.9129
3001,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3002,Intercept,1,-2.1144,0.5000,-3.0944,-1.1345,17.88,<.0001
3002,x1,1,-23.7438,209940.8,-411500,411452.7,0.00,0.9999
3002,x2,1,0.3749,0.8660,-1.3225,2.0722,0.19,0.6651
3002,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3003,Intercept,1,-28.4734,0.4082,-29.2735,-27.6732,4864.39,<.0001
3003,x1,1,-27.0188,707861.6,-1387410,1387356,0.00,1.0000
3003,x2,0,27.0438,0.0000,27.0438,27.0438,,
3003,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3004,Intercept,1,-3.4223,1.0000,-5.3823,-1.4623,11.71,0.0006
3004,x1,1,-0.4590,1.1180,-2.6503,1.7323,0.17,0.6814
3004,x2,1,1.7833,1.1180,-0.4080,3.9746,2.54,0.1107
3004,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3005,Intercept,1,-28.4741,0.7071,-29.8600,-27.0882,1621.55,<.0001
3005,x1,1,-0.1840,1.2247,-2.5845,2.2164,0.02,0.8805
3005,x2,0,26.5638,0.0000,26.5638,26.5638,,
3005,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3006,Intercept,1,-3.0829,0.7075,-4.4695,-1.6963,18.99,<.0001
3006,x1,1,0.0055,1.2035,-2.3534,2.3643,0.00,0.9964
3006,x2,1,1.5996,0.9827,-0.3264,3.5256,2.65,0.1036
3006,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3007,Intercept,1,-3.6871,1.0000,-5.6471,-1.7272,13.59,0.0002
3007,x1,1,-24.9852,234652.1,-459935,459884.7,0.00,0.9999
3007,x2,1,2.6843,1.0954,0.5373,4.8313,6.00,0.0143
3007,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3008,Intercept,1,-2.9635,0.7071,-4.3494,-1.5776,17.56,<.0001
3008,x1,1,-24.0989,274925.5,-538868,538820.0,0.00,0.9999
3008,x2,1,0.2239,1.2247,-2.1765,2.6244,0.03,0.8549
3008,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3009,Intercept,1,-2.5810,0.7071,-3.9669,-1.1951,13.32,0.0003
3009,x1,1,-24.1959,289343.0,-567126,567077.6,0.00,0.9999
3009,x2,1,-0.3481,1.2247,-2.7485,2.0524,0.08,0.7762
3009,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3010,Intercept,1,-2.1529,0.5000,-3.1329,-1.1729,18.54,<.0001
3010,x1,1,-24.4026,220117.8,-431447,431398.6,0.00,0.9999
3010,x2,1,-0.2803,0.8660,-1.9776,1.4171,0.10,0.7462
3010,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3011,Intercept,1,-2.3172,0.5000,-3.2972,-1.3372,21.48,<.0001
3011,x1,1,-23.7880,206852.4,-405447,405399.5,0.00,0.9999
3011,x2,1,1.0001,0.7071,-0.3858,2.3861,2.00,0.1572
3011,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3012,Intercept,1,-3.6069,1.0000,-5.5668,-1.6469,13.01,0.0003
3012,x1,1,-24.2149,229478.0,-449793,449744.3,0.00,0.9999
3012,x2,1,1.7568,1.2247,-0.6436,4.1573,2.06,0.1514
3012,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3013,Intercept,1,-2.6690,0.7071,-4.0549,-1.2831,14.25,0.0002
3013,x1,1,-23.9243,213161.1,-417812,417764.2,0.00,0.9999
3013,x2,1,1.1353,0.8660,-0.5621,2.8327,1.72,0.1899
3013,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3014,Intercept,1,-2.1275,0.4472,-3.0040,-1.2510,22.63,<.0001
3014,x1,1,-23.0175,158503.3,-310684,310637.7,0.00,0.9999
3014,x2,1,0.3871,0.7303,-1.0443,1.8184,0.28,0.5961
3014,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3015,Intercept,1,-2.8881,0.7071,-4.2741,-1.5022,16.68,<.0001
3015,x1,1,-24.1355,192285.1,-376896,376847.7,0.00,0.9999
3015,x2,1,1.6028,0.8367,-0.0370,3.2426,3.67,0.0554
3015,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3016,Intercept,1,-2.1753,0.5000,-3.1553,-1.1953,18.93,<.0001
3016,x1,1,0.3836,1.2247,-2.0168,2.7841,0.10,0.7541
3016,x2,1,-0.0536,0.8660,-1.7510,1.6438,0.00,0.9506
3016,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3017,Intercept,1,-2.7216,0.7071,-4.1075,-1.3357,14.81,0.0001
3017,x1,1,-24.8061,207098.5,-405930,405880.8,0.00,0.9999
3017,x2,1,2.0116,0.7746,0.4934,3.5298,6.74,0.0094
3017,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3018,Intercept,1,-2.3976,0.5774,-3.5292,-1.2660,17.25,<.0001
3018,x1,1,-23.4931,232106.4,-454944,454896.7,0.00,0.9999
3018,x2,1,-0.4274,1.1547,-2.6905,1.8358,0.14,0.7113
3018,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3019,Intercept,1,-28.6347,0.7071,-30.0206,-27.2488,1639.89,<.0001
3019,x1,1,1.3810,1.0000,-0.5790,3.3409,1.91,0.1673
3019,x2,0,26.0613,0.0000,26.0613,26.0613,,
3019,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3020,Intercept,1,-3.6507,1.0000,-5.6106,-1.6907,13.33,0.0003
3020,x1,1,-25.0150,236351.6,-463266,463215.5,0.00,0.9999
3020,x2,1,2.4111,1.0954,0.2641,4.5582,4.84,0.0277
3020,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3021,Intercept,1,-2.3814,0.5774,-3.5130,-1.2498,17.01,<.0001
3021,x1,1,-24.1629,201844.2,-395631,395583.2,0.00,0.9999
3021,x2,1,0.4185,0.8165,-1.1818,2.0188,0.26,0.6083
3021,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3022,Intercept,1,-3.6066,1.0000,-5.5665,-1.6466,13.01,0.0003
3022,x1,1,1.7543,1.4142,-1.0175,4.5261,1.54,0.2148
3022,x2,1,0.7404,1.4142,-2.0314,3.5122,0.27,0.6006
3022,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3023,Intercept,1,-2.0485,0.4472,-2.9250,-1.1719,20.98,<.0001
3023,x1,1,-23.4207,184262.1,-361171,361123.7,0.00,0.9999
3023,x2,1,0.7686,0.6325,-0.4709,2.0082,1.48,0.2242
3023,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3024,Intercept,1,-2.4362,0.5774,-3.5678,-1.3047,17.81,<.0001
3024,x1,1,-23.6042,186120.8,-364814,364766.4,0.00,0.9999
3024,x2,1,0.4698,0.9129,-1.3194,2.2590,0.26,0.6068
3024,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3025,Intercept,1,-2.2399,0.5000,-3.2199,-1.2599,20.07,<.0001
3025,x1,1,-25.3108,708176.8,-1388026,1387976,0.00,1.0000
3025,x2,1,-26.0020,339949.7,-666315,666263.2,0.00,0.9999
3025,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3026,Intercept,1,-3.6460,1.0000,-5.6059,-1.6860,13.29,0.0003
3026,x1,1,-0.1648,1.1180,-2.3561,2.0265,0.02,0.8828
3026,x2,1,1.9992,1.1180,-0.1921,4.1905,3.20,0.0737
3026,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3027,Intercept,1,-2.2442,0.5000,-3.2241,-1.2642,20.15,<.0001
3027,x1,1,0.0497,684363.1,-1341327,1341327,0.00,1.0000
3027,x2,1,-25.9656,371721.5,-728587,728534.9,0.00,0.9999
3027,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3028,Intercept,1,-2.8747,0.7071,-4.2606,-1.4888,16.53,<.0001
3028,x1,1,-25.2415,247926.4,-485952,485901.5,0.00,0.9999
3028,x2,1,1.2158,0.9129,-0.5734,3.0050,1.77,0.1829
3028,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3029,Intercept,1,-2.0327,0.5000,-3.0127,-1.0528,16.53,<.0001
3029,x1,1,-24.6150,200921.1,-393823,393773.6,0.00,0.9999
3029,x2,1,0.0430,0.7638,-1.4539,1.5400,0.00,0.9551
3029,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3030,Intercept,1,-2.2714,0.5774,-3.4030,-1.1399,15.48,<.0001
3030,x1,1,0.4478,1.2247,-1.9527,2.8482,0.13,0.7147
3030,x2,1,0.1373,0.9129,-1.6519,1.9265,0.02,0.8805
3030,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3031,Intercept,1,-2.0833,0.4624,-2.9895,-1.1771,20.30,<.0001
3031,x1,1,-0.3758,1.0944,-2.5208,1.7692,0.12,0.7313
3031,x2,1,-0.1793,0.8477,-1.8408,1.4822,0.04,0.8325
3031,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3032,Intercept,1,-2.5463,0.5775,-3.6781,-1.4145,19.44,<.0001
3032,x1,1,0.3891,1.2079,-1.9783,2.7566,0.10,0.7473
3032,x2,1,0.5824,0.9003,-1.1822,2.3470,0.42,0.5177
3032,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3033,Intercept,1,-1.9620,0.4089,-2.7634,-1.1606,23.03,<.0001
3033,x1,1,-0.0845,1.1145,-2.2688,2.0999,0.01,0.9396
3033,x2,1,0.4204,0.6825,-0.9172,1.7581,0.38,0.5379
3033,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3034,Intercept,1,-2.3002,0.5774,-3.4318,-1.1687,15.87,<.0001
3034,x1,1,-25.2940,241417.5,-473195,473144.4,0.00,0.9999
3034,x2,1,0.5332,0.8165,-1.0671,2.1335,0.43,0.5137
3034,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3035,Intercept,1,-2.5953,0.5774,-3.7268,-1.4637,20.21,<.0001
3035,x1,1,-23.7735,187701.1,-367911,367863.7,0.00,0.9999
3035,x2,1,0.4893,0.9129,-1.2999,2.2785,0.29,0.5920
3035,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3036,Intercept,1,-2.9096,0.7071,-4.2955,-1.5237,16.93,<.0001
3036,x1,1,-24.4410,276343.7,-541648,541599.3,0.00,0.9999
3036,x2,1,0.6791,1.0000,-1.2809,2.6390,0.46,0.4971
3036,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3037,Intercept,1,-2.5145,0.7071,-3.9004,-1.1286,12.65,0.0004
3037,x1,1,-24.3285,313942.6,-615341,615291.9,0.00,0.9999
3037,x2,1,-0.6400,1.2247,-3.0404,1.7605,0.27,0.6013
3037,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3038,Intercept,1,-2.5450,0.5774,-3.6766,-1.4134,19.43,<.0001
3038,x1,1,-24.6832,235881.0,-462343,462293.5,0.00,0.9999
3038,x2,1,0.7743,0.9129,-1.0149,2.5635,0.72,0.3963
3038,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3039,Intercept,1,-2.8244,0.7071,-4.2103,-1.4384,15.95,<.0001
3039,x1,1,-24.1590,300788.5,-589559,589510.4,0.00,0.9999
3039,x2,1,0.4659,1.0000,-1.4941,2.4258,0.22,0.6413
3039,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3040,Intercept,1,-2.9582,0.7105,-4.3508,-1.5656,17.33,<.0001
3040,x1,1,-0.1473,1.1670,-2.4346,2.1400,0.02,0.8995
3040,x2,1,0.9168,0.9528,-0.9507,2.7844,0.93,0.3360
3040,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3041,Intercept,1,-2.3312,0.5774,-3.4628,-1.1996,16.30,<.0001
3041,x1,1,0.2295,0.9129,-1.5597,2.0187,0.06,0.8015
3041,x2,1,0.5756,0.8165,-1.0247,2.1759,0.50,0.4808
3041,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3042,Intercept,1,-2.0462,0.4478,-2.9239,-1.1686,20.88,<.0001
3042,x1,1,-0.5872,1.1208,-2.7840,1.6095,0.27,0.6003
3042,x2,1,0.1985,0.7089,-1.1909,1.5878,0.08,0.7795
3042,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3043,Intercept,1,-2.5487,0.5774,-3.6802,-1.4171,19.49,<.0001
3043,x1,1,-25.2085,211667.2,-414885,414835.0,0.00,0.9999
3043,x2,1,1.5602,0.6901,0.2077,2.9127,5.11,0.0238
3043,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3044,Intercept,1,-3.6123,1.0000,-5.5722,-1.6523,13.05,0.0003
3044,x1,1,-25.2162,266414.1,-522187,522136.9,0.00,0.9999
3044,x2,1,1.9922,1.1547,-0.2710,4.2554,2.98,0.0845
3044,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3045,Intercept,1,-2.3511,0.5774,-3.4826,-1.2195,16.58,<.0001
3045,x1,1,-23.7292,154001.3,-301861,301813.2,0.00,0.9999
3045,x2,1,0.5342,0.7638,-0.9627,2.0311,0.49,0.4843
3045,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3046,Intercept,1,-2.3468,0.5000,-3.3268,-1.3669,22.03,<.0001
3046,x1,1,-23.1582,273234.1,-535552,535505.7,0.00,0.9999
3046,x2,1,0.0503,1.1180,-2.1410,2.2416,0.00,0.9641
3046,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3047,Intercept,1,-2.4342,0.5774,-3.5658,-1.3026,17.78,<.0001
