isim,Parameter,DF,Estimate,StdErr,LowerWaldCL,UpperWaldCL,ChiSq,ProbChiSq
1495,Intercept,1,-2.6150,0.3373,-3.2761,-1.9539,60.11,<.0001
1495,x1,1,1.4399,0.4827,0.4938,2.3859,8.90,0.0029
1495,x2,1,0.5364,0.4551,-0.3556,1.4283,1.39,0.2385
1495,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1496,Intercept,1,-2.4800,0.2916,-3.0515,-1.9085,72.34,<.0001
1496,x1,1,0.6996,0.4785,-0.2382,1.6374,2.14,0.1437
1496,x2,1,0.8517,0.3967,0.0741,1.6293,4.61,0.0318
1496,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1497,Intercept,1,-2.8807,0.3780,-3.6215,-2.1399,58.09,<.0001
1497,x1,1,-23.7886,109868.8,-215363,215315.0,0.00,0.9998
1497,x2,1,1.2203,0.4688,0.3015,2.1391,6.78,0.0092
1497,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1498,Intercept,1,-2.9561,0.4113,-3.7623,-2.1500,51.65,<.0001
1498,x1,1,0.0150,0.7633,-1.4811,1.5110,0.00,0.9844
1498,x2,1,0.9269,0.5214,-0.0951,1.9489,3.16,0.0755
1498,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1499,Intercept,1,-2.9046,0.3785,-3.6465,-2.1628,58.90,<.0001
1499,x1,1,0.0071,0.5726,-1.1151,1.1293,0.00,0.9901
1499,x2,1,1.3121,0.4741,0.3829,2.2414,7.66,0.0056
1499,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1500,Intercept,1,-2.6147,0.3426,-3.2861,-1.9432,58.25,<.0001
1500,x1,1,0.5233,0.5708,-0.5954,1.6420,0.84,0.3592
1500,x2,1,0.2218,0.4660,-0.6916,1.1353,0.23,0.6341
1500,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1501,Intercept,1,-2.6599,0.3251,-3.2971,-2.0227,66.94,<.0001
1501,x1,1,0.5779,0.5112,-0.4240,1.5798,1.28,0.2582
1501,x2,1,0.7432,0.4253,-0.0904,1.5769,3.05,0.0806
1501,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1502,Intercept,1,-2.3542,0.3019,-2.9460,-1.7624,60.79,<.0001
1502,x1,1,-0.8394,0.7479,-2.3053,0.6265,1.26,0.2617
1502,x2,1,0.8610,0.4034,0.0703,1.6516,4.56,0.0328
1502,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1503,Intercept,1,-2.3961,0.2897,-2.9640,-1.8283,68.40,<.0001
1503,x1,1,0.3819,0.5811,-0.7570,1.5207,0.43,0.5110
1503,x2,1,0.4683,0.4331,-0.3805,1.3172,1.17,0.2795
1503,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1504,Intercept,1,-2.5498,0.3342,-3.2048,-1.8948,58.22,<.0001
1504,x1,1,0.7754,0.4904,-0.1858,1.7366,2.50,0.1138
1504,x2,1,0.7371,0.4343,-0.1142,1.5883,2.88,0.0897
1504,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1505,Intercept,1,-3.2632,0.4511,-4.1472,-2.3791,52.34,<.0001
1505,x1,1,1.1942,0.5374,0.1408,2.2475,4.94,0.0263
1505,x2,1,0.9498,0.5637,-0.1550,2.0546,2.84,0.0920
1505,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1506,Intercept,1,-2.5174,0.3061,-3.1173,-1.9176,67.66,<.0001
1506,x1,1,0.8367,0.4309,-0.0078,1.6813,3.77,0.0522
1506,x2,1,0.7001,0.4120,-0.1075,1.5077,2.89,0.0893
1506,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1507,Intercept,1,-3.3314,0.4515,-4.2163,-2.4466,54.45,<.0001
1507,x1,1,1.2376,0.5191,0.2202,2.2549,5.68,0.0171
1507,x2,1,1.0505,0.5759,-0.0782,2.1792,3.33,0.0681
1507,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1508,Intercept,1,-3.3117,0.4473,-4.1883,-2.4351,54.82,<.0001
1508,x1,1,-1.1784,1.0453,-3.2271,0.8704,1.27,0.2596
1508,x2,1,1.6443,0.5459,0.5744,2.7143,9.07,0.0026
1508,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1509,Intercept,1,-2.7340,0.3335,-3.3877,-2.0804,67.21,<.0001
1509,x1,1,0.2491,0.6495,-1.0239,1.5220,0.15,0.7014
1509,x2,1,0.7652,0.4533,-0.1233,1.6537,2.85,0.0914
1509,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1510,Intercept,1,-2.6728,0.3335,-3.3266,-2.0191,64.22,<.0001
1510,x1,1,1.0928,0.5905,-0.0645,2.2502,3.42,0.0642
1510,x2,1,-0.1029,0.5282,-1.1381,0.9322,0.04,0.8455
1510,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1511,Intercept,1,-2.6995,0.3333,-3.3528,-2.0462,65.59,<.0001
1511,x1,1,0.9916,0.5175,-0.0228,2.0060,3.67,0.0554
1511,x2,1,0.6727,0.4859,-0.2797,1.6250,1.92,0.1663
1511,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1512,Intercept,1,-2.7356,0.3408,-3.4035,-2.0677,64.45,<.0001
1512,x1,1,1.4130,0.4940,0.4448,2.3812,8.18,0.0042
1512,x2,1,0.5360,0.4706,-0.3863,1.4583,1.30,0.2547
1512,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1513,Intercept,1,-3.1196,0.3889,-3.8817,-2.3574,64.35,<.0001
1513,x1,1,0.3545,1.1467,-1.8929,2.6019,0.10,0.7572
1513,x2,1,-0.9251,1.1467,-3.1725,1.3223,0.65,0.4198
1513,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1514,Intercept,1,-2.7128,0.3624,-3.4230,-2.0026,56.05,<.0001
1514,x1,1,0.4564,0.5690,-0.6589,1.5717,0.64,0.4225
1514,x2,1,0.6786,0.4699,-0.2423,1.5995,2.09,0.1487
1514,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1515,Intercept,1,-2.7815,0.3553,-3.4778,-2.0851,61.29,<.0001
1515,x1,1,0.0836,0.7497,-1.3858,1.5531,0.01,0.9112
1515,x2,1,1.0849,0.4532,0.1966,1.9731,5.73,0.0167
1515,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1516,Intercept,1,-2.5744,0.3348,-3.2305,-1.9183,59.14,<.0001
1516,x1,1,0.8424,0.6502,-0.4320,2.1169,1.68,0.1951
1516,x2,1,-0.0392,0.5936,-1.2026,1.1243,0.00,0.9474
1516,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1517,Intercept,1,-2.9910,0.3813,-3.7383,-2.2437,61.54,<.0001
1517,x1,1,1.2953,0.4676,0.3789,2.2117,7.67,0.0056
1517,x2,1,1.0072,0.5037,0.0199,1.9946,4.00,0.0456
1517,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1518,Intercept,1,-3.5815,0.5131,-4.5871,-2.5759,48.73,<.0001
1518,x1,1,1.7911,0.7971,0.2288,3.3534,5.05,0.0246
1518,x2,1,0.1655,0.7971,-1.3968,1.7278,0.04,0.8355
1518,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1519,Intercept,1,-2.9584,0.3856,-3.7142,-2.2025,58.85,<.0001
1519,x1,1,1.2141,0.5246,0.1858,2.2424,5.36,0.0207
1519,x2,1,0.9748,0.4763,0.0413,1.9083,4.19,0.0407
1519,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1520,Intercept,1,-2.8407,0.3447,-3.5163,-2.1651,67.92,<.0001
1520,x1,1,1.1527,0.5019,0.1690,2.1363,5.28,0.0216
1520,x2,1,0.5468,0.4942,-0.4219,1.5154,1.22,0.2686
1520,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1521,Intercept,1,-2.5300,0.3170,-3.1513,-1.9088,63.71,<.0001
1521,x1,1,0.3331,0.6303,-0.9022,1.5684,0.28,0.5972
1521,x2,1,0.7514,0.4181,-0.0680,1.5708,3.23,0.0723
1521,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1522,Intercept,1,-3.4602,0.5015,-4.4432,-2.4773,47.60,<.0001
1522,x1,1,0.1647,1.0702,-1.9329,2.2624,0.02,0.8777
1522,x2,1,0.9409,0.6554,-0.3437,2.2254,2.06,0.1511
1522,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1523,Intercept,1,-2.7475,0.3551,-3.4434,-2.0516,59.88,<.0001
1523,x1,1,0.9585,0.5535,-0.1263,2.0434,3.00,0.0833
1523,x2,1,0.5183,0.4892,-0.4405,1.4772,1.12,0.2894
1523,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1524,Intercept,1,-2.8238,0.3543,-3.5183,-2.1293,63.51,<.0001
1524,x1,1,0.0037,0.7640,-1.4937,1.5011,0.00,0.9962
1524,x2,1,1.0248,0.4749,0.0941,1.9556,4.66,0.0309
1524,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1525,Intercept,1,-2.4788,0.3179,-3.1018,-1.8558,60.82,<.0001
1525,x1,1,0.6632,0.6527,-0.6161,1.9425,1.03,0.3096
1525,x2,1,0.2464,0.4661,-0.6672,1.1600,0.28,0.5970
1525,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1526,Intercept,1,-2.3536,0.2737,-2.8900,-1.8171,73.94,<.0001
1526,x1,1,1.4135,0.4018,0.6260,2.2011,12.38,0.0004
1526,x2,1,0.6819,0.3754,-0.0539,1.4178,3.30,0.0693
1526,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1527,Intercept,1,-2.9021,0.3616,-3.6108,-2.1934,64.42,<.0001
1527,x1,1,1.0030,0.4844,0.0537,1.9524,4.29,0.0384
1527,x2,1,0.6868,0.4702,-0.2347,1.6084,2.13,0.1441
1527,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1528,Intercept,1,-3.2896,0.4556,-4.1825,-2.3966,52.14,<.0001
1528,x1,1,0.8166,0.8129,-0.7766,2.4098,1.01,0.3151
1528,x2,1,0.6522,0.6503,-0.6223,1.9268,1.01,0.3159
1528,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1529,Intercept,1,-3.1220,0.4255,-3.9559,-2.2880,53.83,<.0001
1529,x1,1,1.0431,0.5878,-0.1090,2.1952,3.15,0.0760
1529,x2,1,0.8235,0.5306,-0.2165,1.8634,2.41,0.1207
1529,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1530,Intercept,1,-2.9718,0.3842,-3.7247,-2.2188,59.84,<.0001
1530,x1,1,0.8471,0.5273,-0.1865,1.8807,2.58,0.1082
1530,x2,1,0.9614,0.4787,0.0231,1.8998,4.03,0.0446
1530,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1531,Intercept,1,-2.6682,0.3382,-3.3310,-2.0054,62.26,<.0001
1531,x1,1,0.3055,0.6470,-0.9626,1.5737,0.22,0.6368
1531,x2,1,0.6069,0.4823,-0.3384,1.5521,1.58,0.2083
1531,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1532,Intercept,1,-3.2084,0.4491,-4.0886,-2.3283,51.05,<.0001
1532,x1,1,0.2974,0.7704,-1.2127,1.8074,0.15,0.6995
1532,x2,1,1.2145,0.5556,0.1256,2.3034,4.78,0.0288
1532,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1533,Intercept,1,-3.8149,0.5831,-4.9578,-2.6720,42.80,<.0001
1533,x1,1,1.6480,0.6970,0.2818,3.0142,5.59,0.0181
1533,x2,1,0.8746,0.7452,-0.5859,2.3351,1.38,0.2405
1533,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1534,Intercept,1,-2.7627,0.3339,-3.4172,-2.1082,68.44,<.0001
1534,x1,1,0.1353,0.5831,-1.0075,1.2781,0.05,0.8165
1534,x2,1,1.0523,0.4574,0.1558,1.9488,5.29,0.0214
1534,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1535,Intercept,1,-2.7119,0.3210,-3.3410,-2.0827,71.37,<.0001
1535,x1,1,0.5533,0.5203,-0.4665,1.5730,1.13,0.2876
1535,x2,1,0.9312,0.4329,0.0827,1.7796,4.63,0.0315
1535,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1536,Intercept,1,-2.7202,0.3383,-3.3832,-2.0572,64.66,<.0001
1536,x1,1,0.4159,0.6333,-0.8254,1.6573,0.43,0.5114
1536,x2,1,0.9489,0.4546,0.0579,1.8399,4.36,0.0369
1536,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1537,Intercept,1,-2.9161,0.3483,-3.5988,-2.2334,70.09,<.0001
1537,x1,1,1.4912,0.4705,0.5691,2.4133,10.05,0.0015
1537,x2,1,0.7993,0.4617,-0.1056,1.7042,3.00,0.0834
1537,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1538,Intercept,1,-3.2640,0.4388,-4.1240,-2.4040,55.34,<.0001
1538,x1,1,1.9168,0.6174,0.7068,3.1268,9.64,0.0019
1538,x2,1,0.0467,0.6087,-1.1464,1.2398,0.01,0.9389
1538,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1539,Intercept,1,-3.4951,0.5017,-4.4785,-2.5117,48.52,<.0001
1539,x1,1,-0.0187,0.7617,-1.5115,1.4742,0.00,0.9805
1539,x2,1,1.6208,0.5817,0.4807,2.7610,7.76,0.0053
1539,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1540,Intercept,1,-2.7005,0.3547,-3.3957,-2.0052,57.96,<.0001
1540,x1,1,0.8901,0.4390,0.0296,1.7505,4.11,0.0426
1540,x2,1,0.8160,0.4724,-0.1099,1.7418,2.98,0.0841
1540,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1541,Intercept,1,-4.1246,0.7075,-5.5112,-2.7379,33.99,<.0001
1541,x1,1,0.3552,0.6619,-0.9421,1.6525,0.29,0.5915
1541,x2,1,2.2085,0.7761,0.6873,3.7297,8.10,0.0044
1541,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1542,Intercept,1,-3.0356,0.4085,-3.8362,-2.2350,55.23,<.0001
1542,x1,1,0.6221,0.5615,-0.4785,1.7227,1.23,0.2679
1542,x2,1,1.4460,0.4833,0.4987,2.3932,8.95,0.0028
1542,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1543,Intercept,1,-3.0064,0.4088,-3.8077,-2.2052,54.08,<.0001
1543,x1,1,0.0595,0.6283,-1.1719,1.2909,0.01,0.9245
1543,x2,1,1.4810,0.4819,0.5365,2.4254,9.45,0.0021
1543,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1544,Intercept,1,-2.9789,0.3816,-3.7267,-2.2310,60.95,<.0001
1544,x1,1,0.9084,0.6339,-0.3341,2.1509,2.05,0.1519
1544,x2,1,0.6385,0.5619,-0.4629,1.7399,1.29,0.2559
1544,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1545,Intercept,1,-2.3418,0.2904,-2.9110,-1.7725,65.01,<.0001
1545,x1,1,0.0511,0.7772,-1.4721,1.5744,0.00,0.9475
1545,x2,1,0.0806,0.4944,-0.8885,1.0497,0.03,0.8705
1545,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1546,Intercept,1,-2.6983,0.3334,-3.3518,-2.0448,65.49,<.0001
1546,x1,1,-0.6917,1.0692,-2.7872,1.4038,0.42,0.5176
1546,x2,1,0.5476,0.5217,-0.4749,1.5701,1.10,0.2938
1546,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1547,Intercept,1,-2.7124,0.3267,-3.3527,-2.0720,68.92,<.0001
1547,x1,1,0.7406,0.4903,-0.2203,1.7015,2.28,0.1309
1547,x2,1,0.7676,0.4385,-0.0918,1.6271,3.06,0.0800
1547,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1548,Intercept,1,-2.8054,0.3560,-3.5031,-2.1077,62.11,<.0001
1548,x1,1,0.8188,0.4553,-0.0737,1.7112,3.23,0.0721
1548,x2,1,1.0948,0.4553,0.2024,1.9872,5.78,0.0162
1548,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1549,Intercept,1,-2.5436,0.3081,-3.1474,-1.9398,68.17,<.0001
1549,x1,1,1.2035,0.4223,0.3758,2.0312,8.12,0.0044
1549,x2,1,0.4948,0.4223,-0.3329,1.3225,1.37,0.2413
1549,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1550,Intercept,1,-2.4828,0.3040,-3.0786,-1.8871,66.72,<.0001
1550,x1,1,0.9395,0.4328,0.0912,1.7878,4.71,0.0300
1550,x2,1,0.8149,0.4127,0.0061,1.6237,3.90,0.0483
1550,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1551,Intercept,1,-2.6450,0.3164,-3.2652,-2.0248,69.87,<.0001
1551,x1,1,1.4267,0.5750,0.2998,2.5537,6.16,0.0131
1551,x2,1,0.1166,0.4903,-0.8445,1.0776,0.06,0.8121
1551,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1552,Intercept,1,-2.9173,0.3787,-3.6595,-2.1751,59.35,<.0001
1552,x1,1,0.1664,0.6060,-1.0214,1.3542,0.08,0.7836
1552,x2,1,1.0399,0.5168,0.0270,2.0528,4.05,0.0442
1552,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1553,Intercept,1,-2.2052,0.2617,-2.7182,-1.6922,70.99,<.0001
1553,x1,1,0.3479,0.5473,-0.7249,1.4207,0.40,0.5250
1553,x2,1,0.4150,0.3777,-0.3253,1.1553,1.21,0.2719
1553,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1554,Intercept,1,-2.8030,0.3430,-3.4753,-2.1308,66.78,<.0001
1554,x1,1,0.8850,0.5137,-0.1219,1.8919,2.97,0.0849
1554,x2,1,0.9655,0.4379,0.1073,1.8237,4.86,0.0275
1554,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1555,Intercept,1,-2.9005,0.3802,-3.6456,-2.1553,58.20,<.0001
1555,x1,1,0.1393,0.5753,-0.9882,1.2668,0.06,0.8087
1555,x2,1,1.0204,0.4824,0.0748,1.9660,4.47,0.0344
1555,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1556,Intercept,1,-2.2006,0.2775,-2.7445,-1.6566,62.87,<.0001
1556,x1,1,-1.0670,1.0271,-3.0801,0.9462,1.08,0.2989
1556,x2,1,0.4581,0.3822,-0.2910,1.2072,1.44,0.2306
1556,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1557,Intercept,1,-2.6587,0.3244,-3.2946,-2.0228,67.15,<.0001
1557,x1,1,0.9514,0.5881,-0.2013,2.1041,2.62,0.1057
1557,x2,1,0.2654,0.4921,-0.6990,1.2299,0.29,0.5896
1557,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1558,Intercept,1,-2.7750,0.3570,-3.4747,-2.0753,60.43,<.0001
1558,x1,1,0.5530,0.5412,-0.5078,1.6138,1.04,0.3069
1558,x2,1,0.7121,0.4784,-0.2255,1.6498,2.22,0.1366
1558,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1559,Intercept,1,-2.5097,0.3030,-3.1035,-1.9158,68.61,<.0001
1559,x1,1,0.5509,0.4728,-0.3758,1.4777,1.36,0.2440
1559,x2,1,0.8106,0.4217,-0.0160,1.6372,3.69,0.0546
1559,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1560,Intercept,1,-2.7977,0.3481,-3.4800,-2.1154,64.59,<.0001
1560,x1,1,1.8560,0.6094,0.6617,3.0503,9.28,0.0023
1560,x2,1,-0.3676,0.5864,-1.5168,0.7816,0.39,0.5307
1560,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1561,Intercept,1,-2.7888,0.3209,-3.4178,-2.1598,75.51,<.0001
1561,x1,1,1.6819,0.4564,0.7873,2.5765,13.58,0.0002
1561,x2,1,0.1956,0.4479,-0.6822,1.0735,0.19,0.6623
1561,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1562,Intercept,1,-2.8481,0.3550,-3.5438,-2.1524,64.38,<.0001
1562,x1,1,0.5127,0.4797,-0.4274,1.4529,1.14,0.2851
1562,x2,1,1.1716,0.4625,0.2651,2.0780,6.42,0.0113
1562,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1563,Intercept,1,-2.7484,0.3578,-3.4497,-2.0471,59.00,<.0001
1563,x1,1,0.6082,0.6035,-0.5747,1.7911,1.02,0.3136
1563,x2,1,0.4267,0.5129,-0.5785,1.4319,0.69,0.4054
1563,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1564,Intercept,1,-2.5795,0.3094,-3.1859,-1.9731,69.52,<.0001
1564,x1,1,0.9720,0.4776,0.0359,1.9082,4.14,0.0418
1564,x2,1,0.6579,0.4109,-0.1476,1.4633,2.56,0.1094
1564,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1565,Intercept,1,-3.3086,0.4246,-4.1407,-2.4764,60.72,<.0001
1565,x1,1,1.4485,0.4658,0.5355,2.3615,9.67,0.0019
1565,x2,1,1.1223,0.5057,0.1311,2.1135,4.93,0.0265
1565,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1566,Intercept,1,-3.3365,0.4274,-4.1742,-2.4988,60.95,<.0001
1566,x1,1,1.7734,0.4862,0.8204,2.7264,13.30,0.0003
1566,x2,1,0.7517,0.5279,-0.2829,1.7863,2.03,0.1545
1566,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1567,Intercept,1,-2.4616,0.3023,-3.0542,-1.8690,66.29,<.0001
1567,x1,1,1.0912,0.4860,0.1388,2.0437,5.04,0.0247
1567,x2,1,0.4377,0.4540,-0.4521,1.3274,0.93,0.3350
1567,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1568,Intercept,1,-2.7708,0.3395,-3.4361,-2.1054,66.61,<.0001
1568,x1,1,1.3892,0.4703,0.4673,2.3111,8.72,0.0031
1568,x2,1,0.5730,0.4703,-0.3489,1.4948,1.48,0.2232
1568,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1569,Intercept,1,-2.9198,0.3568,-3.6192,-2.2205,66.96,<.0001
1569,x1,1,2.0824,0.5848,0.9362,3.2287,12.68,0.0004
1569,x2,1,0.1718,0.5738,-0.9528,1.2963,0.09,0.7647
1569,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1570,Intercept,1,-3.1020,0.4090,-3.9037,-2.3003,57.52,<.0001
1570,x1,1,0.1749,0.4833,-0.7723,1.1221,0.13,0.7175
1570,x2,1,1.6371,0.4833,0.6899,2.5843,11.47,0.0007
1570,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1571,Intercept,1,-2.7101,0.3579,-3.4116,-2.0085,57.32,<.0001
1571,x1,1,0.4933,0.6642,-0.8085,1.7951,0.55,0.4576
1571,x2,1,0.3062,0.5185,-0.7100,1.3224,0.35,0.5548
1571,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1572,Intercept,1,-2.4187,0.3098,-3.0259,-1.8115,60.95,<.0001
1572,x1,1,0.5915,0.5964,-0.5774,1.7604,0.98,0.3213
1572,x2,1,-0.1628,0.5086,-1.1596,0.8340,0.10,0.7489
1572,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1573,Intercept,1,-2.5234,0.3236,-3.1576,-1.8891,60.80,<.0001
1573,x1,1,0.1888,0.5582,-0.9052,1.2828,0.11,0.7352
1573,x2,1,0.4819,0.4324,-0.3655,1.3293,1.24,0.2650
1573,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1574,Intercept,1,-2.7639,0.3413,-3.4328,-2.0950,65.59,<.0001
1574,x1,1,0.9382,0.6463,-0.3285,2.2048,2.11,0.1466
1574,x2,1,0.4109,0.4936,-0.5565,1.3783,0.69,0.4051
1574,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1575,Intercept,1,-2.5812,0.2991,-3.1674,-1.9951,74.50,<.0001
1575,x1,1,1.4029,0.4247,0.5706,2.2352,10.91,0.0010
1575,x2,1,0.5356,0.4127,-0.2733,1.3444,1.68,0.1944
1575,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1576,Intercept,1,-2.9246,0.3827,-3.6748,-2.1745,58.39,<.0001
1576,x1,1,1.1244,0.4564,0.2300,2.0189,6.07,0.0137
1576,x2,1,0.8412,0.4840,-0.1075,1.7900,3.02,0.0822
1576,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1577,Intercept,1,-3.4615,0.5003,-4.4421,-2.4809,47.87,<.0001
1577,x1,1,-0.0876,0.7682,-1.5933,1.4181,0.01,0.9092
1577,x2,1,1.7063,0.5867,0.5563,2.8563,8.46,0.0036
1577,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1578,Intercept,1,-2.2553,0.2691,-2.7827,-1.7279,70.25,<.0001
1578,x1,1,1.0245,0.6191,-0.1890,2.2380,2.74,0.0980
1578,x2,1,-0.1688,0.4964,-1.1418,0.8041,0.12,0.7338
1578,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1579,Intercept,1,-3.4232,0.4623,-4.3293,-2.5171,54.83,<.0001
1579,x1,1,1.4904,0.7426,0.0349,2.9459,4.03,0.0447
1579,x2,1,0.0322,0.7276,-1.3939,1.4583,0.00,0.9647
1579,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1580,Intercept,1,-2.8374,0.3584,-3.5399,-2.1350,62.67,<.0001
1580,x1,1,1.1786,0.5541,0.0925,2.2647,4.52,0.0334
1580,x2,1,0.3149,0.5257,-0.7155,1.3452,0.36,0.5492
1580,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1581,Intercept,1,-3.1898,0.4475,-4.0669,-2.3127,50.81,<.0001
1581,x1,1,0.1122,0.6584,-1.1783,1.4026,0.03,0.8647
1581,x2,1,1.2696,0.5509,0.1900,2.3493,5.31,0.0212
1581,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1582,Intercept,1,-3.8343,0.5790,-4.9691,-2.6994,43.85,<.0001
1582,x1,1,0.0051,1.0907,-2.1327,2.1429,0.00,0.9962
1582,x2,1,1.2952,0.7451,-0.1652,2.7556,3.02,0.0822
1582,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1583,Intercept,1,-2.5327,0.3026,-3.1257,-1.9396,70.07,<.0001
1583,x1,1,0.4469,0.6566,-0.8400,1.7339,0.46,0.4961
1583,x2,1,0.3935,0.4601,-0.5082,1.2952,0.73,0.3923
1583,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1584,Intercept,1,-2.5041,0.3197,-3.1308,-1.8774,61.34,<.0001
1584,x1,1,0.8001,0.5155,-0.2103,1.8105,2.41,0.1207
1584,x2,1,0.3423,0.4611,-0.5615,1.2460,0.55,0.4579
1584,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1585,Intercept,1,-3.0091,0.3790,-3.7520,-2.2663,63.04,<.0001
1585,x1,1,-0.1407,0.7701,-1.6501,1.3687,0.03,0.8551
1585,x2,1,1.1511,0.5042,0.1630,2.1393,5.21,0.0224
1585,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1586,Intercept,1,-3.0410,0.3880,-3.8015,-2.2805,61.43,<.0001
1586,x1,1,1.2485,0.4700,0.3274,2.1696,7.06,0.0079
1586,x2,1,0.9239,0.4934,-0.0430,1.8909,3.51,0.0611
1586,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1587,Intercept,1,-2.7433,0.3341,-3.3981,-2.0885,67.43,<.0001
1587,x1,1,0.0617,0.6358,-1.1843,1.3078,0.01,0.9226
