isim,Parameter,DF,Estimate,StdErr,LowerLRCL,UpperLRCL,ChiSq,ProbChiSq
2681,Intercept,1,-2.6184,0.3155,-3.3022,-2.0539,68.87,<.0001
2681,x1,1,1.0677,0.3744,0.3115,1.7928,8.13,0.0043
2681,x2,1,1.0006,0.3891,0.2577,1.7989,6.61,0.0101
2681,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2682,Intercept,1,-3.0592,0.4267,-4.0275,-2.3230,51.40,<.0001
2682,x1,1,0.7020,0.4942,-0.3634,1.6132,2.02,0.1555
2682,x2,1,1.3175,0.4942,0.4063,2.3830,7.11,0.0077
2682,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2683,Intercept,1,-2.9873,0.3959,-3.8719,-2.2962,56.94,<.0001
2683,x1,1,0.7336,0.5378,-0.3937,1.7559,1.86,0.1725
2683,x2,1,0.8862,0.5175,-0.1149,1.9492,2.93,0.0868
2683,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2684,Intercept,1,-3.0758,0.3924,-3.9558,-2.3925,61.43,<.0001
2684,x1,1,1.0914,0.4769,0.1472,2.0411,5.24,0.0221
2684,x2,1,1.1427,0.5189,0.1416,2.2094,4.85,0.0277
2684,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2685,Intercept,1,-2.5153,0.2963,-3.1563,-1.9845,72.07,<.0001
2685,x1,1,1.0452,0.5216,-0.0609,2.0209,4.02,0.0451
2685,x2,1,0.5607,0.4438,-0.3263,1.4328,1.60,0.2064
2685,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2686,Intercept,1,-3.3280,0.4700,-4.4142,-2.5283,50.14,<.0001
2686,x1,1,0.4496,0.7140,-1.2029,1.7190,0.40,0.5289
2686,x2,1,1.2761,0.5840,0.1693,2.5197,4.77,0.0289
2686,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2687,Intercept,1,-2.3433,0.2784,-2.9401,-1.8408,70.83,<.0001
2687,x1,1,1.1645,0.4804,0.1763,2.0800,5.88,0.0153
2687,x2,1,-0.1337,0.4482,-1.0371,0.7345,0.09,0.7654
2687,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2688,Intercept,1,-2.6501,0.3241,-3.3599,-2.0754,66.87,<.0001
2688,x1,1,-0.0260,0.6089,-1.3896,1.0717,0.00,0.9660
2688,x2,1,0.9913,0.4478,0.1095,1.8903,4.90,0.0268
2688,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2689,Intercept,1,-2.1544,0.2435,-2.6706,-1.7108,78.30,<.0001
2689,x1,1,1.1335,0.4257,0.2734,1.9534,7.09,0.0078
2689,x2,1,0.1098,0.4010,-0.6941,0.8860,0.07,0.7842
2689,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2690,Intercept,1,-3.1592,0.4256,-4.1267,-2.4261,55.10,<.0001
2690,x1,1,-0.0766,0.6062,-1.4364,1.0150,0.02,0.8994
2690,x2,1,1.4327,0.5174,0.4600,2.5316,7.67,0.0056
2690,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2691,Intercept,1,-2.9381,0.3543,-3.7141,-2.3101,68.77,<.0001
2691,x1,1,1.3720,0.4628,0.4330,2.2710,8.79,0.0030
2691,x2,1,0.7331,0.4628,-0.1659,1.6721,2.51,0.1132
2691,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2692,Intercept,1,-2.5908,0.3130,-3.2702,-2.0319,68.53,<.0001
2692,x1,1,1.0221,0.5130,-0.0154,2.0159,3.97,0.0463
2692,x2,1,0.2300,0.4910,-0.7515,1.1890,0.22,0.6395
2692,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2693,Intercept,1,-2.7300,0.3438,-3.4868,-2.1225,63.04,<.0001
2693,x1,1,0.8660,0.5337,-0.2569,1.8750,2.63,0.1047
2693,x2,1,0.5825,0.4812,-0.3647,1.5480,1.47,0.2260
2693,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2694,Intercept,1,-2.5309,0.3086,-3.2024,-1.9805,67.25,<.0001
2694,x1,1,0.1035,0.6912,-1.5186,1.3050,0.02,0.8809
2694,x2,1,0.4453,0.4558,-0.4698,1.3432,0.95,0.3286
2694,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2695,Intercept,1,-2.2697,0.2853,-2.8840,-1.7567,63.30,<.0001
2695,x1,1,1.2851,0.5145,0.2222,2.2653,6.24,0.0125
2695,x2,1,-0.2501,0.4638,-1.1869,0.6474,0.29,0.5898
2695,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2696,Intercept,1,-2.8075,0.3453,-3.5668,-2.1969,66.11,<.0001
2696,x1,1,1.0458,0.4435,0.1362,1.8975,5.56,0.0184
2696,x2,1,1.0552,0.4435,0.2035,1.9649,5.66,0.0174
2696,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2697,Intercept,1,-3.1318,0.3915,-4.0109,-2.4513,64.00,<.0001
2697,x1,1,-1.4905,1.4573,-6.3292,0.6139,1.05,0.3064
2697,x2,1,1.2933,0.5527,0.1853,2.4042,5.48,0.0193
2697,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2698,Intercept,1,-2.5767,0.3132,-3.2562,-2.0170,67.69,<.0001
2698,x1,1,0.8175,0.4978,-0.2525,1.7368,2.70,0.1006
2698,x2,1,0.5355,0.4259,-0.3017,1.3889,1.58,0.2087
2698,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2699,Intercept,1,-2.2487,0.2828,-2.8588,-1.7410,63.25,<.0001
2699,x1,1,0.4575,0.5376,-0.7243,1.4339,0.72,0.3948
2699,x2,1,0.6469,0.3960,-0.1336,1.4357,2.67,0.1023
2699,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2700,Intercept,1,-2.5928,0.3174,-3.2802,-2.0252,66.75,<.0001
2700,x1,1,1.0361,0.4889,-0.0198,1.9351,4.49,0.0341
2700,x2,1,0.7038,0.4185,-0.1179,1.5446,2.83,0.0926
2700,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2701,Intercept,1,-2.9627,0.3813,-3.8029,-2.2905,60.38,<.0001
2701,x1,1,1.7205,0.4684,0.7876,2.6464,13.49,0.0002
2701,x2,1,0.5401,0.4833,-0.3911,1.5296,1.25,0.2638
2701,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2702,Intercept,1,-2.5642,0.3085,-3.2361,-2.0146,69.09,<.0001
2702,x1,1,0.6143,0.4556,-0.3330,1.4805,1.82,0.1775
2702,x2,1,0.9712,0.4146,0.1632,1.8080,5.49,0.0191
2702,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2703,Intercept,1,-2.7530,0.3439,-3.5097,-2.1452,64.07,<.0001
2703,x1,1,0.2284,0.6130,-1.1374,1.3375,0.14,0.7094
2703,x2,1,0.9709,0.4846,0.0101,1.9400,4.01,0.0451
2703,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2704,Intercept,1,-3.0576,0.3925,-3.9378,-2.3743,60.69,<.0001
2704,x1,1,1.3886,0.4478,0.4885,2.2667,9.61,0.0019
2704,x2,1,1.2887,0.4936,0.3506,2.3183,6.82,0.0090
2704,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2705,Intercept,1,-2.3488,0.2870,-2.9662,-1.8323,66.98,<.0001
2705,x1,1,0.8200,0.4677,-0.1712,1.6916,3.07,0.0796
2705,x2,1,0.5807,0.4049,-0.2199,1.3841,2.06,0.1515
2705,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2706,Intercept,1,-2.9554,0.4263,-3.9229,-2.2199,48.06,<.0001
2706,x1,1,0.4298,0.5433,-0.7580,1.4239,0.63,0.4289
2706,x2,1,1.0511,0.5079,0.1038,2.1358,4.28,0.0385
2706,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2707,Intercept,1,-2.4406,0.3027,-3.0934,-1.8971,65.01,<.0001
2707,x1,1,0.4529,0.4787,-0.5886,1.3253,0.90,0.3441
2707,x2,1,0.8264,0.3935,0.0572,1.6184,4.41,0.0357
2707,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2708,Intercept,1,-2.9374,0.3919,-3.8171,-2.2556,56.17,<.0001
2708,x1,1,0.3867,0.4581,-0.5907,1.2363,0.71,0.3985
2708,x2,1,1.5577,0.4581,0.7081,2.5351,11.56,0.0007
2708,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2709,Intercept,1,-2.6121,0.3257,-3.3241,-2.0334,64.30,<.0001
2709,x1,1,0.6635,0.5272,-0.4503,1.6552,1.58,0.2082
2709,x2,1,0.5254,0.4648,-0.3941,1.4513,1.28,0.2583
2709,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2710,Intercept,1,-2.6279,0.3358,-3.3599,-2.0308,61.24,<.0001
2710,x1,1,1.2249,0.6139,-0.1358,2.3423,3.98,0.0460
2710,x2,1,-0.1454,0.5383,-1.2690,0.8846,0.07,0.7870
2710,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2711,Intercept,1,-2.5636,0.2971,-3.2061,-2.0312,74.47,<.0001
2711,x1,1,0.7414,0.4722,-0.2321,1.6433,2.46,0.1164
2711,x2,1,0.7975,0.4336,-0.0613,1.6552,3.38,0.0658
2711,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2712,Intercept,1,-3.1768,0.3938,-4.0582,-2.4901,65.07,<.0001
2712,x1,1,0.8854,0.5332,-0.2358,1.8958,2.76,0.0968
2712,x2,1,1.3469,0.5111,0.3622,2.4007,6.95,0.0084
2712,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2713,Intercept,1,-2.4739,0.2815,-3.0809,-1.9682,77.24,<.0001
2713,x1,1,-1.1515,1.4214,-5.8719,0.8612,0.66,0.4179
2713,x2,1,0.2726,0.5404,-0.8978,1.2714,0.25,0.6139
2713,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2714,Intercept,1,-2.8190,0.3736,-3.6437,-2.1606,56.92,<.0001
2714,x1,1,0.9108,0.5009,-0.1620,1.8419,3.31,0.0690
2714,x2,1,0.7158,0.4619,-0.1711,1.6695,2.40,0.1212
2714,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2715,Intercept,1,-2.5511,0.3251,-3.2614,-1.9736,61.58,<.0001
2715,x1,1,0.9022,0.8695,-1.2846,2.3554,1.08,0.2994
2715,x2,1,-0.2354,0.5726,-1.4551,0.8424,0.17,0.6809
2715,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2716,Intercept,1,-2.6197,0.3247,-3.3294,-2.0428,65.07,<.0001
2716,x1,1,0.2730,0.8509,-1.9039,1.6661,0.10,0.7484
2716,x2,1,0.2124,0.4850,-0.7721,1.1634,0.19,0.6615
2716,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2717,Intercept,1,-2.7043,0.3426,-3.4589,-2.0993,62.30,<.0001
2717,x1,1,0.5022,0.7341,-1.1720,1.8226,0.47,0.4939
2717,x2,1,0.3300,0.5476,-0.7949,1.3905,0.36,0.5467
2717,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2718,Intercept,1,-2.3871,0.2844,-2.9965,-1.8740,70.45,<.0001
2718,x1,1,1.5269,0.5067,0.4449,2.4679,9.08,0.0026
2718,x2,1,-0.2041,0.4646,-1.1643,0.6832,0.19,0.6605
2718,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2719,Intercept,1,-3.0802,0.4257,-4.0468,-2.3463,52.36,<.0001
2719,x1,1,0.4934,0.6234,-0.8874,1.6327,0.63,0.4286
2719,x2,1,0.9463,0.5415,-0.0905,2.0787,3.05,0.0806
2719,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2720,Intercept,1,-2.6507,0.3434,-3.4063,-2.0441,59.60,<.0001
2720,x1,1,0.5047,0.7057,-1.1326,1.7485,0.51,0.4745
2720,x2,1,0.1784,0.5112,-0.8538,1.1855,0.12,0.7271
2720,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2721,Intercept,1,-3.0648,0.4258,-4.0332,-2.3317,51.81,<.0001
2721,x1,1,0.0715,0.5864,-1.2631,1.1078,0.01,0.9030
2721,x2,1,1.5180,0.4920,0.6129,2.5816,9.52,0.0020
2721,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2722,Intercept,1,-2.8724,0.3481,-3.6366,-2.2565,68.09,<.0001
2722,x1,1,1.2417,0.5856,-0.0046,2.3400,4.50,0.0340
2722,x2,1,0.3766,0.5265,-0.6853,1.4098,0.51,0.4745
2722,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2723,Intercept,1,-2.3920,0.2773,-2.9864,-1.8914,74.40,<.0001
2723,x1,1,1.2149,0.4575,0.2808,2.0923,7.05,0.0079
2723,x2,1,0.1417,0.4290,-0.7155,0.9795,0.11,0.7412
2723,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2724,Intercept,1,-3.8645,0.6306,-5.4160,-2.8384,37.56,<.0001
2724,x1,1,-0.3281,0.8873,-2.5627,1.1704,0.14,0.7115
2724,x2,1,1.9444,0.7250,0.6401,3.6118,7.19,0.0073
2724,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2725,Intercept,1,-2.5352,0.3086,-3.2068,-1.9851,67.50,<.0001
2725,x1,1,0.2187,0.5988,-1.1305,1.2883,0.13,0.7150
2725,x2,1,0.8101,0.4304,-0.0390,1.6703,3.54,0.0598
2725,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2726,Intercept,1,-2.5862,0.3251,-3.2972,-2.0090,63.30,<.0001
2726,x1,1,0.4765,0.5352,-0.7005,1.4474,0.79,0.3732
2726,x2,1,1.0155,0.4265,0.1886,1.8825,5.67,0.0173
2726,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2727,Intercept,1,-2.7786,0.3430,-3.5345,-2.1731,65.61,<.0001
2727,x1,1,0.9325,0.4959,-0.1003,1.8771,3.54,0.0601
2727,x2,1,0.8676,0.4621,-0.0326,1.8044,3.53,0.0604
2727,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2728,Intercept,1,-2.6526,0.3302,-3.3725,-2.0649,64.55,<.0001
2728,x1,1,0.9093,0.4348,0.0276,1.7511,4.37,0.0365
2728,x2,1,0.6475,0.4348,-0.1944,1.5291,2.22,0.1364
2728,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2729,Intercept,1,-2.4429,0.2968,-3.0848,-1.9111,67.76,<.0001
2729,x1,1,1.0909,0.4261,0.2223,1.9111,6.55,0.0105
2729,x2,1,0.4345,0.4086,-0.3638,1.2534,1.13,0.2876
2729,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2730,Intercept,1,-2.9350,0.3921,-3.8148,-2.2527,56.03,<.0001
2730,x1,1,0.6792,0.4382,-0.2219,1.5202,2.40,0.1212
2730,x2,1,1.4299,0.4751,0.5374,2.4324,9.06,0.0026
2730,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2731,Intercept,1,-2.6740,0.3258,-3.3862,-2.0954,67.38,<.0001
2731,x1,1,1.1239,0.4876,0.1464,2.0796,5.31,0.0212
2731,x2,1,0.4602,0.4777,-0.4848,1.4078,0.93,0.3354
2731,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2732,Intercept,1,-3.3303,0.4362,-4.3135,-2.5744,58.29,<.0001
2732,x1,1,1.6267,0.5451,0.5231,2.6965,8.91,0.0028
2732,x2,1,0.8290,0.5608,-0.2502,1.9895,2.19,0.1393
2732,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2733,Intercept,1,-2.0272,0.2565,-2.5744,-1.5624,62.46,<.0001
2733,x1,1,-0.5557,0.8398,-2.7140,0.8076,0.44,0.5082
2733,x2,1,-0.6211,0.5290,-1.7811,0.3425,1.38,0.2404
2733,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2734,Intercept,1,-2.7997,0.3672,-3.6132,-2.1543,58.12,<.0001
2734,x1,1,0.3791,0.6086,-0.9794,1.4788,0.39,0.5334
2734,x2,1,0.9814,0.4948,0.0105,1.9840,3.93,0.0473
2734,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2735,Intercept,1,-2.4555,0.2840,-3.0674,-1.9450,74.76,<.0001
2735,x1,1,0.6230,0.5550,-0.5820,1.6423,1.26,0.2617
2735,x2,1,0.4718,0.4405,-0.4167,1.3299,1.15,0.2842
2735,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2736,Intercept,1,-2.9293,0.3648,-3.7396,-2.2894,64.48,<.0001
2736,x1,1,0.8325,0.6105,-0.5317,1.9351,1.86,0.1726
2736,x2,1,1.1296,0.4828,0.1911,2.1158,5.47,0.0193
2736,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2737,Intercept,1,-2.9223,0.3796,-3.7600,-2.2540,59.26,<.0001
2737,x1,1,1.3490,0.5548,0.1975,2.4137,5.91,0.0150
2737,x2,1,0.1694,0.5344,-0.8977,1.2325,0.10,0.7513
2737,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2738,Intercept,1,-2.7347,0.3648,-3.5449,-2.0947,56.18,<.0001
2738,x1,1,0.0816,0.6099,-1.2818,1.1825,0.02,0.8936
2738,x2,1,0.9799,0.4824,0.0426,1.9655,4.13,0.0422
2738,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2739,Intercept,1,-2.8555,0.3651,-3.6657,-2.2145,61.16,<.0001
2739,x1,1,0.2425,0.6773,-1.3617,1.4068,0.13,0.7203
2739,x2,1,1.1390,0.4621,0.2518,2.0935,6.08,0.0137
2739,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2740,Intercept,1,-3.0587,0.4257,-4.0246,-2.3242,51.62,<.0001
2740,x1,1,0.3042,0.6866,-1.3112,1.4959,0.20,0.6577
2740,x2,1,1.0829,0.5191,0.1033,2.1822,4.35,0.0370
2740,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2741,Intercept,1,-1.8097,0.2117,-2.2547,-1.4212,73.09,<.0001
2741,x1,1,0.7500,0.5859,-0.5018,1.8323,1.64,0.2005
2741,x2,1,-0.5662,0.4795,-1.5780,0.3154,1.39,0.2377
2741,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2742,Intercept,1,-2.1341,0.2463,-2.6587,-1.6869,75.05,<.0001
2742,x1,1,0.6627,0.4893,-0.3614,1.5876,1.83,0.1756
2742,x2,1,0.4981,0.3976,-0.3060,1.2666,1.57,0.2103
2742,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2743,Intercept,1,-2.3974,0.2803,-2.9975,-1.8910,73.15,<.0001
2743,x1,1,1.5854,0.4315,0.6935,2.4053,13.50,0.0002
2743,x2,1,0.2609,0.4006,-0.5337,1.0515,0.42,0.5148
2743,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2744,Intercept,1,-2.4121,0.3241,-3.1222,-1.8373,55.37,<.0001
2744,x1,1,0.4423,0.5531,-0.7611,1.4615,0.64,0.4240
2744,x2,1,0.6079,0.4400,-0.2543,1.4953,1.91,0.1671
2744,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2745,Intercept,1,-2.6998,0.3258,-3.4121,-2.1209,68.65,<.0001
2745,x1,1,0.4287,0.4891,-0.6298,1.3254,0.77,0.3808
2745,x2,1,1.3919,0.4145,0.5952,2.2408,11.28,0.0008
2745,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2746,Intercept,1,-2.9299,0.3986,-3.8189,-2.2331,54.04,<.0001
2746,x1,1,0.6748,0.5085,-0.4091,1.6251,1.76,0.1845
2746,x2,1,0.9969,0.4860,0.0726,2.0124,4.21,0.0403
2746,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2747,Intercept,1,-3.0016,0.4259,-3.9693,-2.2675,49.66,<.0001
2747,x1,1,0.3739,0.5189,-0.7273,1.3490,0.52,0.4711
2747,x2,1,1.1041,0.5189,0.1290,2.2053,4.53,0.0333
2747,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2748,Intercept,1,-2.5121,0.3086,-3.1835,-1.9618,66.27,<.0001
2748,x1,1,-0.3856,0.6675,-1.9799,0.7485,0.33,0.5635
2748,x2,1,1.2372,0.4005,0.4617,2.0512,9.54,0.0020
2748,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2749,Intercept,1,-3.0285,0.3940,-3.9100,-2.3413,59.07,<.0001
2749,x1,1,0.5619,0.5960,-0.6987,1.6906,0.89,0.3458
2749,x2,1,0.8235,0.5502,-0.2612,1.9338,2.24,0.1345
2749,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2750,Intercept,1,-2.9260,0.3662,-3.7378,-2.2829,63.86,<.0001
2750,x1,1,0.7912,0.6265,-0.5920,1.9366,1.60,0.2066
2750,x2,1,0.6844,0.5175,-0.3428,1.7209,1.75,0.1860
2750,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2751,Intercept,1,-2.9365,0.3717,-3.7578,-2.2823,62.41,<.0001
2751,x1,1,1.1358,0.6144,-0.2273,2.2541,3.42,0.0645
2751,x2,1,0.7110,0.5191,-0.3262,1.7476,1.88,0.1708
2751,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2752,Intercept,1,-3.0084,0.3707,-3.8285,-2.3564,65.84,<.0001
2752,x1,1,1.3714,0.6195,0.0762,2.5507,4.90,0.0268
2752,x2,1,0.4466,0.5788,-0.7248,1.5773,0.60,0.4404
2752,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2753,Intercept,1,-2.8797,0.3921,-3.7592,-2.1973,53.94,<.0001
2753,x1,1,0.5126,0.4925,-0.4888,1.4725,1.08,0.2979
2753,x2,1,1.1203,0.5108,0.1368,2.1745,4.81,0.0283
2753,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2754,Intercept,1,-2.5462,0.3238,-3.2555,-1.9720,61.84,<.0001
2754,x1,1,-0.6586,0.8635,-2.8663,0.7615,0.58,0.4456
2754,x2,1,0.6918,0.4527,-0.2049,1.5972,2.34,0.1264
2754,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2755,Intercept,1,-2.4646,0.2799,-3.0643,-1.9594,77.54,<.0001
2755,x1,1,0.7879,0.5110,-0.3020,1.7367,2.38,0.1232
2755,x2,1,0.1446,0.4538,-0.7838,1.0172,0.10,0.7500
2755,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2756,Intercept,1,-2.7479,0.3650,-3.5585,-2.1077,56.69,<.0001
2756,x1,1,0.4577,0.5660,-0.7109,1.5518,0.65,0.4188
2756,x2,1,0.5735,0.5277,-0.4758,1.6264,1.18,0.2772
2756,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2757,Intercept,1,-2.2479,0.2703,-2.8252,-1.7587,69.16,<.0001
2757,x1,1,0.8008,0.4662,-0.1650,1.6841,2.95,0.0858
2757,x2,1,-0.1289,0.4323,-1.0027,0.7076,0.09,0.7655
2757,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2758,Intercept,1,-2.9017,0.3504,-3.6704,-2.2813,68.57,<.0001
2758,x1,1,1.4674,0.4966,0.4743,2.4412,8.73,0.0031
2758,x2,1,0.5850,0.4966,-0.3889,1.5780,1.39,0.2388
2758,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2759,Intercept,1,-2.5105,0.3131,-3.1899,-1.9509,64.29,<.0001
2759,x1,1,0.5823,0.4453,-0.3492,1.4215,1.71,0.1910
2759,x2,1,0.7964,0.4109,-0.0016,1.6278,3.76,0.0526
2759,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2760,Intercept,1,-2.9127,0.3650,-3.7227,-2.2721,63.68,<.0001
2760,x1,1,0.4626,0.6826,-1.1485,1.6418,0.46,0.4980
2760,x2,1,1.2258,0.4712,0.3151,2.1939,6.77,0.0093
2760,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2761,Intercept,1,-3.3519,0.4722,-4.4396,-2.5462,50.40,<.0001
2761,x1,1,0.5601,0.5547,-0.6420,1.5864,1.02,0.3126
2761,x2,1,1.6828,0.5547,0.6565,2.8850,9.20,0.0024
2761,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2762,Intercept,1,-2.5424,0.3085,-3.2137,-1.9923,67.91,<.0001
2762,x1,1,0.7451,0.7014,-0.8897,1.9746,1.13,0.2881
2762,x2,1,0.3693,0.4742,-0.5922,1.2947,0.61,0.4361
2762,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2763,Intercept,1,-2.4907,0.3084,-3.1626,-1.9413,65.21,<.0001
2763,x1,1,0.1125,0.4602,-0.8415,0.9916,0.06,0.8068
2763,x2,1,1.0221,0.4187,0.2027,1.8649,5.96,0.0146
2763,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2764,Intercept,1,-2.5013,0.2894,-3.1181,-1.9773,74.70,<.0001
2764,x1,1,1.2968,0.4146,0.4340,2.0825,9.78,0.0018
2764,x2,1,0.4519,0.3916,-0.3365,1.2175,1.33,0.2486
2764,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2765,Intercept,1,-2.4116,0.2949,-3.0504,-1.8839,66.89,<.0001
2765,x1,1,0.5230,0.5476,-0.6723,1.5253,0.91,0.3396
2765,x2,1,0.7441,0.4207,-0.0892,1.5796,3.13,0.0769
2765,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2766,Intercept,1,-2.7809,0.3449,-3.5394,-2.1711,65.01,<.0001
2766,x1,1,1.1410,0.5148,0.0458,2.1029,4.91,0.0267
2766,x2,1,0.6242,0.4606,-0.2726,1.5584,1.84,0.1754
2766,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2767,Intercept,1,-3.0262,0.3930,-3.9060,-2.3411,59.30,<.0001
2767,x1,1,0.1522,0.6015,-1.1980,1.2327,0.06,0.8003
2767,x2,1,1.2419,0.4951,0.2941,2.2711,6.29,0.0121
2767,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2768,Intercept,1,-3.0274,0.4256,-3.9940,-2.2938,50.60,<.0001
2768,x1,1,0.9344,0.6318,-0.3752,2.1635,2.19,0.1392
2768,x2,1,0.6490,0.6031,-0.5480,1.8679,1.16,0.2818
2768,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2769,Intercept,1,-2.7404,0.3426,-3.4963,-2.1362,63.96,<.0001
2769,x1,1,-0.6517,0.8535,-2.8542,0.7336,0.58,0.4451
2769,x2,1,1.3670,0.4303,0.5436,2.2556,10.09,0.0015
2769,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2770,Intercept,1,-2.7109,0.3264,-3.4243,-2.1309,68.97,<.0001
2770,x1,1,1.4237,0.4195,0.5779,2.2397,11.52,0.0007
2770,x2,1,0.8293,0.4291,0.0013,1.7022,3.74,0.0533
2770,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2771,Intercept,1,-2.3776,0.3248,-3.0883,-1.8009,53.57,<.0001
2771,x1,1,0.6240,0.5428,-0.5639,1.6145,1.32,0.2504
2771,x2,1,0.3954,0.4364,-0.4562,1.2776,0.82,0.3650
2771,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2772,Intercept,1,-2.5264,0.3167,-3.2127,-1.9602,63.65,<.0001
2772,x1,1,0.6950,0.4791,-0.3122,1.5967,2.10,0.1469
2772,x2,1,0.7307,0.4373,-0.1337,1.6022,2.79,0.0948
2772,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2773,Intercept,1,-3.0733,0.3724,-3.8959,-2.4173,68.12,<.0001
2773,x1,1,1.1029,0.4573,0.1544,1.9746,5.82,0.0159
