isim,Parameter,DF,Estimate,StdErr,LowerWaldCL,UpperWaldCL,ChiSq,ProbChiSq
21,Intercept,1,-3.6642,0.5193,-4.6819,-2.6465,49.80,<.0001
21,x1,1,1.3543,0.5718,0.2336,2.4751,5.61,0.0179
21,x2,1,1.8158,0.5718,0.6951,2.9366,10.08,0.0015
21,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
22,Intercept,1,-2.1401,0.2774,-2.6837,-1.5965,59.54,<.0001
22,x1,1,-24.2894,123072.8,-241242,241193.9,0.00,0.9998
22,x2,1,0.0476,0.4494,-0.8331,0.9283,0.01,0.9156
22,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
23,Intercept,1,-2.3403,0.2894,-2.9074,-1.7732,65.42,<.0001
23,x1,1,-0.0676,0.6287,-1.2999,1.1646,0.01,0.9143
23,x2,1,0.2967,0.4989,-0.6811,1.2745,0.35,0.5520
23,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
24,Intercept,1,-2.5548,0.3162,-3.1746,-1.9350,65.27,<.0001
24,x1,1,-23.8714,148537.8,-291153,291104.9,0.00,0.9999
24,x2,1,0.2080,0.5164,-0.8041,1.2202,0.16,0.6870
24,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
25,Intercept,1,-2.9223,0.4112,-3.7282,-2.1164,50.51,<.0001
25,x1,1,0.3447,0.6682,-0.9650,1.6543,0.27,0.6060
25,x2,1,0.5932,0.5456,-0.4762,1.6625,1.18,0.2769
25,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
26,Intercept,1,-2.5858,0.3333,-3.2391,-1.9324,60.18,<.0001
26,x1,1,-23.9621,109427.4,-214498,214449.7,0.00,0.9998
26,x2,1,0.6120,0.4714,-0.3119,1.5360,1.69,0.1942
26,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
27,Intercept,1,-2.3524,0.2902,-2.9212,-1.7835,65.70,<.0001
27,x1,1,0.0935,0.6351,-1.1513,1.3383,0.02,0.8830
27,x2,1,0.6602,0.4201,-0.1631,1.4836,2.47,0.1160
27,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
28,Intercept,1,-2.8174,0.3551,-3.5133,-2.1215,62.97,<.0001
28,x1,1,0.2450,0.7544,-1.2336,1.7237,0.11,0.7454
28,x2,1,1.0031,0.4620,0.0977,1.9086,4.71,0.0299
28,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
29,Intercept,1,-3.1948,0.4487,-4.0742,-2.3155,50.70,<.0001
29,x1,1,0.0037,0.7722,-1.5097,1.5172,0.00,0.9961
29,x2,1,1.1458,0.5568,0.0545,2.2372,4.23,0.0396
29,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
30,Intercept,1,-2.2221,0.2790,-2.7689,-1.6752,63.43,<.0001
30,x1,1,0.2210,0.5060,-0.7707,1.2127,0.19,0.6622
30,x2,1,0.6261,0.3805,-0.1197,1.3720,2.71,0.0999
30,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
31,Intercept,1,-2.4637,0.2887,-3.0295,-1.8979,72.84,<.0001
31,x1,1,-24.3456,125526.0,-246051,246002.0,0.00,0.9998
31,x2,1,0.0327,0.5774,-1.0989,1.1643,0.00,0.9548
31,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
32,Intercept,1,-2.6696,0.3350,-3.3263,-2.0129,63.49,<.0001
32,x1,1,0.3470,0.6546,-0.9360,1.6301,0.28,0.5961
32,x2,1,0.6627,0.4781,-0.2744,1.5997,1.92,0.1657
32,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
33,Intercept,1,-2.5357,0.3173,-3.1575,-1.9138,63.87,<.0001
33,x1,1,-0.4104,0.7540,-1.8883,1.0674,0.30,0.5862
33,x2,1,0.8714,0.4353,0.0182,1.7246,4.01,0.0453
33,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
34,Intercept,1,-2.4684,0.2887,-3.0342,-1.9026,73.12,<.0001
34,x1,1,-24.1633,119951.3,-235124,235076.1,0.00,0.9998
34,x2,1,0.0102,0.5774,-1.1214,1.1418,0.00,0.9859
34,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
35,Intercept,1,-2.2485,0.2677,-2.7732,-1.7238,70.54,<.0001
35,x1,1,-0.5947,1.0500,-2.6526,1.4633,0.32,0.5711
35,x2,1,0.0088,0.4743,-0.9209,0.9385,0.00,0.9852
35,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
36,Intercept,1,-2.6244,0.3536,-3.3173,-1.9314,55.10,<.0001
36,x1,1,-24.1390,118626.9,-232529,232480.3,0.00,0.9998
36,x2,1,0.9860,0.4494,0.1053,1.8668,4.82,0.0282
36,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
37,Intercept,1,-2.4523,0.3015,-3.0433,-1.8614,66.15,<.0001
37,x1,1,-24.6487,130480.0,-255761,255711.5,0.00,0.9998
37,x2,1,0.7646,0.4174,-0.0535,1.5827,3.36,0.0670
37,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
38,Intercept,1,-2.4002,0.2899,-2.9684,-1.8320,68.55,<.0001
38,x1,1,-0.2327,0.7848,-1.7709,1.3054,0.09,0.7668
38,x2,1,0.2886,0.4993,-0.6899,1.2672,0.33,0.5632
38,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
39,Intercept,1,-2.4496,0.3016,-3.0407,-1.8586,65.99,<.0001
39,x1,1,-0.3664,0.7639,-1.8637,1.1309,0.23,0.6315
39,x2,1,0.7162,0.4238,-0.1144,1.5467,2.86,0.0910
39,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
40,Intercept,1,-2.0263,0.2426,-2.5019,-1.5507,69.74,<.0001
40,x1,1,-1.7031,1.0256,-3.7132,0.3070,2.76,0.0968
40,x2,1,0.7203,0.3518,0.0308,1.4098,4.19,0.0406
40,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
41,Intercept,1,-2.2750,0.2674,-2.7991,-1.7510,72.41,<.0001
41,x1,1,-1.7004,1.0252,-3.7097,0.3089,2.75,0.0972
41,x2,1,1.0540,0.3640,0.3406,1.7673,8.39,0.0038
41,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
42,Intercept,1,-2.7544,0.3333,-3.4077,-2.1010,68.28,<.0001
42,x1,1,-24.8297,141677.0,-277707,277657.0,0.00,0.9999
42,x2,1,1.2323,0.4495,0.3513,2.1132,7.52,0.0061
42,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
43,Intercept,1,-2.4409,0.2914,-3.0120,-1.8697,70.16,<.0001
43,x1,1,-0.3229,0.7678,-1.8278,1.1820,0.18,0.6741
43,x2,1,0.1253,0.4885,-0.8321,1.0827,0.07,0.7976
43,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
44,Intercept,1,-2.9395,0.3793,-3.6829,-2.1962,60.08,<.0001
44,x1,1,0.0434,1.0949,-2.1026,2.1893,0.00,0.9684
44,x2,1,0.3604,0.6543,-0.9220,1.6429,0.30,0.5817
44,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
45,Intercept,1,-2.8152,0.3536,-3.5081,-2.1222,63.40,<.0001
45,x1,1,-23.1559,95201.85,-186615,186569.0,0.00,0.9998
45,x2,1,0.7018,0.5000,-0.2782,1.6818,1.97,0.1604
45,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
46,Intercept,1,-2.4061,0.2890,-2.9725,-1.8397,69.32,<.0001
46,x1,1,-1.5358,1.0388,-3.5719,0.5003,2.19,0.1393
46,x2,1,0.8089,0.4346,-0.0428,1.6607,3.46,0.0627
46,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
47,Intercept,1,-2.3161,0.3018,-2.9077,-1.7245,58.88,<.0001
47,x1,1,-0.4845,0.6183,-1.6963,0.7273,0.61,0.4333
47,x2,1,0.8755,0.3820,0.1267,1.6243,5.25,0.0219
47,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
48,Intercept,1,-2.9728,0.4098,-3.7761,-2.1695,52.61,<.0001
48,x1,1,0.3859,0.7867,-1.1561,1.9278,0.24,0.6238
48,x2,1,0.5250,0.5563,-0.5653,1.6153,0.89,0.3453
48,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
49,Intercept,1,-3.1429,0.4472,-4.0194,-2.2664,49.39,<.0001
49,x1,1,-23.6474,140392.7,-275188,275140.9,0.00,0.9999
49,x2,1,0.9788,0.5701,-0.1385,2.0962,2.95,0.0860
49,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
50,Intercept,1,-2.5137,0.3162,-3.1335,-1.8939,63.19,<.0001
50,x1,1,-23.3225,115492.3,-226384,226337.4,0.00,0.9998
50,x2,1,-0.3060,0.6583,-1.5962,0.9842,0.22,0.6420
50,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
51,Intercept,1,-2.5426,0.3219,-3.1736,-1.9117,62.39,<.0001
51,x1,1,-0.0203,0.7401,-1.4709,1.4303,0.00,0.9781
51,x2,1,0.8522,0.4207,0.0277,1.6768,4.10,0.0428
51,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
52,Intercept,1,-2.4591,0.3017,-3.0504,-1.8677,66.43,<.0001
52,x1,1,-0.4204,1.1184,-2.6123,1.7716,0.14,0.7070
52,x2,1,-0.2738,0.6308,-1.5102,0.9626,0.19,0.6643
52,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
53,Intercept,1,-2.5979,0.3345,-3.2536,-1.9423,60.32,<.0001
53,x1,1,-0.5254,0.7722,-2.0390,0.9881,0.46,0.4963
53,x2,1,0.5676,0.4854,-0.3837,1.5189,1.37,0.2423
53,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
54,Intercept,1,-2.6068,0.3172,-3.2285,-1.9850,67.53,<.0001
54,x1,1,-0.2640,0.6324,-1.5036,0.9756,0.17,0.6764
54,x2,1,1.1096,0.4243,0.2780,1.9411,6.84,0.0089
54,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
55,Intercept,1,-2.5707,0.3352,-3.2278,-1.9137,58.80,<.0001
55,x1,1,-0.3499,1.0419,-2.3921,1.6922,0.11,0.7370
55,x2,1,0.2367,0.5084,-0.7598,1.2332,0.22,0.6415
55,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
56,Intercept,1,-3.1764,0.4477,-4.0539,-2.2989,50.34,<.0001
56,x1,1,-0.3191,1.0770,-2.4300,1.7918,0.09,0.7670
56,x2,1,0.7607,0.6218,-0.4580,1.9794,1.50,0.2212
56,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
57,Intercept,1,-2.5061,0.3025,-3.0991,-1.9131,68.61,<.0001
57,x1,1,-0.5011,1.0391,-2.5378,1.5355,0.23,0.6296
57,x2,1,0.3923,0.4700,-0.5288,1.3134,0.70,0.4039
57,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
58,Intercept,1,-2.8048,0.3548,-3.5002,-2.1095,62.50,<.0001
58,x1,1,-0.7197,1.0348,-2.7478,1.3085,0.48,0.4868
58,x2,1,1.0202,0.4770,0.0853,1.9552,4.57,0.0325
58,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
59,Intercept,1,-2.3148,0.2797,-2.8630,-1.7667,68.50,<.0001
59,x1,1,-0.1974,0.7600,-1.6869,1.2920,0.07,0.7950
59,x2,1,0.3604,0.4594,-0.5399,1.2608,0.62,0.4327
59,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
60,Intercept,1,-2.3816,0.2891,-2.9482,-1.8150,67.87,<.0001
60,x1,1,-1.0262,1.0538,-3.0916,1.0391,0.95,0.3301
60,x2,1,0.3133,0.4878,-0.6427,1.2694,0.41,0.5206
60,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
61,Intercept,1,-2.2510,0.2675,-2.7753,-1.7267,70.81,<.0001
61,x1,1,-0.7769,1.0488,-2.8326,1.2787,0.55,0.4588
61,x2,1,0.1681,0.4541,-0.7220,1.0582,0.14,0.7113
61,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
62,Intercept,1,-2.2223,0.2703,-2.7521,-1.6925,67.60,<.0001
62,x1,1,-0.4603,1.0262,-2.4717,1.5511,0.20,0.6538
62,x2,1,0.0657,0.4636,-0.8429,0.9744,0.02,0.8872
62,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
63,Intercept,1,-2.9267,0.3785,-3.6686,-2.1847,59.77,<.0001
63,x1,1,-0.0060,0.6606,-1.3007,1.2887,0.00,0.9928
63,x2,1,1.0526,0.5050,0.0628,2.0423,4.34,0.0371
63,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
64,Intercept,1,-2.6779,0.3536,-3.3708,-1.9849,57.37,<.0001
64,x1,1,-24.5843,123626.2,-242327,242278.3,0.00,0.9998
64,x2,1,1.1949,0.4564,0.3003,2.0895,6.85,0.0088
64,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
65,Intercept,1,-2.4799,0.3037,-3.0752,-1.8845,66.66,<.0001
65,x1,1,-0.2454,0.7661,-1.7470,1.2561,0.10,0.7487
65,x2,1,0.4679,0.4762,-0.4655,1.4012,0.97,0.3259
65,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
66,Intercept,1,-3.4332,0.5032,-4.4196,-2.4469,46.54,<.0001
66,x1,1,0.0179,1.0537,-2.0474,2.0832,0.00,0.9864
66,x2,1,0.9985,0.6297,-0.2358,2.2327,2.51,0.1128
66,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
67,Intercept,1,-2.5641,0.3162,-3.1839,-1.9443,65.74,<.0001
67,x1,1,-23.0200,106592.4,-208940,208894.2,0.00,0.9998
67,x2,1,-0.6323,0.7746,-2.1505,0.8859,0.67,0.4143
67,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
68,Intercept,1,-2.4421,0.3031,-3.0362,-1.8479,64.90,<.0001
68,x1,1,-0.6988,1.0310,-2.7196,1.3220,0.46,0.4979
68,x2,1,0.4918,0.4517,-0.3935,1.3771,1.19,0.2762
68,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
69,Intercept,1,-2.1225,0.2673,-2.6464,-1.5987,63.06,<.0001
69,x1,1,-1.6986,1.0345,-3.7262,0.3290,2.70,0.1006
69,x2,1,0.7546,0.3840,0.0020,1.5071,3.86,0.0494
69,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
70,Intercept,1,-2.3409,0.2798,-2.8892,-1.7925,70.01,<.0001
70,x1,1,0.0093,0.7672,-1.4943,1.5129,0.00,0.9903
70,x2,1,0.0733,0.4825,-0.8724,1.0190,0.02,0.8792
70,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
71,Intercept,1,-2.1720,0.2585,-2.6786,-1.6654,70.60,<.0001
71,x1,1,-1.0393,1.0409,-3.0794,1.0008,1.00,0.3181
71,x2,1,0.2534,0.4296,-0.5886,1.0955,0.35,0.5553
71,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
72,Intercept,1,-2.8244,0.3780,-3.5652,-2.0837,55.84,<.0001
72,x1,1,-24.3573,119123.7,-233503,233453.9,0.00,0.9998
72,x2,1,1.2301,0.4688,0.3113,2.1490,6.88,0.0087
72,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
73,Intercept,1,-2.5036,0.3218,-3.1344,-1.8729,60.52,<.0001
73,x1,1,-0.0028,0.7692,-1.5104,1.5048,0.00,0.9971
73,x2,1,-0.0601,0.5255,-1.0900,0.9697,0.01,0.9089
73,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
74,Intercept,1,-2.8147,0.3545,-3.5095,-2.1198,63.03,<.0001
74,x1,1,-0.6109,1.0521,-2.6730,1.4512,0.34,0.5615
74,x2,1,0.6804,0.5261,-0.3507,1.7114,1.67,0.1959
74,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
75,Intercept,1,-3.4844,0.5000,-4.4644,-2.5044,48.56,<.0001
75,x1,1,-23.6219,150142.6,-294298,294250.4,0.00,0.9999
75,x2,1,0.9916,0.6455,-0.2736,2.2567,2.36,0.1245
75,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
76,Intercept,1,-3.1490,0.4474,-4.0258,-2.2721,49.54,<.0001
76,x1,1,-0.8230,1.0293,-2.8404,1.1944,0.64,0.4240
76,x2,1,1.5909,0.5146,0.5822,2.5996,9.56,0.0020
76,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
77,Intercept,1,-2.5616,0.3348,-3.2178,-1.9054,58.54,<.0001
77,x1,1,-0.9403,1.0526,-3.0033,1.1228,0.80,0.3717
77,x2,1,0.0838,0.5360,-0.9667,1.1342,0.02,0.8758
77,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
78,Intercept,1,-2.8001,0.3538,-3.4935,-2.1067,62.65,<.0001
78,x1,1,-1.1476,1.0561,-3.2174,0.9222,1.18,0.2772
78,x2,1,0.9624,0.5113,-0.0396,1.9645,3.54,0.0598
78,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
79,Intercept,1,-3.0249,0.3798,-3.7694,-2.2805,63.42,<.0001
79,x1,1,-0.3904,1.0859,-2.5187,1.7379,0.13,0.7192
79,x2,1,0.3882,0.6489,-0.8837,1.6601,0.36,0.5497
79,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
80,Intercept,1,-2.3972,0.3018,-2.9886,-1.8058,63.11,<.0001
80,x1,1,-0.1210,1.0714,-2.2210,1.9789,0.01,0.9101
80,x2,1,-0.2050,0.5275,-1.2390,0.8289,0.15,0.6976
80,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
81,Intercept,1,-2.3047,0.3023,-2.8971,-1.7122,58.13,<.0001
81,x1,1,-1.3623,1.0375,-3.3958,0.6712,1.72,0.1892
81,x2,1,0.4366,0.4545,-0.4543,1.3274,0.92,0.3368
81,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
82,Intercept,1,-2.6098,0.3354,-3.2673,-1.9524,60.53,<.0001
82,x1,1,-0.0754,0.7468,-1.5390,1.3883,0.01,0.9196
82,x2,1,0.9518,0.4367,0.0960,1.8077,4.75,0.0293
82,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
83,Intercept,1,-2.7056,0.3348,-3.3618,-2.0494,65.31,<.0001
83,x1,1,0.0069,0.6356,-1.2387,1.2526,0.00,0.9913
83,x2,1,1.0451,0.4436,0.1756,1.9145,5.55,0.0185
83,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
84,Intercept,1,-2.2275,0.2775,-2.7714,-1.6836,64.43,<.0001
84,x1,1,-1.4416,1.0320,-3.4642,0.5810,1.95,0.1624
84,x2,1,0.6684,0.3969,-0.1095,1.4464,2.84,0.0922
84,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
85,Intercept,1,-3.2552,0.4502,-4.1375,-2.3729,52.29,<.0001
85,x1,1,-0.2191,0.7612,-1.7110,1.2728,0.08,0.7734
85,x2,1,1.2982,0.5431,0.2338,2.3627,5.71,0.0168
85,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
86,Intercept,1,-1.9900,0.2425,-2.4654,-1.5147,67.32,<.0001
86,x1,1,-23.4806,78524.33,-153928,153881.4,0.00,0.9998
86,x2,1,0.2480,0.3985,-0.5331,1.0291,0.39,0.5338
86,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
87,Intercept,1,-2.2585,0.2887,-2.8244,-1.6927,61.20,<.0001
87,x1,1,-1.1300,1.0488,-3.1856,0.9257,1.16,0.2813
87,x2,1,0.4657,0.4387,-0.3942,1.3257,1.13,0.2885
87,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
88,Intercept,1,-2.2438,0.2779,-2.7886,-1.6990,65.17,<.0001
88,x1,1,-1.2988,1.0418,-3.3408,0.7431,1.55,0.2125
88,x2,1,0.1957,0.4569,-0.6997,1.0912,0.18,0.6683
88,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
89,Intercept,1,-2.6103,0.3333,-3.2636,-1.9570,61.32,<.0001
89,x1,1,-23.8440,124437.9,-243918,243870.0,0.00,0.9998
89,x2,1,0.4193,0.5040,-0.5685,1.4070,0.69,0.4054
89,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
90,Intercept,1,-2.5882,0.3370,-3.2487,-1.9276,58.98,<.0001
90,x1,1,0.5322,0.5203,-0.4877,1.5520,1.05,0.3064
90,x2,1,0.7823,0.4398,-0.0796,1.6442,3.16,0.0752
90,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
91,Intercept,1,-2.4308,0.3015,-3.0217,-1.8398,65.00,<.0001
91,x1,1,-24.9765,115644.5,-226684,226634.0,0.00,0.9998
91,x2,1,1.1389,0.4029,0.3492,1.9286,7.99,0.0047
91,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
92,Intercept,1,-2.7742,0.3541,-3.4682,-2.0803,61.39,<.0001
92,x1,1,-0.9168,1.0448,-2.9646,1.1309,0.77,0.3802
92,x2,1,0.9040,0.4925,-0.0613,1.8693,3.37,0.0664
92,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
93,Intercept,1,-2.3042,0.3021,-2.8963,-1.7122,58.18,<.0001
93,x1,1,-0.6533,0.6107,-1.8503,0.5438,1.14,0.2848
93,x2,1,1.0569,0.3703,0.3312,1.7827,8.15,0.0043
93,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
94,Intercept,1,-2.4180,0.2892,-2.9849,-1.8512,69.90,<.0001
94,x1,1,-0.4137,0.7566,-1.8965,1.0691,0.30,0.5845
94,x2,1,0.7617,0.4182,-0.0580,1.5814,3.32,0.0686
94,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
95,Intercept,1,-2.4441,0.2887,-3.0099,-1.8783,71.68,<.0001
