isim,Parameter,DF,Estimate,StdErr,LowerLRCL,UpperLRCL,ChiSq,ProbChiSq
8,x2,1,1.4144,1.0194,-0.5547,3.7736,1.93,0.1653
8,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
9,Intercept,1,-2.0219,0.5258,-3.2566,-1.1385,14.79,0.0001
9,x1,1,-0.1849,1.4400,-4.6905,2.0365,0.02,0.8978
9,x2,1,-0.7014,0.9293,-2.8449,1.0370,0.57,0.4503
9,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
10,Intercept,1,-2.5107,0.4915,-3.6392,-1.6727,26.10,<.0001
10,x1,1,2.7490,0.8298,0.9713,4.3281,10.98,0.0009
10,x2,1,-0.1545,0.8298,-1.9321,1.4247,0.03,0.8523
10,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
11,Intercept,1,-2.1703,0.4654,-3.2396,-1.3758,21.75,<.0001
11,x1,1,0.1516,1.4287,-4.3577,2.3189,0.01,0.9155
11,x2,1,-0.3230,0.8997,-2.4436,1.3073,0.13,0.7196
11,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
12,Intercept,1,-2.0332,0.5259,-3.2700,-1.1503,14.95,0.0001
12,x1,1,0.1646,1.4591,-4.3777,2.4340,0.01,0.9102
12,x2,1,-0.5418,0.9342,-2.6852,1.2067,0.34,0.5619
12,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
13,Intercept,1,-2.0209,0.4684,-3.0964,-1.2221,18.61,<.0001
13,x1,1,0.1175,1.4363,-4.5718,2.2244,0.01,0.9348
13,x2,1,-0.2371,0.7697,-1.9392,1.2251,0.09,0.7580
13,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
14,Intercept,1,-2.9157,0.6325,-4.4733,-1.8872,21.25,<.0001
14,x1,1,-0.2402,1.5119,-5.1413,2.0929,0.03,0.8738
14,x2,1,1.5609,0.8281,-0.0754,3.3529,3.55,0.0594
14,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
15,Intercept,1,-1.5816,0.3624,-2.3856,-0.9456,19.05,<.0001
15,x1,1,-0.5291,1.4291,-5.2192,1.5363,0.14,0.7112
15,x2,1,0.2190,0.6330,-1.1497,1.4103,0.12,0.7294
15,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
16,Intercept,1,-2.0393,0.4254,-3.0069,-1.3069,22.98,<.0001
16,x1,1,0.2987,1.5293,-4.5733,2.7195,0.04,0.8452
16,x2,1,0.2355,0.7589,-1.4554,1.6528,0.10,0.7563
16,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
17,Intercept,1,-1.9706,0.3979,-2.8612,-1.2776,24.52,<.0001
17,x1,1,1.1901,0.9544,-1.0427,2.8621,1.55,0.2124
17,x2,1,-0.5854,0.9544,-2.8182,1.0866,0.38,0.5397
17,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
18,Intercept,1,-1.7258,0.3921,-2.6036,-1.0425,19.37,<.0001
18,x1,1,0.8599,0.7844,-0.8728,2.3116,1.20,0.2730
18,x2,1,-0.2458,0.6625,-1.6276,1.0220,0.14,0.7106
18,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
19,Intercept,1,-2.7343,0.6196,-4.2434,-1.7190,19.47,<.0001
19,x1,1,-0.5861,1.4416,-5.1800,1.6060,0.17,0.6843
19,x2,1,0.8545,0.8597,-0.9132,2.6517,0.99,0.3202
19,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
20,Intercept,1,-2.0656,0.4745,-3.1534,-1.2546,18.95,<.0001
20,x1,1,0.1266,0.9272,-2.0932,1.7721,0.02,0.8914
20,x2,1,0.2757,0.7895,-1.4354,1.7829,0.12,0.7269
20,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
21,Intercept,1,-2.1056,0.5345,-3.3728,-1.2131,15.52,<.0001
21,x1,1,1.3103,1.1547,-1.2003,3.8209,1.29,0.2565
21,x2,1,-0.4576,0.9759,-2.7913,1.3469,0.22,0.6391
21,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
22,Intercept,1,-2.6791,0.6238,-4.2076,-1.6607,18.44,<.0001
22,x1,1,-0.8300,1.4584,-5.5506,1.3548,0.32,0.5693
22,x2,1,1.2870,0.8103,-0.2992,3.0416,2.52,0.1122
22,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
23,Intercept,1,-2.2344,0.4688,-3.3179,-1.4370,22.72,<.0001
23,x1,1,-0.7992,1.4625,-5.5981,1.3525,0.30,0.5848
23,x2,1,0.6707,0.6601,-0.6617,2.0130,1.03,0.3096
23,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
24,Intercept,1,-2.8228,0.6277,-4.3622,-1.7983,20.22,<.0001
24,x1,1,-0.4145,0.8818,-2.6274,1.0776,0.22,0.6384
24,x2,1,1.6787,0.7262,0.3644,3.3393,5.34,0.0208
24,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
25,Intercept,1,-3.1090,0.8100,-5.2465,-1.8477,14.73,0.0001
25,x1,1,0.4349,0.7687,-1.2787,1.8756,0.32,0.5715
25,x2,1,1.6724,0.9160,0.0728,3.9242,3.33,0.0679
25,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
26,Intercept,1,-3.3167,0.8027,-5.4049,-2.0556,17.07,<.0001
26,x1,1,0.9770,1.0446,-1.3721,3.0083,0.87,0.3497
26,x2,1,0.9463,1.0446,-1.0851,3.2953,0.82,0.3650
26,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
27,Intercept,1,-3.1667,0.8048,-5.2843,-1.9115,15.48,<.0001
27,x1,1,0.8502,1.0989,-1.5802,3.0398,0.60,0.4391
27,x2,1,0.8402,1.0989,-1.3494,3.2706,0.58,0.4445
27,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
28,Intercept,1,-2.0522,0.4699,-3.1389,-1.2533,19.07,<.0001
28,x1,1,0.2172,1.6014,-4.6804,2.9496,0.02,0.8921
28,x2,1,-0.4882,0.9370,-2.7142,1.1928,0.27,0.6023
28,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
29,Intercept,1,-2.2949,0.5324,-3.5555,-1.4050,18.58,<.0001
29,x1,1,-0.2245,0.9549,-2.5257,1.4962,0.06,0.8142
29,x2,1,0.7133,0.7423,-0.7806,2.2454,0.92,0.3366
29,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
30,Intercept,1,-2.7263,0.6262,-4.2634,-1.7054,18.95,<.0001
30,x1,1,-1.4700,1.4403,-6.2340,0.6056,1.04,0.3074
30,x2,1,1.7019,0.7343,0.3602,3.3717,5.37,0.0205
30,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
31,Intercept,1,-4.2258,1.4077,-9.0237,-2.3220,9.01,0.0027
31,x1,1,0.0946,1.4833,-4.7561,2.3194,0.00,0.9492
31,x2,1,2.5437,1.4833,0.3189,7.3944,2.94,0.0864
31,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
32,Intercept,1,-2.8234,0.6277,-4.3509,-1.7937,20.23,<.0001
32,x1,1,0.8424,0.9405,-1.4056,2.5383,0.80,0.3704
32,x2,1,1.1764,0.8232,-0.4419,2.9416,2.04,0.1530
32,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
33,Intercept,1,-2.6153,0.6269,-4.1467,-1.5892,17.40,<.0001
33,x1,1,0.8479,0.9195,-1.3903,2.4703,0.85,0.3565
33,x2,1,0.7091,0.7852,-0.7890,2.4342,0.82,0.3665
33,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
34,Intercept,1,-2.0605,0.4699,-3.1466,-1.2610,19.22,<.0001
34,x1,1,0.1424,0.7422,-1.5443,1.4945,0.04,0.8478
34,x2,1,0.9288,0.6199,-0.2777,2.2207,2.24,0.1341
34,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
35,Intercept,1,-2.7560,0.6212,-4.2745,-1.7402,19.68,<.0001
35,x1,1,0.7558,1.5124,-3.8868,3.1947,0.25,0.6172
35,x2,1,0.1179,0.9983,-2.0921,2.0825,0.01,0.9060
35,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
36,Intercept,1,-2.2362,0.5345,-3.5034,-1.3437,17.50,<.0001
36,x1,1,-0.2060,1.5119,-5.1072,2.1271,0.02,0.8916
36,x2,1,0.6340,0.7559,-0.9162,2.1841,0.70,0.4017
36,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
37,Intercept,1,-2.4717,0.6207,-3.9859,-1.4556,15.86,<.0001
37,x1,1,-0.8902,1.4262,-5.5399,1.1985,0.39,0.5325
37,x2,1,0.7949,0.7658,-0.6620,2.4857,1.08,0.2992
37,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
38,Intercept,1,-2.0015,0.4264,-2.9717,-1.2677,22.03,<.0001
38,x1,1,0.0573,0.9058,-2.2038,1.6148,0.00,0.9495
38,x2,1,0.8856,0.5794,-0.2622,2.0704,2.34,0.1264
38,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
39,Intercept,1,-2.5510,0.6306,-4.1030,-1.5250,16.36,<.0001
39,x1,1,-1.9266,1.4685,-6.7718,0.2278,1.72,0.1895
39,x2,1,1.9055,0.7598,0.4917,3.6147,6.29,0.0121
39,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
40,Intercept,1,-1.6343,0.3902,-2.5068,-0.9546,17.55,<.0001
40,x1,1,-0.8982,1.4210,-5.5795,1.1451,0.40,0.5273
40,x2,1,-0.4533,0.7265,-2.1011,0.8766,0.39,0.5327
40,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
41,Intercept,1,-1.9668,0.4252,-2.9336,-1.2345,21.39,<.0001
41,x1,1,-0.4514,0.9232,-2.7211,1.1624,0.24,0.6249
41,x2,1,0.9804,0.6251,-0.2934,2.2265,2.46,0.1168
41,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
42,Intercept,1,-2.7493,0.6309,-4.2781,-1.7120,18.99,<.0001
42,x1,1,1.1780,0.9251,-1.0442,2.8388,1.62,0.2029
42,x2,1,0.7353,0.8111,-0.8578,2.4799,0.82,0.3646
42,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
43,Intercept,1,-2.7779,0.8101,-4.9150,-1.5161,11.76,0.0006
43,x1,1,0.5331,0.7443,-1.1506,1.9006,0.51,0.4738
43,x2,1,1.4009,0.8965,-0.1367,3.6313,2.44,0.1181
43,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
44,Intercept,1,-1.7451,0.4877,-2.8577,-0.9111,12.81,0.0003
44,x1,1,1.4452,0.8736,-0.7315,2.9342,2.74,0.0981
44,x2,1,-0.1513,0.6508,-1.4717,1.1652,0.05,0.8162
44,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
45,Intercept,1,-2.0303,0.4255,-2.9935,-1.2952,22.76,<.0001
45,x1,1,-0.0261,0.9655,-2.3014,1.6940,0.00,0.9785
45,x2,1,0.2461,0.8013,-1.5044,1.7302,0.09,0.7587
45,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
46,Intercept,1,-2.6242,0.6263,-4.1561,-1.6001,17.55,<.0001
46,x1,1,0.3328,0.9671,-1.9581,2.0975,0.12,0.7307
46,x2,1,0.5291,0.8441,-1.1404,2.3268,0.39,0.5308
46,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
47,Intercept,1,-2.6881,0.6189,-4.1906,-1.6723,18.86,<.0001
47,x1,1,-0.3786,1.4284,-4.9333,1.7854,0.07,0.7910
47,x2,1,1.0749,0.8552,-0.6901,2.8587,1.58,0.2088
47,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
48,Intercept,1,-2.6507,0.5345,-3.9179,-1.7582,24.59,<.0001
48,x1,1,1.0054,1.6330,-3.9776,3.9364,0.38,0.5381
48,x2,1,0.3219,0.9759,-2.0118,2.1264,0.11,0.7415
48,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
49,Intercept,1,-2.8194,0.6282,-4.3634,-1.7963,20.14,<.0001
49,x1,1,-0.9392,1.4684,-5.7462,1.2379,0.41,0.5224
49,x2,1,1.6913,0.7812,0.2065,3.4213,4.69,0.0304
49,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
50,Intercept,1,-2.1361,0.4695,-3.2172,-1.3352,20.70,<.0001
50,x1,1,0.7690,0.8864,-1.4400,2.2781,0.75,0.3857
50,x2,1,0.7176,0.6337,-0.5351,2.0231,1.28,0.2574
50,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
51,Intercept,1,-2.6244,0.6256,-4.1595,-1.6042,17.60,<.0001
51,x1,1,-0.5629,1.4546,-5.3200,1.5819,0.15,0.6987
51,x2,1,1.0752,0.7764,-0.3989,2.7940,1.92,0.1661
51,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
52,Intercept,1,-2.2915,0.4714,-3.3824,-1.4905,23.63,<.0001
52,x1,1,0.6012,0.9759,-1.7324,2.4058,0.38,0.5378
52,x2,1,0.5086,0.7127,-0.9886,1.9206,0.51,0.4755
52,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
53,Intercept,1,-2.2108,0.4656,-3.2801,-1.4158,22.54,<.0001
53,x1,1,-0.0802,1.4203,-4.5814,2.0635,0.00,0.9550
53,x2,1,-0.1668,0.8982,-2.2930,1.4589,0.03,0.8527
53,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
54,Intercept,1,-2.2935,0.4751,-3.3859,-1.4834,23.31,<.0001
54,x1,1,1.3988,1.0522,-0.9524,3.2870,1.77,0.1837
54,x2,1,-0.7458,1.0522,-3.0969,1.1424,0.50,0.4785
54,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
55,Intercept,1,-2.8198,0.6397,-4.3591,-1.7645,19.43,<.0001
55,x1,1,0.8955,0.8900,-1.2835,2.4544,1.01,0.3143
55,x2,1,1.2426,0.7621,-0.2113,2.9207,2.66,0.1030
55,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
56,Intercept,1,-2.7653,0.6294,-4.3019,-1.7345,19.31,<.0001
56,x1,1,0.6159,0.7727,-1.0971,2.0662,0.64,0.4254
56,x2,1,0.9083,0.7727,-0.5420,2.6213,1.38,0.2398
56,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
57,Intercept,1,-1.7550,0.4238,-2.7179,-1.0247,17.15,<.0001
57,x1,1,-2.2840,1.4539,-7.0613,-0.1600,2.47,0.1162
57,x2,1,0.7938,0.6280,-0.4948,2.0412,1.60,0.2062
57,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
58,Intercept,1,-2.3946,0.5330,-3.6573,-1.5041,20.18,<.0001
58,x1,1,-0.3576,1.5325,-5.2344,2.0805,0.05,0.8155
58,x2,1,0.4983,0.8239,-1.2702,2.1286,0.37,0.5453
58,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
59,Intercept,1,-2.1316,0.5261,-3.3698,-1.2487,16.42,<.0001
59,x1,1,0.4971,1.4699,-4.0682,2.7941,0.11,0.7352
59,x2,1,-0.7883,0.9370,-2.9337,0.9654,0.71,0.4002
59,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
60,Intercept,1,-2.1433,0.5276,-3.3881,-1.2593,16.50,<.0001
60,x1,1,-0.1852,1.5135,-4.8513,2.2296,0.01,0.9026
60,x2,1,-0.3243,0.9483,-2.4881,1.4470,0.12,0.7324
60,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
61,Intercept,1,-2.2715,0.5329,-3.5335,-1.3809,18.17,<.0001
61,x1,1,0.3717,0.8107,-1.3976,1.9343,0.21,0.6466
61,x2,1,0.5570,0.7409,-0.9287,2.0885,0.57,0.4522
61,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
62,Intercept,1,-2.7263,0.6269,-4.2610,-1.7020,18.91,<.0001
62,x1,1,-0.1215,0.9293,-2.3769,1.5260,0.02,0.8960
62,x2,1,1.2172,0.7927,-0.2994,2.9549,2.36,0.1247
62,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
63,Intercept,1,-2.4426,0.5321,-3.7024,-1.5534,21.08,<.0001
63,x1,1,-0.4772,1.4894,-5.3082,1.7811,0.10,0.7487
63,x2,1,0.7290,0.7500,-0.7988,2.2691,0.94,0.3311
63,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
64,Intercept,1,-2.1275,0.4654,-3.1977,-1.3331,20.89,<.0001
64,x1,1,-0.4371,1.4209,-5.0796,1.6298,0.09,0.7583
64,x2,1,0.2676,0.6918,-1.1752,1.6406,0.15,0.6989
64,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
65,Intercept,1,-2.1191,0.4714,-3.2100,-1.3180,20.21,<.0001
65,x1,1,-0.6190,1.4907,-5.5056,1.6180,0.17,0.6780
65,x2,1,0.6626,0.6667,-0.6909,2.0162,0.99,0.3202
65,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
66,Intercept,1,-2.4904,0.6312,-4.0441,-1.4637,15.57,<.0001
66,x1,1,-1.8352,1.4710,-6.6900,0.3255,1.56,0.2122
66,x2,1,1.3951,0.7607,-0.0209,3.1063,3.36,0.0666
66,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
67,Intercept,1,-3.2360,0.8165,-5.4018,-1.9700,15.71,<.0001
67,x1,1,-0.5147,1.4907,-5.4014,1.7222,0.12,0.7299
67,x2,1,1.7948,0.9428,0.1089,4.0944,3.62,0.0570
67,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
68,Intercept,1,-2.8022,0.6326,-4.3334,-1.7612,19.62,<.0001
68,x1,1,0.4823,0.8955,-1.7101,2.0507,0.29,0.5902
68,x2,1,1.2864,0.7665,-0.1735,2.9760,2.82,0.0933
68,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
69,Intercept,1,-3.5824,0.8084,-5.6869,-2.3125,19.64,<.0001
69,x1,1,1.5949,0.8783,-0.1050,3.4580,3.30,0.0694
69,x2,1,1.5669,1.0145,-0.3073,3.8982,2.39,0.1225
69,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
70,Intercept,1,-2.9025,0.6325,-4.4601,-1.8740,21.06,<.0001
70,x1,1,0.8924,1.5492,-4.0343,3.4012,0.33,0.5646
70,x2,1,0.5647,1.0328,-1.8266,2.5819,0.30,0.5845
70,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
71,Intercept,1,-3.1608,0.8017,-5.2699,-1.9106,15.54,<.0001
71,x1,1,0.0354,1.4904,-4.6814,2.3720,0.00,0.9810
71,x2,1,1.1726,1.0063,-0.7636,3.4992,1.36,0.2439
71,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
72,Intercept,1,-2.1794,0.5052,-3.3378,-1.3184,18.61,<.0001
72,x1,1,1.0851,0.7823,-0.6196,2.5795,1.92,0.1654
72,x2,1,-0.1557,0.7823,-1.8603,1.3388,0.04,0.8423
72,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
73,Intercept,1,-1.6788,0.3623,-2.4820,-1.0426,21.47,<.0001
73,x1,1,-0.6901,1.4152,-5.3142,1.3570,0.24,0.6258
73,x2,1,-0.0803,0.7082,-1.6847,1.2078,0.01,0.9098
73,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
74,Intercept,1,-4.5392,1.3941,-9.1088,-2.5847,10.60,0.0011
74,x1,1,1.3648,0.7964,-0.3506,2.9330,2.94,0.0866
74,x2,1,2.7545,1.4207,0.6459,7.3409,3.76,0.0525
74,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
75,Intercept,1,-2.6827,0.6216,-4.2019,-1.6661,18.62,<.0001
75,x1,1,-1.0845,1.4429,-5.7521,1.0661,0.56,0.4523
75,x2,1,1.4684,0.8048,-0.1083,3.2098,3.33,0.0681
75,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
76,Intercept,1,-2.9081,0.8003,-5.0111,-1.6590,13.20,0.0003
76,x1,1,-0.1076,1.4843,-4.8026,2.2150,0.01,0.9422
76,x2,1,0.7060,1.0034,-1.2242,3.0252,0.50,0.4817
76,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
77,Intercept,1,-4.4262,1.3947,-9.1470,-2.5315,10.07,0.0015
77,x1,1,0.5190,1.0177,-1.8362,2.4833,0.26,0.6101
77,x2,1,2.4550,1.5154,0.0554,7.2609,2.62,0.1052
77,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
78,Intercept,1,-1.8557,0.4714,-2.9467,-1.0547,15.50,<.0001
78,x1,1,-0.2574,1.5119,-5.1586,2.0757,0.03,0.8648
78,x2,1,0.0534,0.7127,-1.4438,1.4654,0.01,0.9403
78,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
79,Intercept,1,-2.4183,0.5345,-3.6855,-1.5258,20.47,<.0001
79,x1,1,0.5813,1.5119,-4.3198,2.9144,0.15,0.7006
79,x2,1,0.6355,0.7559,-0.9147,2.1857,0.71,0.4005
79,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
80,Intercept,1,-2.0512,0.4258,-3.0199,-1.3182,23.20,<.0001
80,x1,1,-1.4429,1.6171,-6.3837,1.3757,0.80,0.3722
80,x2,1,0.7272,0.9186,-1.5082,2.3357,0.63,0.4285
80,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
81,Intercept,1,-2.1651,0.5317,-3.4240,-1.2763,16.58,<.0001
81,x1,1,-0.7679,1.4690,-5.5830,1.4056,0.27,0.6012
81,x2,1,0.5455,0.7068,-0.8481,2.0316,0.60,0.4402
81,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
82,Intercept,1,-2.0947,0.5261,-3.3313,-1.2113,15.86,<.0001
82,x1,1,-1.0241,1.4314,-5.6212,1.1174,0.51,0.4743
82,x2,1,0.1315,0.7977,-1.5688,1.7140,0.03,0.8690
82,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
83,Intercept,1,-1.4404,0.3231,-2.1481,-0.8673,19.87,<.0001
83,x1,1,-0.8408,1.4874,-5.6141,1.4188,0.32,0.5719
83,x2,1,-0.2989,0.7012,-1.8977,0.9512,0.18,0.6699
83,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
84,Intercept,1,-2.3818,0.5307,-3.6331,-1.4917,20.14,<.0001
84,x1,1,0.6699,0.9537,-1.6069,2.3834,0.49,0.4824
84,x2,1,0.3419,0.7751,-1.2410,1.9113,0.19,0.6591
84,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
85,Intercept,1,-2.7867,0.6210,-4.3031,-1.7708,20.14,<.0001
85,x1,1,-0.2767,1.4571,-4.9173,1.9506,0.04,0.8494
85,x2,1,0.8434,0.8650,-0.9312,2.6533,0.95,0.3296
85,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
86,Intercept,1,-2.3144,0.5313,-3.5695,-1.4244,18.97,<.0001
86,x1,1,0.1014,0.8776,-2.1074,1.5782,0.01,0.9080
86,x2,1,1.1151,0.6451,-0.0941,2.5201,2.99,0.0839
86,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
87,Intercept,1,-2.7503,0.6245,-4.2810,-1.7312,19.40,<.0001
87,x1,1,-0.4553,1.4481,-5.1885,1.6754,0.10,0.7532
87,x2,1,1.3882,0.7740,-0.0814,3.1014,3.22,0.0729
87,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
88,Intercept,1,-2.3351,0.5271,-3.5729,-1.4502,19.63,<.0001
88,x1,1,0.9461,1.4509,-3.0798,3.3016,0.43,0.5143
88,x2,1,-1.3495,1.4508,-5.3753,1.0061,0.87,0.3523
88,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
89,Intercept,1,-2.2642,0.4659,-3.3337,-1.4687,23.62,<.0001
89,x1,1,-0.1070,1.4158,-4.6073,2.0224,0.01,0.9397
89,x2,1,0.1017,0.8978,-2.0303,1.7246,0.01,0.9098
89,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
90,Intercept,1,-2.8734,0.6262,-4.4106,-1.8527,21.06,<.0001
90,x1,1,-0.2220,1.5031,-5.0033,2.1247,0.02,0.8826
90,x2,1,1.1353,0.8800,-0.6732,2.9763,1.66,0.1970
90,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
91,Intercept,1,-3.0892,0.8082,-5.2221,-1.8313,14.61,0.0001
91,x1,1,0.3222,1.0022,-2.0175,2.2111,0.10,0.7478
91,x2,1,1.1175,1.0022,-0.7714,3.4572,1.24,0.2649
91,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
92,Intercept,1,-2.5123,0.5271,-3.7467,-1.6263,22.72,<.0001
92,x1,1,0.6474,1.4170,-3.8373,2.8036,0.21,0.6478
92,x2,1,0.0702,0.9251,-2.0940,1.7918,0.01,0.9395
92,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
93,Intercept,1,-3.3867,0.8056,-5.4826,-2.1198,17.67,<.0001
93,x1,1,1.5596,0.9557,-0.6961,3.3246,2.66,0.1027
93,x2,1,1.5095,0.9557,-0.2556,3.7652,2.49,0.1142
93,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
94,Intercept,1,-2.4416,0.6272,-3.9823,-1.4197,15.15,<.0001
94,x1,1,-1.4401,1.4802,-6.2344,0.7985,0.95,0.3306
94,x2,1,0.8348,0.8177,-0.7684,2.6056,1.04,0.3073
94,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
