isim,Parameter,DF,Estimate,StdErr,LowerLRCL,UpperLRCL,ChiSq,ProbChiSq
30,x2,1,0.7620,0.7051,-0.6272,2.2447,1.17,0.2798
30,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
31,Intercept,1,-2.4847,0.6444,-4.0366,-1.4231,14.87,0.0001
31,x1,1,1.3602,0.8320,-0.4113,2.9962,2.67,0.1021
31,x2,1,0.0340,0.8320,-1.6020,1.8054,0.00,0.9674
31,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
32,Intercept,1,-1.9614,0.4220,-2.9177,-1.2329,21.60,<.0001
32,x1,1,-0.1811,1.4268,-4.8506,1.8906,0.02,0.8990
32,x2,1,0.3216,0.6664,-1.0888,1.6151,0.23,0.6294
32,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
33,Intercept,1,-2.9469,0.8098,-5.0881,-1.6887,13.24,0.0003
33,x1,1,-0.2844,1.5234,-5.1186,2.1380,0.03,0.8519
33,x2,1,0.6787,1.0213,-1.2963,3.0426,0.44,0.5064
33,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
34,Intercept,1,-2.3879,0.5307,-3.6434,-1.5004,20.25,<.0001
34,x1,1,-0.2615,1.4764,-5.0520,1.9587,0.03,0.8594
34,x2,1,0.7468,0.7466,-0.7705,2.2807,1.00,0.3171
34,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
35,Intercept,1,-2.1558,0.5262,-3.3896,-1.2712,16.79,<.0001
35,x1,1,0.0151,1.4162,-4.6342,2.0567,0.00,0.9915
35,x2,1,0.6951,0.6648,-0.5923,2.1073,1.09,0.2957
35,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
36,Intercept,1,-1.6376,0.3649,-2.4474,-0.9978,20.14,<.0001
36,x1,1,-0.7286,1.3770,-5.1240,1.2996,0.28,0.5967
36,x2,1,-1.3356,1.3770,-5.7309,0.6926,0.94,0.3321
36,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
37,Intercept,1,-2.5788,0.5362,-3.8386,-1.6771,23.13,<.0001
37,x1,1,0.5844,0.6809,-0.8665,1.8863,0.74,0.3907
37,x2,1,1.1967,0.6809,-0.1052,2.6476,3.09,0.0788
37,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
38,Intercept,1,-2.2935,0.5312,-3.5452,-1.4021,18.64,<.0001
38,x1,1,0.5750,0.9120,-1.6577,2.1668,0.40,0.5284
38,x2,1,0.6001,0.7140,-0.8109,2.0906,0.71,0.4007
38,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
39,Intercept,1,-3.0460,0.8119,-5.1383,-1.7626,14.08,0.0002
39,x1,1,1.4995,0.9401,-0.7240,3.2339,2.54,0.1107
39,x2,1,0.8544,0.9401,-0.8800,3.0779,0.83,0.3634
39,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
40,Intercept,1,-3.2258,0.8165,-5.3916,-1.9599,15.61,<.0001
40,x1,1,0.9769,1.0328,-1.4144,2.9941,0.89,0.3442
40,x2,1,1.0273,1.0328,-0.9899,3.4186,0.99,0.3199
40,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
41,Intercept,1,-1.8974,0.4219,-2.8527,-1.1688,20.23,<.0001
41,x1,1,-0.8751,1.4199,-5.5298,1.1778,0.38,0.5377
41,x2,1,0.4127,0.6652,-0.9977,1.7026,0.38,0.5350
41,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
42,Intercept,1,-2.2167,0.4714,-3.3077,-1.4157,22.11,<.0001
42,x1,1,-0.9278,1.5492,-5.8545,1.5810,0.36,0.5493
42,x2,1,0.7738,0.7888,-0.9728,2.2796,0.96,0.3266
42,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
43,Intercept,1,-1.9112,0.4665,-2.9871,-1.1163,16.78,<.0001
43,x1,1,-0.7949,1.4452,-5.5020,1.3333,0.30,0.5823
43,x2,1,0.1780,0.6974,-1.2709,1.5644,0.07,0.7985
43,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
44,Intercept,1,-2.1516,0.4690,-3.2351,-1.3537,21.05,<.0001
44,x1,1,0.5732,1.0951,-1.8647,2.7031,0.27,0.6006
44,x2,1,-0.3047,0.9058,-2.3303,1.3484,0.11,0.7366
44,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
45,Intercept,1,-2.4105,0.5266,-3.6504,-1.5269,20.95,<.0001
45,x1,1,-0.6186,1.4313,-5.2712,1.4879,0.19,0.6656
45,x2,1,1.0071,0.7341,-0.4853,2.5148,1.88,0.1701
45,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
46,Intercept,1,-1.6954,0.3649,-2.5053,-1.0555,21.58,<.0001
46,x1,1,-0.1454,1.3808,-4.5674,1.8842,0.01,0.9162
46,x2,1,-1.8165,1.3808,-6.2385,0.2130,1.73,0.1883
46,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
47,Intercept,1,-2.6587,0.6187,-4.1582,-1.6430,18.47,<.0001
47,x1,1,0.0254,1.4384,-4.4410,2.2833,0.00,0.9859
47,x2,1,0.2167,0.9749,-1.9713,2.1331,0.05,0.8241
47,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
48,Intercept,1,-2.0812,0.4848,-3.1950,-1.2548,18.43,<.0001
48,x1,1,0.6974,0.9477,-1.5158,2.4098,0.54,0.4618
48,x2,1,-0.5996,0.9477,-2.8128,1.1127,0.40,0.5269
48,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
49,Intercept,1,-2.0803,0.4714,-3.1712,-1.2792,19.47,<.0001
49,x1,1,-0.5749,1.5119,-5.4761,1.7581,0.14,0.7037
49,x2,1,0.3468,0.7127,-1.1504,1.7587,0.24,0.6266
49,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
50,Intercept,1,-2.7234,0.6325,-4.2810,-1.6949,18.54,<.0001
50,x1,1,-0.9469,1.4676,-5.8176,1.1878,0.42,0.5188
50,x2,1,1.5380,0.7442,0.1752,3.2319,4.27,0.0388
50,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
51,Intercept,1,-2.4656,0.6297,-3.9947,-1.4311,15.33,<.0001
51,x1,1,0.3776,0.9017,-1.8275,1.9588,0.18,0.6754
51,x2,1,0.6295,0.7714,-0.8391,2.3293,0.67,0.4145
51,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
52,Intercept,1,-4.4734,1.3892,-9.1450,-2.5743,10.37,0.0013
52,x1,1,0.7573,0.8103,-0.9974,2.3436,0.87,0.3500
52,x2,1,3.0534,1.4586,0.8683,7.7743,4.38,0.0363
52,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
53,Intercept,1,-2.6720,0.5318,-3.9267,-1.7807,25.25,<.0001
53,x1,1,1.2398,0.8254,-0.5418,2.8244,2.26,0.1331
53,x2,1,0.8814,0.7676,-0.6604,2.4457,1.32,0.2509
53,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
54,Intercept,1,-2.5668,0.6325,-4.1245,-1.5383,16.47,<.0001
54,x1,1,0.8341,0.8944,-1.4150,2.3530,0.87,0.3510
54,x2,1,1.4981,0.7303,0.1788,3.1754,4.21,0.0402
54,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
55,Intercept,1,-2.7728,0.6299,-4.3222,-1.7473,19.37,<.0001
55,x1,1,0.1836,0.9299,-2.0934,1.8246,0.04,0.8435
55,x2,1,1.5191,0.7791,0.0474,3.2502,3.80,0.0512
55,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
56,Intercept,1,-2.8752,0.6575,-4.4641,-1.7981,19.12,<.0001
56,x1,1,1.6706,1.0197,-0.6055,3.6507,2.68,0.1014
56,x2,1,-0.4764,1.0197,-2.7524,1.5038,0.22,0.6404
56,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
57,Intercept,1,-3.1474,0.7859,-5.0000,-1.8573,16.04,<.0001
57,x1,1,2.4465,0.8647,0.6566,4.2365,8.00,0.0047
57,x2,1,0.4877,0.8647,-1.3023,2.2776,0.32,0.5728
57,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
58,Intercept,1,-2.4070,0.6197,-3.9153,-1.3912,15.09,0.0001
58,x1,1,-0.0305,1.4201,-4.6540,2.0488,0.00,0.9828
58,x2,1,0.5471,0.7632,-0.9074,2.2292,0.51,0.4735
58,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
59,Intercept,1,-3.4354,0.8126,-5.5858,-2.1732,17.87,<.0001
59,x1,1,0.4127,0.7221,-1.2493,1.7096,0.33,0.5676
59,x2,1,2.3930,0.8835,0.9044,4.6198,7.34,0.0068
59,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
60,Intercept,1,-1.8944,0.4441,-2.8833,-1.1202,18.20,<.0001
60,x1,1,1.1079,0.5559,-0.0056,2.2214,3.97,0.0463
60,x2,1,0.0085,0.5559,-1.1050,1.1220,0.00,0.9879
60,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
61,Intercept,1,-2.8482,0.6292,-4.3956,-1.8240,20.49,<.0001
61,x1,1,-1.2509,1.5259,-6.1035,1.1682,0.67,0.4123
61,x2,1,1.5402,0.8872,-0.2932,3.3945,3.01,0.0826
61,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
62,Intercept,1,-2.3116,0.5261,-3.5460,-1.4275,19.31,<.0001
62,x1,1,-0.7375,1.4187,-5.3523,1.3411,0.27,0.6032
62,x2,1,0.7447,0.7305,-0.7467,2.2405,1.04,0.3080
62,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
63,Intercept,1,-2.8904,0.6709,-4.5111,-1.7910,18.56,<.0001
63,x1,1,1.6187,0.8802,-0.0982,3.4610,3.38,0.0659
63,x2,1,0.2255,0.8802,-1.4914,2.0678,0.07,0.7978
63,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
64,Intercept,1,-2.5297,0.5326,-3.7813,-1.6376,22.56,<.0001
64,x1,1,0.2033,1.4636,-4.5121,2.4202,0.02,0.8895
64,x2,1,0.2950,0.9530,-1.9776,2.0444,0.10,0.7569
64,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
65,Intercept,1,-3.0422,0.8051,-5.1653,-1.7888,14.28,0.0002
65,x1,1,0.3590,1.4736,-4.3953,2.5963,0.06,0.8075
65,x2,1,1.4774,0.9578,-0.2814,3.7635,2.38,0.1230
65,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
66,Intercept,1,-1.9550,0.4262,-2.9204,-1.2188,21.04,<.0001
66,x1,1,1.2121,0.7863,-0.5217,2.6740,2.38,0.1232
66,x2,1,-0.3095,0.6794,-1.7100,1.0138,0.21,0.6487
66,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
67,Intercept,1,-2.1027,0.4692,-3.1835,-1.3025,20.09,<.0001
67,x1,1,0.2359,0.9084,-1.9958,1.8105,0.07,0.7951
67,x2,1,0.4144,0.6723,-0.9455,1.7720,0.38,0.5376
67,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
68,Intercept,1,-4.3046,1.3827,-8.9361,-2.4095,9.69,0.0019
68,x1,1,0.0381,0.9168,-2.1864,1.6728,0.00,0.9669
68,x2,1,2.8289,1.4385,0.6973,7.5000,3.87,0.0492
68,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
69,Intercept,1,-2.8252,0.6217,-4.3235,-1.8036,20.65,<.0001
69,x1,1,0.0896,1.4288,-4.4665,2.2545,0.00,0.9500
69,x2,1,1.2065,0.8554,-0.5778,2.9715,1.99,0.1584
69,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
70,Intercept,1,-2.1407,0.4264,-3.1109,-1.4069,25.20,<.0001
70,x1,1,1.5242,1.1547,-0.9864,4.0348,1.74,0.1868
70,x2,1,-0.2685,0.9211,-2.5457,1.3415,0.08,0.7706
70,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
71,Intercept,1,-1.9841,0.4258,-2.9478,-1.2485,21.72,<.0001
71,x1,1,0.5115,0.9132,-1.7151,2.0996,0.31,0.5754
71,x2,1,-0.1735,0.6921,-1.6345,1.1610,0.06,0.8021
71,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
72,Intercept,1,-2.7050,0.6297,-4.2536,-1.6798,18.45,<.0001
72,x1,1,0.1851,0.9594,-2.1215,1.9250,0.04,0.8470
72,x2,1,1.0225,0.8157,-0.5639,2.7962,1.57,0.2100
72,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
73,Intercept,1,-2.4713,0.6230,-3.9961,-1.4535,15.74,<.0001
73,x1,1,-0.1370,1.4264,-4.8426,1.9141,0.01,0.9235
73,x2,1,1.2279,0.7288,-0.1049,2.8827,2.84,0.0920
73,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
74,Intercept,1,-2.0877,0.4714,-3.1786,-1.2866,19.61,<.0001
74,x1,1,0.0631,0.9759,-2.2705,1.8677,0.00,0.9484
74,x2,1,0.3731,0.7127,-1.1240,1.7851,0.27,0.6006
74,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
75,Intercept,1,-2.8436,0.6273,-4.3847,-1.8215,20.55,<.0001
75,x1,1,-0.3793,1.4810,-5.1762,1.8614,0.07,0.7979
75,x2,1,1.3960,0.8179,-0.2079,3.1674,2.91,0.0879
75,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
76,Intercept,1,-2.2333,0.4672,-3.3116,-1.4377,22.85,<.0001
76,x1,1,-0.5792,1.4558,-5.3164,1.5771,0.16,0.6907
76,x2,1,0.6817,0.6999,-0.7723,2.0728,0.95,0.3301
76,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
77,Intercept,1,-2.8018,0.6209,-4.3181,-1.7859,20.36,<.0001
77,x1,1,-0.4040,1.4567,-5.0435,1.8223,0.08,0.7815
77,x2,1,1.3208,0.8649,-0.4536,3.1304,2.33,0.1267
77,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
78,Intercept,1,-2.2026,0.5343,-3.4583,-1.3047,17.00,<.0001
78,x1,1,0.7803,0.7926,-0.9565,2.2765,0.97,0.3249
78,x2,1,0.3529,0.7386,-1.1121,1.8775,0.23,0.6328
78,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
79,Intercept,1,-1.6292,0.3406,-2.3787,-1.0277,22.88,<.0001
79,x1,1,-0.4322,1.4258,-4.9739,1.6840,0.09,0.7618
79,x2,1,-0.3834,0.8519,-2.4582,1.0740,0.20,0.6527
79,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
80,Intercept,1,-3.4577,0.8447,-5.5850,-2.1142,16.76,<.0001
80,x1,1,1.9871,0.9747,-0.2403,3.8822,4.16,0.0415
80,x2,1,1.0386,0.9747,-0.8564,3.2660,1.14,0.2866
80,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
81,Intercept,1,-2.0851,0.4695,-3.1651,-1.2853,19.72,<.0001
81,x1,1,0.5011,1.4580,-4.2777,2.6458,0.12,0.7311
81,x2,1,0.3188,0.7037,-1.1612,1.7048,0.21,0.6505
81,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
82,Intercept,1,-2.6454,0.6284,-4.1754,-1.6153,17.72,<.0001
82,x1,1,2.4186,0.9035,0.5472,4.2141,7.17,0.0074
82,x2,1,-0.1683,0.9035,-1.9639,1.7031,0.03,0.8522
82,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
83,Intercept,1,-3.9366,1.4142,-8.7701,-2.0269,7.75,0.0054
83,x1,1,0.0602,1.4907,-4.8265,2.2971,0.00,0.9678
83,x2,1,2.2061,1.4907,-0.0308,7.0928,2.19,0.1389
83,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
84,Intercept,1,-1.8109,0.4275,-2.7782,-1.0720,17.94,<.0001
84,x1,1,1.2969,0.7708,-0.4157,2.7194,2.83,0.0925
84,x2,1,-0.1270,0.6671,-1.4980,1.1789,0.04,0.8490
84,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
85,Intercept,1,-1.7361,0.3910,-2.6133,-1.0557,19.71,<.0001
85,x1,1,0.0923,0.8328,-1.7026,1.6873,0.01,0.9117
85,x2,1,0.6933,0.6991,-0.7940,2.0075,0.98,0.3214
85,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
86,Intercept,1,-2.1847,0.5328,-3.4380,-1.2928,16.82,<.0001
86,x1,1,0.0147,1.4789,-4.7751,2.2499,0.00,0.9921
86,x2,1,-0.0040,0.8172,-1.7740,1.5980,0.00,0.9961
86,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
87,Intercept,1,-2.3447,0.5420,-3.6106,-1.4321,18.71,<.0001
87,x1,1,1.5496,0.8108,-0.1783,3.1501,3.65,0.0560
87,x2,1,-0.9828,0.9254,-3.1915,0.6830,1.13,0.2882
87,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
88,Intercept,1,-2.5983,0.6425,-4.1469,-1.5386,16.35,<.0001
88,x1,1,1.5099,0.7760,-0.1937,2.9895,3.79,0.0517
88,x2,1,0.3790,0.7760,-1.1006,2.0826,0.24,0.6252
88,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
89,Intercept,1,-2.5644,0.6325,-4.1221,-1.5359,16.44,<.0001
89,x1,1,0.5592,0.9759,-1.7745,2.3638,0.33,0.5666
89,x2,1,0.6032,0.8281,-1.0332,2.3951,0.53,0.4664
89,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
90,Intercept,1,-1.9064,0.4221,-2.8634,-1.1780,20.40,<.0001
90,x1,1,0.2717,1.4430,-4.3825,2.4153,0.04,0.8506
90,x2,1,-0.2102,0.7416,-1.8463,1.1822,0.08,0.7769
90,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
91,Intercept,1,-2.7478,0.6276,-4.2774,-1.7190,19.17,<.0001
91,x1,1,0.2481,0.9112,-1.9751,1.8506,0.07,0.7854
91,x2,1,0.9219,0.7788,-0.5618,2.6357,1.40,0.2365
91,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
92,Intercept,1,-2.3828,0.5311,-3.6370,-1.4930,20.13,<.0001
92,x1,1,-0.0848,0.9030,-2.3178,1.4733,0.01,0.9252
92,x2,1,0.9774,0.6871,-0.3527,2.4361,2.02,0.1549
92,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
93,Intercept,1,-2.6272,0.6325,-4.1848,-1.5987,17.26,<.0001
93,x1,1,-0.4190,1.5119,-5.3202,1.9141,0.08,0.7817
93,x2,1,1.0086,0.8281,-0.6278,2.8006,1.48,0.2232
93,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
94,Intercept,1,-2.1345,0.4701,-3.2149,-1.3319,20.62,<.0001
94,x1,1,0.9631,0.9721,-1.3168,2.7123,0.98,0.3218
94,x2,1,-0.0884,0.8221,-1.8614,1.4672,0.01,0.9144
94,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
